customer p1x p1y p2x p2y p3x p3y p4x p4y
61 12.0 22.0 13.0 22.0 12.0 21.0 13.0 21.0
62 13.0 22.0 14.0 22.0 13.0 21.0 14.0 21.0
63 14.0 22.0 15.0 22.0 14.0 21.0 15.0 21.0
64 15.0 22.0 16.0 22.0 15.0 21.0 16.0 21.0
65 16.0 22.0 17.0 22.0 16.0 21.0 17.0 21.0
66 17.0 22.0 18.0 22.0 17.0 21.0 18.0 21.0
67 18.0 22.0 19.0 22.0 18.0 21.0 19.0 21.0
68 19.0 22.0 20.0 22.0 19.0 21.0 20.0 21.0
69 20.0 22.0 21.0 22.0 20.0 21.0 21.0 21.0
70 21.0 22.0 22.0 22.0 21.0 21.0 22.0 21.0
71 22.0 22.0 23.0 22.0 22.0 21.0 23.0 21.0
72 23.0 22.0 24.0 22.0 23.0 21.0 24.0 21.0
73 0.0 21.0 1.0 21.0 0.0 20.0 1.0 20.0
74 1.0 21.0 2.0 21.0 1.0 20.0 2.0 20.0
75 2.0 21.0 3.0 21.0 2.0 20.0 3.0 20.0
76 3.0 21.0 4.0 21.0 3.0 20.0 4.0 20.0
77 4.0 21.0 5.0 21.0 4.0 20.0 5.0 20.0
78 5.0 21.0 6.0 21.0 5.0 20.0 6.0 20.0
79 6.0 21.0 7.0 21.0 6.0 20.0 7.0 20.0
80 7.0 21.0 8.0 21.0 7.0 20.0 8.0 20.0
81 8.0 21.0 9.0 21.0 8.0 20.0 9.0 20.0
82 9.0 21.0 10.0 21.0 9.0 20.0 10.0 20.0
83 10.0 21.0 11.0 21.0 10.0 20.0 11.0 20.0
84 11.0 21.0 12.0 21.0 11.0 20.0 12.0 20.0
85 12.0 21.0 13.0 21.0 12.0 20.0 13.0 20.0
86 13.0 21.0 14.0 21.0 13.0 20.0 14.0 20.0
87 14.0 21.0 15.0 21.0 14.0 20.0 15.0 20.0
88 15.0 21.0 16.0 21.0 15.0 20.0 16.0 20.0
89 16.0 21.0 17.0 21.0 16.0 20.0 17.0 20.0
90 17.0 21.0 18.0 21.0 17.0 20.0 18.0 20.0
91 18.0 21.0 19.0 21.0 18.0 20.0 19.0 20.0
92 19.0 21.0 20.0 21.0 19.0 20.0 20.0 20.0
93 20.0 21.0 21.0 21.0 20.0 20.0 21.0 20.0
94 21.0 21.0 22.0 21.0 21.0 20.0 22.0 20.0
95 22.0 21.0 23.0 21.0 22.0 20.0 23.0 20.0
96 23.0 21.0 24.0 21.0 23.0 20.0 24.0 20.0
97 0.0 20.0 1.0 20.0 0.0 19.0 1.0 19.0
98 1.0 20.0 2.0 20.0 1.0 19.0 2.0 19.0
99 2.0 20.0 3.0 20.0 2.0 19.0 3.0 19.0
100 3.0 20.0 4.0 20.0 3.0 19.0 4.0 19.0
101 4.0 20.0 5.0 20.0 4.0 19.0 5.0 19.0
102 5.0 20.0 6.0 20.0 5.0 19.0 6.0 19.0
103 6.0 20.0 7.0 20.0 6.0 19.0 7.0 19.0
104 7.0 20.0 8.0 20.0 7.0 19.0 8.0 19.0
105 8.0 20.0 9.0 20.0 8.0 19.0 9.0 19.0
106 9.0 20.0 10.0 20.0 9.0 19.0 10.0 19.0
107 10.0 20.0 11.0 20.0 10.0 19.0 11.0 19.0
108 11.0 20.0 12.0 20.0 11.0 19.0 12.0 19.0
109 12.0 20.0 13.0 20.0 12.0 19.0 13.0 19.0
110 13.0 20.0 14.0 20.0 13.0 19.0 14.0 19.0
111 14.0 20.0 15.0 20.0 14.0 19.0 15.0 19.0
112 15.0 20.0 16.0 20.0 15.0 19.0 16.0 19.0
113 16.0 20.0 17.0 20.0 16.0 19.0 17.0 19.0
114 17.0 20.0 18.0 20.0 17.0 19.0 18.0 19.0
115 18.0 20.0 19.0 20.0 18.0 19.0 19.0 19.0
116 19.0 20.0 20.0 20.0 19.0 19.0 20.0 19.0
117 20.0 20.0 21.0 20.0 20.0 19.0 21.0 19.0
118 21.0 20.0 22.0 20.0 21.0 19.0 22.0 19.0
119 22.0 20.0 23.0 20.0 22.0 19.0 23.0 19.0
120 23.0 20.0 24.0 20.0 23.0 19.0 24.0 19.0
121 0.0 19.0 1.0 19.0 0.0 18.0 1.0 18.0
122 1.0 19.0 2.0 19.0 1.0 18.0 2.0 18.0
123 2.0 19.0 3.0 19.0 2.0 18.0 3.0 18.0
124 3.0 19.0 4.0 19.0 3.0 18.0 4.0 18.0
125 4.0 19.0 5.0 19.0 4.0 18.0 5.0 18.0
126 5.0 19.0 6.0 19.0 5.0 18.0 6.0 18.0
127 6.0 19.0 7.0 19.0 6.0 18.0 7.0 18.0
128 7.0 19.0 8.0 19.0 7.0 18.0 8.0 18.0
129 8.0 19.0 9.0 19.0 8.0 18.0 9.0 18.0
130 9.0 19.0 10.0 19.0 9.0 18.0 10.0 18.0
131 10.0 19.0 11.0 19.0 10.0 18.0 11.0 18.0
132 11.0 19.0 12.0 19.0 11.0 18.0 12.0 18.0
133 12.0 19.0 13.0 19.0 12.0 18.0 13.0 18.0
134 13.0 19.0 14.0 19.0 13.0 18.0 14.0 18.0
135 14.0 19.0 15.0 19.0 14.0 18.0 15.0 18.0
136 15.0 19.0 16.0 19.0 15.0 18.0 16.0 18.0
137 16.0 19.0 17.0 19.0 16.0 18.0 17.0 18.0
138 17.0 19.0 18.0 19.0 17.0 18.0 18.0 18.0
139 18.0 19.0 19.0 19.0 18.0 18.0 19.0 18.0
140 19.0 19.0 20.0 19.0 19.0 18.0 20.0 18.0
141 20.0 19.0 21.0 19.0 20.0 18.0 21.0 18.0
142 21.0 19.0 22.0 19.0 21.0 18.0 22.0 18.0
143 22.0 19.0 23.0 19.0 22.0 18.0 23.0 18.0
144 23.0 19.0 24.0 19.0 23.0 18.0 24.0 18.0
145 0.0 18.0 1.0 18.0 0.0 17.0 1.0 17.0
146 1.0 18.0 2.0 18.0 1.0 17.0 2.0 17.0
147 2.0 18.0 3.0 18.0 2.0 17.0 3.0 17.0
148 3.0 18.0 4.0 18.0 3.0 17.0 4.0 17.0
149 4.0 18.0 5.0 18.0 4.0 17.0 5.0 17.0
150 5.0 18.0 6.0 18.0 5.0 17.0 6.0 17.0
151 6.0 18.0 7.0 18.0 6.0 17.0 7.0 17.0
152 7.0 18.0 8.0 18.0 7.0 17.0 8.0 17.0
153 8.0 18.0 9.0 18.0 8.0 17.0 9.0 17.0
154 9.0 18.0 10.0 18.0 9.0 17.0 10.0 17.0
155 10.0 18.0 11.0 18.0 10.0 17.0 11.0 17.0
156 11.0 18.0 12.0 18.0 11.0 17.0 12.0 17.0
157 12.0 18.0 13.0 18.0 12.0 17.0 13.0 17.0
158 13.0 18.0 14.0 18.0 13.0 17.0 14.0 17.0
159 14.0 18.0 15.0 18.0 14.0 17.0 15.0 17.0
160 15.0 18.0 16.0 18.0 15.0 17.0 16.0 17.0
161 16.0 18.0 17.0 18.0 16.0 17.0 17.0 17.0
162 17.0 18.0 18.0 18.0 17.0 17.0 18.0 17.0
163 18.0 18.0 19.0 18.0 18.0 17.0 19.0 17.0
164 19.0 18.0 20.0 18.0 19.0 17.0 20.0 17.0
165 20.0 18.0 21.0 18.0 20.0 17.0 21.0 17.0
166 21.0 18.0 22.0 18.0 21.0 17.0 22.0 17.0
167 22.0 18.0 23.0 18.0 22.0 17.0 23.0 17.0
168 23.0 18.0 24.0 18.0 23.0 17.0 24.0 17.0
169 0.0 17.0 1.0 17.0 0.0 16.0 1.0 16.0
170 1.0 17.0 2.0 17.0 1.0 16.0 2.0 16.0
171 2.0 17.0 3.0 17.0 2.0 16.0 3.0 16.0
172 3.0 17.0 4.0 17.0 3.0 16.0 4.0 16.0
173 4.0 17.0 5.0 17.0 4.0 16.0 5.0 16.0
174 5.0 17.0 6.0 17.0 5.0 16.0 6.0 16.0
175 6.0 17.0 7.0 17.0 6.0 16.0 7.0 16.0
176 7.0 17.0 8.0 17.0 7.0 16.0 8.0 16.0
177 8.0 17.0 9.0 17.0 8.0 16.0 9.0 16.0
178 9.0 17.0 10.0 17.0 9.0 16.0 10.0 16.0
179 10.0 17.0 11.0 17.0 10.0 16.0 11.0 16.0
180 11.0 17.0 12.0 17.0 11.0 16.0 12.0 16.0
181 12.0 17.0 13.0 17.0 12.0 16.0 13.0 16.0
182 13.0 17.0 14.0 17.0 13.0 16.0 14.0 16.0
183 14.0 17.0 15.0 17.0 14.0 16.0 15.0 16.0
184 15.0 17.0 16.0 17.0 15.0 16.0 16.0 16.0
185 16.0 17.0 17.0 17.0 16.0 16.0 17.0 16.0
186 17.0 17.0 18.0 17.0 17.0 16.0 18.0 16.0
187 18.0 17.0 19.0 17.0 18.0 16.0 19.0 16.0
188 19.0 17.0 20.0 17.0 19.0 16.0 20.0 16.0
189 20.0 17.0 21.0 17.0 20.0 16.0 21.0 16.0
190 21.0 17.0 22.0 17.0 21.0 16.0 22.0 16.0
191 22.0 17.0 23.0 17.0 22.0 16.0 23.0 16.0
192 23.0 17.0 24.0 17.0 23.0 16.0 24.0 16.0
193 0.0 16.0 1.0 16.0 0.0 15.0 1.0 15.0
194 1.0 16.0 2.0 16.0 1.0 15.0 2.0 15.0
195 2.0 16.0 3.0 16.0 2.0 15.0 3.0 15.0
196 3.0 16.0 4.0 16.0 3.0 15.0 4.0 15.0
197 4.0 16.0 5.0 16.0 4.0 15.0 5.0 15.0
198 5.0 16.0 6.0 16.0 5.0 15.0 6.0 15.0
199 6.0 16.0 7.0 16.0 6.0 15.0 7.0 15.0
200 7.0 16.0 8.0 16.0 7.0 15.0 8.0 15.0
201 8.0 16.0 9.0 16.0 8.0 15.0 9.0 15.0
202 9.0 16.0 10.0 16.0 9.0 15.0 10.0 15.0
203 10.0 16.0 11.0 16.0 10.0 15.0 11.0 15.0
204 11.0 16.0 12.0 16.0 11.0 15.0 12.0 15.0
205 12.0 16.0 13.0 16.0 12.0 15.0 13.0 15.0
206 13.0 16.0 14.0 16.0 13.0 15.0 14.0 15.0
207 14.0 16.0 15.0 16.0 14.0 15.0 15.0 15.0
208 15.0 16.0 16.0 16.0 15.0 15.0 16.0 15.0
209 16.0 16.0 17.0 16.0 16.0 15.0 17.0 15.0
210 17.0 16.0 18.0 16.0 17.0 15.0 18.0 15.0
211 18.0 16.0 19.0 16.0 18.0 15.0 19.0 15.0
212 19.0 16.0 20.0 16.0 19.0 15.0 20.0 15.0
213 20.0 16.0 21.0 16.0 20.0 15.0 21.0 15.0
214 21.0 16.0 22.0 16.0 21.0 15.0 22.0 15.0
215 22.0 16.0 23.0 16.0 22.0 15.0 23.0 15.0
216 23.0 16.0 24.0 16.0 23.0 15.0 24.0 15.0
217 0.0 15.0 1.0 15.0 0.0 14.0 1.0 14.0
218 1.0 15.0 2.0 15.0 1.0 14.0 2.0 14.0
219 2.0 15.0 3.0 15.0 2.0 14.0 3.0 14.0
220 3.0 15.0 4.0 15.0 3.0 14.0 4.0 14.0
221 4.0 15.0 5.0 15.0 4.0 14.0 5.0 14.0
222 5.0 15.0 6.0 15.0 5.0 14.0 6.0 14.0
223 6.0 15.0 7.0 15.0 6.0 14.0 7.0 14.0
224 7.0 15.0 8.0 15.0 7.0 14.0 8.0 14.0
225 8.0 15.0 9.0 15.0 8.0 14.0 9.0 14.0
226 9.0 15.0 10.0 15.0 9.0 14.0 10.0 14.0
227 10.0 15.0 11.0 15.0 10.0 14.0 11.0 14.0
228 11.0 15.0 12.0 15.0 11.0 14.0 12.0 14.0
229 12.0 15.0 13.0 15.0 12.0 14.0 13.0 14.0
230 13.0 15.0 14.0 15.0 13.0 14.0 14.0 14.0
231 14.0 15.0 15.0 15.0 14.0 14.0 15.0 14.0
232 15.0 15.0 16.0 15.0 15.0 14.0 16.0 14.0
233 16.0 15.0 17.0 15.0 16.0 14.0 17.0 14.0
234 17.0 15.0 18.0 15.0 17.0 14.0 18.0 14.0
235 18.0 15.0 19.0 15.0 18.0 14.0 19.0 14.0
236 19.0 15.0 20.0 15.0 19.0 14.0 20.0 14.0
237 20.0 15.0 21.0 15.0 20.0 14.0 21.0 14.0
238 21.0 15.0 22.0 15.0 21.0 14.0 22.0 14.0
239 22.0 15.0 23.0 15.0 22.0 14.0 23.0 14.0
240 23.0 15.0 24.0 15.0 23.0 14.0 24.0 14.0
241 0.0 14.0 1.0 14.0 0.0 13.0 1.0 13.0
242 1.0 14.0 2.0 14.0 1.0 13.0 2.0 13.0
243 2.0 14.0 3.0 14.0 2.0 13.0 3.0 13.0
244 3.0 14.0 4.0 14.0 3.0 13.0 4.0 13.0
245 4.0 14.0 5.0 14.0 4.0 13.0 5.0 13.0
246 5.0 14.0 6.0 14.0 5.0 13.0 6.0 13.0
247 6.0 14.0 7.0 14.0 6.0 13.0 7.0 13.0
248 7.0 14.0 8.0 14.0 7.0 13.0 8.0 13.0
249 8.0 14.0 9.0 14.0 8.0 13.0 9.0 13.0
250 9.0 14.0 10.0 14.0 9.0 13.0 10.0 13.0
251 10.0 14.0 11.0 14.0 10.0 13.0 11.0 13.0
252 11.0 14.0 12.0 14.0 11.0 13.0 12.0 13.0
253 12.0 14.0 13.0 14.0 12.0 13.0 13.0 13.0
254 13.0 14.0 14.0 14.0 13.0 13.0 14.0 13.0
255 14.0 14.0 15.0 14.0 14.0 13.0 15.0 13.0
256 15.0 14.0 16.0 14.0 15.0 13.0 16.0 13.0
257 16.0 14.0 17.0 14.0 16.0 13.0 17.0 13.0
258 17.0 14.0 18.0 14.0 17.0 13.0 18.0 13.0
259 18.0 14.0 19.0 14.0 18.0 13.0 19.0 13.0
260 19.0 14.0 20.0 14.0 19.0 13.0 20.0 13.0
261 20.0 14.0 21.0 14.0 20.0 13.0 21.0 13.0
262 21.0 14.0 22.0 14.0 21.0 13.0 22.0 13.0
263 22.0 14.0 23.0 14.0 22.0 13.0 23.0 13.0
264 23.0 14.0 24.0 14.0 23.0 13.0 24.0 13.0
265 0.0 13.0 1.0 13.0 0.0 12.0 1.0 12.0
266 1.0 13.0 2.0 13.0 1.0 12.0 2.0 12.0
267 2.0 13.0 3.0 13.0 2.0 12.0 3.0 12.0
268 3.0 13.0 4.0 13.0 3.0 12.0 4.0 12.0
269 4.0 13.0 5.0 13.0 4.0 12.0 5.0 12.0
270 5.0 13.0 6.0 13.0 5.0 12.0 6.0 12.0
271 6.0 13.0 7.0 13.0 6.0 12.0 7.0 12.0
272 7.0 13.0 8.0 13.0 7.0 12.0 8.0 12.0
273 8.0 13.0 9.0 13.0 8.0 12.0 9.0 12.0
274 9.0 13.0 10.0 13.0 9.0 12.0 10.0 12.0
275 10.0 13.0 11.0 13.0 10.0 12.0 11.0 12.0
276 11.0 13.0 12.0 13.0 11.0 12.0 12.0 12.0
277 12.0 13.0 13.0 13.0 12.0 12.0 13.0 12.0
278 13.0 13.0 14.0 13.0 13.0 12.0 14.0 12.0
279 14.0 13.0 15.0 13.0 14.0 12.0 15.0 12.0
280 15.0 13.0 16.0 13.0 15.0 12.0 16.0 12.0
281 16.0 13.0 17.0 13.0 16.0 12.0 17.0 12.0
282 17.0 13.0 18.0 13.0 17.0 12.0 18.0 12.0
283 18.0 13.0 19.0 13.0 18.0 12.0 19.0 12.0
284 19.0 13.0 20.0 13.0 19.0 12.0 20.0 12.0
285 20.0 13.0 21.0 13.0 20.0 12.0 21.0 12.0
286 21.0 13.0 22.0 13.0 21.0 12.0 22.0 12.0
287 22.0 13.0 23.0 13.0 22.0 12.0 23.0 12.0
288 23.0 13.0 24.0 13.0 23.0 12.0 24.0 12.0
289 0.0 12.0 1.0 12.0 0.0 11.0 1.0 11.0
290 1.0 12.0 2.0 12.0 1.0 11.0 2.0 11.0
291 2.0 12.0 3.0 12.0 2.0 11.0 3.0 11.0
292 3.0 12.0 4.0 12.0 3.0 11.0 4.0 11.0
293 4.0 12.0 5.0 12.0 4.0 11.0 5.0 11.0
294 5.0 12.0 6.0 12.0 5.0 11.0 6.0 11.0
295 6.0 12.0 7.0 12.0 6.0 11.0 7.0 11.0
296 7.0 12.0 8.0 12.0 7.0 11.0 8.0 11.0
297 8.0 12.0 9.0 12.0 8.0 11.0 9.0 11.0
298 9.0 12.0 10.0 12.0 9.0 11.0 10.0 11.0
299 10.0 12.0 11.0 12.0 10.0 11.0 11.0 11.0
300 11.0 12.0 12.0 12.0 11.0 11.0 12.0 11.0
301 12.0 12.0 13.0 12.0 12.0 11.0 13.0 11.0
302 13.0 12.0 14.0 12.0 13.0 11.0 14.0 11.0
303 14.0 12.0 15.0 12.0 14.0 11.0 15.0 11.0
304 15.0 12.0 16.0 12.0 15.0 11.0 16.0 11.0
305 16.0 12.0 17.0 12.0 16.0 11.0 17.0 11.0
306 17.0 12.0 18.0 12.0 17.0 11.0 18.0 11.0
307 18.0 12.0 19.0 12.0 18.0 11.0 19.0 11.0
308 19.0 12.0 20.0 12.0 19.0 11.0 20.0 11.0
309 20.0 12.0 21.0 12.0 20.0 11.0 21.0 11.0
310 21.0 12.0 22.0 12.0 21.0 11.0 22.0 11.0
311 22.0 12.0 23.0 12.0 22.0 11.0 23.0 11.0
312 23.0 12.0 24.0 12.0 23.0 11.0 24.0 11.0
313 0.0 11.0 1.0 11.0 0.0 10.0 1.0 10.0
314 1.0 11.0 2.0 11.0 1.0 10.0 2.0 10.0
315 2.0 11.0 3.0 11.0 2.0 10.0 3.0 10.0
316 3.0 11.0 4.0 11.0 3.0 10.0 4.0 10.0
317 4.0 11.0 5.0 11.0 4.0 10.0 5.0 10.0
318 5.0 11.0 6.0 11.0 5.0 10.0 6.0 10.0
319 6.0 11.0 7.0 11.0 6.0 10.0 7.0 10.0
320 7.0 11.0 8.0 11.0 7.0 10.0 8.0 10.0
321 8.0 11.0 9.0 11.0 8.0 10.0 9.0 10.0
322 9.0 11.0 10.0 11.0 9.0 10.0 10.0 10.0
323 10.0 11.0 11.0 11.0 10.0 10.0 11.0 10.0
324 11.0 11.0 12.0 11.0 11.0 10.0 12.0 10.0
325 12.0 11.0 13.0 11.0 12.0 10.0 13.0 10.0
326 13.0 11.0 14.0 11.0 13.0 10.0 14.0 10.0
327 14.0 11.0 15.0 11.0 14.0 10.0 15.0 10.0
328 15.0 11.0 16.0 11.0 15.0 10.0 16.0 10.0
329 16.0 11.0 17.0 11.0 16.0 10.0 17.0 10.0
330 17.0 11.0 18.0 11.0 17.0 10.0 18.0 10.0
331 18.0 11.0 19.0 11.0 18.0 10.0 19.0 10.0
332 19.0 11.0 20.0 11.0 19.0 10.0 20.0 10.0
333 20.0 11.0 21.0 11.0 20.0 10.0 21.0 10.0
334 21.0 11.0 22.0 11.0 21.0 10.0 22.0 10.0
335 22.0 11.0 23.0 11.0 22.0 10.0 23.0 10.0
336 23.0 11.0 24.0 11.0 23.0 10.0 24.0 10.0
337 0.0 10.0 1.0 10.0 0.0 9.0 1.0 9.0
338 1.0 10.0 2.0 10.0 1.0 9.0 2.0 9.0
339 2.0 10.0 3.0 10.0 2.0 9.0 3.0 9.0
340 3.0 10.0 4.0 10.0 3.0 9.0 4.0 9.0
341 4.0 10.0 5.0 10.0 4.0 9.0 5.0 9.0
342 5.0 10.0 6.0 10.0 5.0 9.0 6.0 9.0
343 6.0 10.0 7.0 10.0 6.0 9.0 7.0 9.0
344 7.0 10.0 8.0 10.0 7.0 9.0 8.0 9.0
345 8.0 10.0 9.0 10.0 8.0 9.0 9.0 9.0
346 9.0 10.0 10.0 10.0 9.0 9.0 10.0 9.0
347 10.0 10.0 11.0 10.0 10.0 9.0 11.0 9.0
348 11.0 10.0 12.0 10.0 11.0 9.0 12.0 9.0
349 12.0 10.0 13.0 10.0 12.0 9.0 13.0 9.0
350 13.0 10.0 14.0 10.0 13.0 9.0 14.0 9.0
351 14.0 10.0 15.0 10.0 14.0 9.0 15.0 9.0
352 15.0 10.0 16.0 10.0 15.0 9.0 16.0 9.0
353 16.0 10.0 17.0 10.0 16.0 9.0 17.0 9.0
354 17.0 10.0 18.0 10.0 17.0 9.0 18.0 9.0
355 18.0 10.0 19.0 10.0 18.0 9.0 19.0 9.0
356 19.0 10.0 20.0 10.0 19.0 9.0 20.0 9.0
357 20.0 10.0 21.0 10.0 20.0 9.0 21.0 9.0
358 21.0 10.0 22.0 10.0 21.0 9.0 22.0 9.0
359 22.0 10.0 23.0 10.0 22.0 9.0 23.0 9.0
360 23.0 10.0 24.0 10.0 23.0 9.0 24.0 9.0
361 0.0 9.0 1.0 9.0 0.0 8.0 1.0 8.0
362 1.0 9.0 2.0 9.0 1.0 8.0 2.0 8.0
363 2.0 9.0 3.0 9.0 2.0 8.0 3.0 8.0
364 3.0 9.0 4.0 9.0 3.0 8.0 4.0 8.0
365 4.0 9.0 5.0 9.0 4.0 8.0 5.0 8.0
366 5.0 9.0 6.0 9.0 5.0 8.0 6.0 8.0
367 6.0 9.0 7.0 9.0 6.0 8.0 7.0 8.0
368 7.0 9.0 8.0 9.0 7.0 8.0 8.0 8.0
369 8.0 9.0 9.0 9.0 8.0 8.0 9.0 8.0
370 9.0 9.0 10.0 9.0 9.0 8.0 10.0 8.0
371 10.0 9.0 11.0 9.0 10.0 8.0 11.0 8.0
372 11.0 9.0 12.0 9.0 11.0 8.0 12.0 8.0
373 12.0 9.0 13.0 9.0 12.0 8.0 13.0 8.0
374 13.0 9.0 14.0 9.0 13.0 8.0 14.0 8.0
375 14.0 9.0 15.0 9.0 14.0 8.0 15.0 8.0
376 15.0 9.0 16.0 9.0 15.0 8.0 16.0 8.0
377 16.0 9.0 17.0 9.0 16.0 8.0 17.0 8.0
378 17.0 9.0 18.0 9.0 17.0 8.0 18.0 8.0
379 18.0 9.0 19.0 9.0 18.0 8.0 19.0 8.0
380 19.0 9.0 20.0 9.0 19.0 8.0 20.0 8.0
381 20.0 9.0 21.0 9.0 20.0 8.0 21.0 8.0
382 21.0 9.0 22.0 9.0 21.0 8.0 22.0 8.0
383 22.0 9.0 23.0 9.0 22.0 8.0 23.0 8.0
384 23.0 9.0 24.0 9.0 23.0 8.0 24.0 8.0
385 0.0 8.0 1.0 8.0 0.0 7.0 1.0 7.0
386 1.0 8.0 2.0 8.0 1.0 7.0 2.0 7.0
387 2.0 8.0 3.0 8.0 2.0 7.0 3.0 7.0
388 3.0 8.0 4.0 8.0 3.0 7.0 4.0 7.0
389 4.0 8.0 5.0 8.0 4.0 7.0 5.0 7.0
390 5.0 8.0 6.0 8.0 5.0 7.0 6.0 7.0
391 6.0 8.0 7.0 8.0 6.0 7.0 7.0 7.0
392 7.0 8.0 8.0 8.0 7.0 7.0 8.0 7.0
393 8.0 8.0 9.0 8.0 8.0 7.0 9.0 7.0
394 9.0 8.0 10.0 8.0 9.0 7.0 10.0 7.0
395 10.0 8.0 11.0 8.0 10.0 7.0 11.0 7.0
396 11.0 8.0 12.0 8.0 11.0 7.0 12.0 7.0
397 12.0 8.0 13.0 8.0 12.0 7.0 13.0 7.0
398 13.0 8.0 14.0 8.0 13.0 7.0 14.0 7.0
399 14.0 8.0 15.0 8.0 14.0 7.0 15.0 7.0
400 15.0 8.0 16.0 8.0 15.0 7.0 16.0 7.0
401 16.0 8.0 17.0 8.0 16.0 7.0 17.0 7.0
402 17.0 8.0 18.0 8.0 17.0 7.0 18.0 7.0
403 18.0 8.0 19.0 8.0 18.0 7.0 19.0 7.0
404 19.0 8.0 20.0 8.0 19.0 7.0 20.0 7.0
405 20.0 8.0 21.0 8.0 20.0 7.0 21.0 7.0
406 21.0 8.0 22.0 8.0 21.0 7.0 22.0 7.0
407 22.0 8.0 23.0 8.0 22.0 7.0 23.0 7.0
408 23.0 8.0 24.0 8.0 23.0 7.0 24.0 7.0
409 0.0 7.0 1.0 7.0 0.0 6.0 1.0 6.0
410 1.0 7.0 2.0 7.0 1.0 6.0 2.0 6.0
