location capacity Xf Yf
555 7.93 19.503 10.074
556 13.21 1.284 4.625
557 13.21 17.939 7.673
558 10.57 16.059 19.242
559 2.64 22.216 13.477
560 10.57 14.013 12.31
561 5.29 17.313 19.134
562 7.93 17.037 16.311
563 2.64 12.974 12.829
564 2.64 5.307 0.48
565 5.29 3.1 20.363
566 10.57 12.204 6.281
567 13.21 3.684 5.843
568 10.57 0.268 8.012
569 13.21 2.926 10.627
570 10.57 19.163 4.019
571 13.21 4.736 13.31
572 13.21 4.645 0.285
573 10.57 16.534 12.664
574 13.21 16.588 8.556
575 2.64 6.155 10.472
576 13.21 10.968 6.342
577 7.93 11.147 4.06
578 2.64 16.854 16.85
579 7.93 21.244 6.321
580 5.29 1.197 0.574
581 5.29 22.59 22.1
582 5.29 22.55 8.089
583 13.21 14.508 17.988
584 13.21 8.272 16.638
585 10.57 13.05 17.977
586 5.29 22.299 8.614
587 7.93 11.523 14.644
588 13.21 16.552 21.403
589 13.21 16.232 10.575
590 7.93 12.382 19.698
591 13.21 13.127 4.085
592 2.64 17.108 20.675
593 2.64 2.739 16.727
594 13.21 10.855 4.198
595 13.21 7.344 21.613
596 5.29 14.615 21.592
597 2.64 19.089 14.067
598 5.29 12.631 14.42
599 10.57 12.388 2.79
600 5.29 19.067 14.555
601 13.21 23.672 10.853
602 2.64 7.905 15.809
603 10.57 6.722 0.985
604 13.21 15.889 15.575
605 10.57 19.062 6.978
606 10.57 0.264 13.755
607 2.64 6.257 3.008
608 5.29 23.166 18.594
609 5.29 16.542 15.202
610 10.57 9.021 5.345
611 2.64 16.342 23.39
612 7.93 20.667 8.957
613 10.57 12.485 7.428
614 5.29 17.279 21.55
615 2.64 14.132 13.931
616 10.57 17.307 16.089
617 2.64 17.266 12.44
618 2.64 3.932 14.088
619 7.93 13.822 8.452
620 7.93 13.353 17.09
621 2.64 19.424 1.392
622 10.57 16.711 16.724
623 13.21 2.899 22.992
624 5.29 1.775 14.747
625 10.57 10.054 5.931
626 5.29 22.384 5.87
627 5.29 19.298 12.593
628 10.57 7.88 9.477
629 13.21 10.488 1.98
630 2.64 2.554 4.27
631 10.57 21.902 13.993
632 5.29 21.8 6.902
633 10.57 9.577 13.149
634 5.29 15.938 16.582
635 2.64 22.203 9.073
636 2.64 21.272 5.731
637 13.21 4.477 1.083
638 2.64 20.19 3.611
639 10.57 16.562 23.605
640 10.57 18.658 2.494
641 10.57 0.875 2.568
642 5.29 17.568 15.961
643 7.93 8.91 5.568
644 10.57 20.96 0.705
645 7.93 21.861 13.718
646 5.29 12.35 1.212
647 10.57 19.428 18.215
648 10.57 19.69 10.37
649 2.64 2.715 4.653
650 5.29 20.464 17.85
651 5.29 15.135 2.092
652 7.93 2.438 4.602
653 5.29 11.346 18.874
654 7.93 10.303 6.763
655 5.29 18.701 23.246
656 7.93 1.639 19.878
657 10.57 10.7 3.728
658 10.57 0.885 9.436
659 5.29 2.651 8.936
660 7.93 18.402 11.736
661 7.93 22.471 11.23
662 2.64 21.88 18.507
663 13.21 12.04 14.821
664 2.64 16.399 15.777
665 13.21 5.248 16.309
666 7.93 16.384 4.891
667 5.29 19.937 6.774
668 5.29 18.866 21.729
669 7.93 3.262 21.873
670 2.64 14.249 16.235
671 5.29 6.049 6.111
672 5.29 17.392 17.216
673 13.21 13.891 2.059
674 10.57 22.289 20.042
675 13.21 9.999 15.389
676 7.93 21.806 13.17
677 10.57 22.902 16.948
678 10.57 11.147 21.02
679 2.64 3.337 20.324
680 10.57 1.273 10.478
681 7.93 4.245 19.501
682 10.57 23.623 22.127
683 13.21 22.688 10.452
684 10.57 15.387 14.15
685 13.21 10.743 5.118
686 10.57 4.621 9.243
687 7.93 1.217 9.562
688 5.29 18.633 7.402
689 5.29 13.507 8.319
690 13.21 3.206 3.473
691 5.29 8.056 14.113
692 7.93 2.479 5.524
693 13.21 11.117 21.167
694 2.64 17.735 15.166
695 2.64 21.383 17.322
696 5.29 23.545 11.443
697 13.21 8.616 11.575
698 5.29 18.794 7.616
699 7.93 18.347 11.179
700 2.64 3.616 1.754
701 10.57 16.99 13.11
702 10.57 20.778 12.593
703 2.64 4.123 9.333
704 10.57 12.113 13.591
705 5.29 19.931 14.724
706 13.21 11.743 8.374
707 10.57 16.74 13.078
708 10.57 15.808 1.512
709 2.64 14.772 14.955
710 5.29 17.71 15.479
711 5.29 15.564 0.647
712 13.21 16.83 14.631
713 13.21 13.08 8.234
714 10.57 9.686 15.313
715 2.64 7.549 16.75
716 5.29 7.26 7.162
717 13.21 17.968 19.27
718 10.57 10.925 17.144
719 7.93 20.688 12.347
720 7.93 9.217 2.4
721 7.93 0.647 5.108
722 13.21 10.53 21.739
723 10.57 14.726 18.295
724 13.21 12.097 17.208
725 7.93 0.658 12.991
726 13.21 20.557 0.678
727 13.21 19.927 4.117
728 10.57 1.345 11.344
729 13.21 22.469 16.156
730 13.21 22.457 18.337
731 5.29 16.257 1.117
732 2.64 21.168 7.315
733 2.64 17.576 15.756
734 10.57 17.995 16.635
735 13.21 3.52 11.964
736 7.93 16.26 14.813
737 10.57 0.285 15.251
738 2.64 0.78 22.992
739 5.29 23.385 8.357
740 5.29 12.153 1.35
741 10.57 8.776 23.545
742 5.29 20.938 16.81
743 2.64 21.571 15.082
744 7.93 14.611 16.267
745 5.29 22.669 2.657
746 2.64 13.715 6.087
747 13.21 21.983 16.607
748 7.93 11.071 7.006
749 2.64 10.369 19.412
750 13.21 1.897 5.902
751 13.21 6.155 1.56
752 7.93 10.896 14.261
753 5.29 4.774 13.814
754 7.93 9.108 15.707
755 7.93 0.563 4.081
756 13.21 3.701 22.449
757 7.93 7.443 12.615
758 5.29 8.916 21.556
759 13.21 3.507 6.232
760 10.57 18.788 0.884
761 7.93 5.733 9.992
762 2.64 4.97 22.645
763 5.29 22.604 4.257
764 5.29 15.447 13.993
765 7.93 19.826 21.114
766 5.29 19.18 22.502
767 10.57 14.831 2.889
768 2.64 6.18 9.893
769 2.64 20.046 21.78
770 5.29 6.443 2.525
771 10.57 16.095 22.422
772 2.64 10.253 3.869
773 5.29 18.619 7.27
774 10.57 16.403 23.026
775 13.21 9.825 16.111
776 5.29 6.365 16.132
777 2.64 3.299 7.098
778 5.29 17.415 5.158
779 2.64 17.358 12.583
780 5.29 5.658 9.213
781 5.29 2.96 13.097
782 7.93 16.308 10.712
783 7.93 1.571 22.684
784 5.29 11.301 9.395
785 13.21 11.547 23.229
786 10.57 9.745 7.532
787 13.21 10.157 18.559
788 13.21 2.966 15.587
789 10.57 20.702 17.114
790 7.93 3.603 19.34
791 5.29 23.735 18.304
792 2.64 16.415 6.605
793 7.93 21.489 19.62
794 7.93 16.161 12.668
795 2.64 11.525 4.943
796 5.29 20.608 4.811
797 2.64 6.18 3.928
798 10.57 19.374 5.142
799 13.21 13.782 8.322
800 13.21 2.654 13.746
801 2.64 22.063 15.257
802 10.57 21.178 6.683
803 7.93 5.743 9.89
804 10.57 13.383 19.317
805 10.57 23.693 10.841
806 7.93 19.897 22.342
807 5.29 16.331 6.268
808 10.57 12.151 12.621
809 2.64 16.571 12.109
810 13.21 2.892 3.569
811 7.93 7.82 21.646
812 7.93 14.799 1.856
813 10.57 18.08 3.187
814 13.21 8.209 2.353
815 5.29 20.274 21.052
816 13.21 12.801 8.164
817 13.21 12.106 16.876
818 5.29 10.055 22.812
819 10.57 23.71 20.588
820 2.64 20.629 2.062
821 7.93 23.788 9.395
822 5.29 11.155 19.455
823 10.57 10.272 3.831
824 10.57 1.727 4.338
825 10.57 6.838 9.318
826 7.93 8.376 10.129
827 10.57 3.925 3.322
828 13.21 4.458 20.279
829 13.21 7.368 1.889
830 5.29 17.576 16.485
831 5.29 17.109 20.467
832 7.93 13.958 17.918
833 5.29 22.136 7.913
834 5.29 11.072 3.913
835 13.21 10.025 2.844
836 2.64 10.978 20.246
837 13.21 1.252 8.661
838 10.57 8.86 6.285
839 2.64 0.597 12.547
840 13.21 4.208 20.607
841 5.29 6.819 16.518
842 10.57 13.803 19.893
843 5.29 5.443 0.742
844 10.57 19.023 19.624
845 7.93 15.19 18.663
846 5.29 20.23 0.883
847 10.57 20.651 15.651
848 10.57 17.751 17.318
849 5.29 12.999 3.993
850 10.57 15.493 2.462
851 10.57 10.776 14.816
852 13.21 13.435 18.687
853 5.29 4.279 19.035
854 5.29 22.706 12.268
855 7.93 3.274 10.527
856 10.57 19.104 12.489
857 7.93 0.708 9.006
858 7.93 1.195 4.545
859 2.64 0.649 23.773
860 10.57 12.774 5.606
861 5.29 9.287 1.748
862 5.29 9.289 23.625
863 13.21 10.968 20.949
864 2.64 18.835 1.191
