customer weight Xc Yc
163 3.279 18.5 31.5
164 2.992 19.5 31.5
165 2.422 20.5 31.5
166 2.288 21.5 31.5
167 1.79 22.5 31.5
168 1.272 23.5 31.5
169 1.563 24.5 31.5
170 1.05 25.5 31.5
171 1.039 26.5 31.5
172 1.0 27.5 31.5
173 1.0 28.5 31.5
174 1.0 29.5 31.5
175 1.0 30.5 31.5
176 1.0 31.5 31.5
177 1.0 32.5 31.5
178 1.0 33.5 31.5
179 1.0 34.5 31.5
180 1.0 35.5 31.5
181 1.0 0.5 30.5
182 1.0 1.5 30.5
183 1.0 2.5 30.5
184 1.0 3.5 30.5
185 1.0 4.5 30.5
186 1.239 5.5 30.5
187 1.16 6.5 30.5
188 1.518 7.5 30.5
189 1.891 8.5 30.5
190 3.098 9.5 30.5
191 2.724 10.5 30.5
192 4.442 11.5 30.5
193 3.024 12.5 30.5
194 3.82 13.5 30.5
195 2.724 14.5 30.5
196 2.861 15.5 30.5
197 4.158 16.5 30.5
198 4.018 17.5 30.5
199 3.651 18.5 30.5
200 3.099 19.5 30.5
201 2.958 20.5 30.5
202 2.452 21.5 30.5
203 2.422 22.5 30.5
204 1.907 23.5 30.5
205 1.091 24.5 30.5
206 1.063 25.5 30.5
207 1.0 26.5 30.5
208 1.0 27.5 30.5
209 1.0 28.5 30.5
210 1.0 29.5 30.5
211 1.0 30.5 30.5
212 1.0 31.5 30.5
213 1.0 32.5 30.5
214 1.0 33.5 30.5
215 1.0 34.5 30.5
216 1.0 35.5 30.5
217 1.0 0.5 29.5
218 1.0 1.5 29.5
219 1.0 2.5 29.5
220 1.0 3.5 29.5
221 1.0 4.5 29.5
222 1.0 5.5 29.5
223 1.174 6.5 29.5
224 1.045 7.5 29.5
225 2.813 8.5 29.5
226 2.415 9.5 29.5
227 3.905 10.5 29.5
228 4.463 11.5 29.5
229 4.876 12.5 29.5
230 3.403 13.5 29.5
231 3.744 14.5 29.5
232 4.274 15.5 29.5
233 2.604 16.5 29.5
234 1.416 17.5 29.5
235 1.0 18.5 29.5
236 1.0 19.5 29.5
237 1.0 20.5 29.5
238 1.0 21.5 29.5
239 1.0 22.5 29.5
240 1.0 23.5 29.5
241 1.0 24.5 29.5
242 1.0 25.5 29.5
243 1.0 26.5 29.5
244 1.0 27.5 29.5
245 1.0 28.5 29.5
246 1.0 29.5 29.5
247 1.0 30.5 29.5
248 1.0 31.5 29.5
249 1.0 32.5 29.5
250 1.0 33.5 29.5
251 1.0 34.5 29.5
252 1.0 35.5 29.5
253 1.0 0.5 28.5
254 1.0 1.5 28.5
255 1.0 2.5 28.5
256 1.0 3.5 28.5
257 1.0 4.5 28.5
258 1.0 5.5 28.5
259 1.245 6.5 28.5
260 1.508 7.5 28.5
261 1.803 8.5 28.5
262 2.083 9.5 28.5
263 2.916 10.5 28.5
264 3.782 11.5 28.5
265 5.155 12.5 28.5
266 5.393 13.5 28.5
267 5.125 14.5 28.5
268 4.442 15.5 28.5
269 3.239 16.5 28.5
270 2.016 17.5 28.5
271 1.158 18.5 28.5
272 1.042 19.5 28.5
273 1.0 20.5 28.5
274 1.0 21.5 28.5
275 1.0 22.5 28.5
276 1.0 23.5 28.5
277 1.0 24.5 28.5
278 1.0 25.5 28.5
279 1.0 26.5 28.5
280 1.0 27.5 28.5
281 1.0 28.5 28.5
282 1.0 29.5 28.5
283 1.0 30.5 28.5
284 1.0 31.5 28.5
285 1.0 32.5 28.5
286 1.0 33.5 28.5
287 1.0 34.5 28.5
288 1.0 35.5 28.5
289 1.0 0.5 27.5
290 1.0 1.5 27.5
291 1.0 2.5 27.5
292 1.0 3.5 27.5
293 1.0 4.5 27.5
294 1.0 5.5 27.5
295 1.154 6.5 27.5
296 1.553 7.5 27.5
297 1.363 8.5 27.5
298 1.715 9.5 27.5
299 2.289 10.5 27.5
300 5.927 11.5 27.5
301 5.013 12.5 27.5
302 6.0 13.5 27.5
303 5.584 14.5 27.5
304 3.754 15.5 27.5
305 3.175 16.5 27.5
306 2.16 17.5 27.5
307 1.641 18.5 27.5
308 1.354 19.5 27.5
309 1.018 20.5 27.5
310 1.0 21.5 27.5
311 1.0 22.5 27.5
312 1.0 23.5 27.5
313 1.0 24.5 27.5
314 1.0 25.5 27.5
315 1.0 26.5 27.5
316 1.0 27.5 27.5
317 1.0 28.5 27.5
318 1.0 29.5 27.5
319 1.0 30.5 27.5
320 1.0 31.5 27.5
321 1.0 32.5 27.5
322 1.0 33.5 27.5
323 1.0 34.5 27.5
324 1.0 35.5 27.5
325 1.0 0.5 26.5
326 1.0 1.5 26.5
327 1.0 2.5 26.5
328 1.0 3.5 26.5
329 1.0 4.5 26.5
330 1.0 5.5 26.5
331 1.0 6.5 26.5
332 1.199 7.5 26.5
333 1.023 8.5 26.5
334 1.908 9.5 26.5
335 3.736 10.5 26.5
336 3.666 11.5 26.5
337 5.932 12.5 26.5
338 5.217 13.5 26.5
339 5.244 14.5 26.5
340 5.294 15.5 26.5
341 4.297 16.5 26.5
342 3.214 17.5 26.5
343 2.472 18.5 26.5
344 1.302 19.5 26.5
345 1.269 20.5 26.5
346 1.0 21.5 26.5
347 1.0 22.5 26.5
348 1.0 23.5 26.5
349 1.0 24.5 26.5
350 1.0 25.5 26.5
351 1.0 26.5 26.5
352 1.0 27.5 26.5
353 1.0 28.5 26.5
354 1.0 29.5 26.5
355 1.0 30.5 26.5
356 1.0 31.5 26.5
357 1.0 32.5 26.5
358 1.0 33.5 26.5
359 1.0 34.5 26.5
360 1.0 35.5 26.5
361 1.0 0.5 25.5
362 1.0 1.5 25.5
363 1.0 2.5 25.5
364 1.0 3.5 25.5
365 1.0 4.5 25.5
366 1.0 5.5 25.5
367 1.011 6.5 25.5
368 1.0 7.5 25.5
369 1.499 8.5 25.5
370 2.012 9.5 25.5
371 3.551 10.5 25.5
372 4.984 11.5 25.5
373 5.891 12.5 25.5
374 5.636 13.5 25.5
375 3.636 14.5 25.5
376 2.929 15.5 25.5
377 4.786 16.5 25.5
378 2.881 17.5 25.5
379 3.174 18.5 25.5
380 2.515 19.5 25.5
381 2.153 20.5 25.5
382 1.33 21.5 25.5
383 1.0 22.5 25.5
384 1.0 23.5 25.5
385 1.0 24.5 25.5
386 1.0 25.5 25.5
387 1.0 26.5 25.5
388 1.0 27.5 25.5
389 1.0 28.5 25.5
390 1.0 29.5 25.5
391 1.0 30.5 25.5
392 1.0 31.5 25.5
393 1.0 32.5 25.5
394 1.0 33.5 25.5
395 1.0 34.5 25.5
396 1.0 35.5 25.5
397 1.0 0.5 24.5
398 1.0 1.5 24.5
399 1.0 2.5 24.5
400 1.0 3.5 24.5
401 1.0 4.5 24.5
402 1.0 5.5 24.5
403 1.0 6.5 24.5
404 1.0 7.5 24.5
405 1.56 8.5 24.5
406 2.622 9.5 24.5
407 3.065 10.5 24.5
408 5.152 11.5 24.5
409 5.871 12.5 24.5
410 4.638 13.5 24.5
411 4.098 14.5 24.5
412 4.679 15.5 24.5
413 3.318 16.5 24.5
414 3.072 17.5 24.5
415 2.848 18.5 24.5
416 2.62 19.5 24.5
417 2.038 20.5 24.5
418 1.307 21.5 24.5
419 1.218 22.5 24.5
420 1.0 23.5 24.5
421 1.0 24.5 24.5
422 1.0 25.5 24.5
423 1.0 26.5 24.5
424 1.0 27.5 24.5
425 1.0 28.5 24.5
426 1.0 29.5 24.5
427 1.0 30.5 24.5
428 1.0 31.5 24.5
429 1.0 32.5 24.5
430 1.0 33.5 24.5
431 1.0 34.5 24.5
432 1.0 35.5 24.5
433 1.0 0.5 23.5
434 1.0 1.5 23.5
435 1.0 2.5 23.5
436 1.0 3.5 23.5
437 1.0 4.5 23.5
438 1.0 5.5 23.5
439 1.0 6.5 23.5
440 1.0 7.5 23.5
441 1.645 8.5 23.5
442 2.454 9.5 23.5
443 4.22 10.5 23.5
444 5.416 11.5 23.5
445 4.978 12.5 23.5
446 4.287 13.5 23.5
447 4.312 14.5 23.5
448 3.699 15.5 23.5
449 4.358 16.5 23.5
450 2.689 17.5 23.5
451 2.062 18.5 23.5
452 1.84 19.5 23.5
453 2.531 20.5 23.5
454 1.928 21.5 23.5
455 4.626 22.5 23.5
456 5.41 23.5 23.5
457 5.514 24.5 23.5
458 3.142 25.5 23.5
459 4.174 26.5 23.5
460 4.079 27.5 23.5
461 2.633 28.5 23.5
462 1.692 29.5 23.5
463 1.485 30.5 23.5
464 1.092 31.5 23.5
465 1.0 32.5 23.5
466 1.0 33.5 23.5
467 1.0 34.5 23.5
468 1.0 35.5 23.5
469 1.0 0.5 22.5
470 1.0 1.5 22.5
471 1.0 2.5 22.5
472 1.0 3.5 22.5
473 1.0 4.5 22.5
474 1.0 5.5 22.5
475 1.0 6.5 22.5
476 1.341 7.5 22.5
477 2.252 8.5 22.5
478 2.62 9.5 22.5
479 4.284 10.5 22.5
480 4.638 11.5 22.5
481 4.658 12.5 22.5
482 4.076 13.5 22.5
483 2.187 14.5 22.5
484 2.391 15.5 22.5
485 3.128 16.5 22.5
486 3.085 17.5 22.5
487 2.062 18.5 22.5
488 1.709 19.5 22.5
489 2.129 20.5 22.5
490 3.667 21.5 22.5
491 4.002 22.5 22.5
492 5.754 23.5 22.5
493 5.525 24.5 22.5
494 5.33 25.5 22.5
495 3.181 26.5 22.5
496 3.68 27.5 22.5
497 3.538 28.5 22.5
498 3.304 29.5 22.5
499 1.711 30.5 22.5
500 1.417 31.5 22.5
501 1.17 32.5 22.5
502 1.106 33.5 22.5
503 1.0 34.5 22.5
504 1.0 35.5 22.5
505 1.0 0.5 21.5
506 1.0 1.5 21.5
507 1.0 2.5 21.5
508 1.0 3.5 21.5
509 1.0 4.5 21.5
510 1.0 5.5 21.5
511 1.0 6.5 21.5
512 1.926 7.5 21.5
513 1.405 8.5 21.5
514 4.185 9.5 21.5
515 4.607 10.5 21.5
516 2.675 11.5 21.5
517 4.111 12.5 21.5
518 4.609 13.5 21.5
519 3.621 14.5 21.5
520 2.65 15.5 21.5
521 2.982 16.5 21.5
522 2.595 17.5 21.5
523 2.939 18.5 21.5
524 1.793 19.5 21.5
525 1.962 20.5 21.5
526 3.214 21.5 21.5
527 4.994 22.5 21.5
528 5.337 23.5 21.5
529 6.0 24.5 21.5
530 5.881 25.5 21.5
531 4.371 26.5 21.5
532 3.958 27.5 21.5
533 2.201 28.5 21.5
534 2.905 29.5 21.5
535 2.942 30.5 21.5
536 2.872 31.5 21.5
537 2.623 32.5 21.5
538 2.169 33.5 21.5
539 2.04 34.5 21.5
540 1.678 35.5 21.5
541 1.0 0.5 20.5
542 1.0 1.5 20.5
543 1.0 2.5 20.5
544 1.0 3.5 20.5
545 1.0 4.5 20.5
546 1.0 5.5 20.5
547 1.317 6.5 20.5
548 1.839 7.5 20.5
549 2.562 8.5 20.5
550 3.46 9.5 20.5
551 4.063 10.5 20.5
552 3.059 11.5 20.5
553 3.602 12.5 20.5
554 2.876 13.5 20.5
555 3.046 14.5 20.5
556 3.514 15.5 20.5
557 1.981 16.5 20.5
558 2.411 17.5 20.5
559 2.516 18.5 20.5
560 2.016 19.5 20.5
561 2.469 20.5 20.5
562 3.373 21.5 20.5
563 4.778 22.5 20.5
564 5.899 23.5 20.5
565 5.363 24.5 20.5
566 5.4 25.5 20.5
567 3.184 26.5 20.5
568 3.598 27.5 20.5
569 2.672 28.5 20.5
570 1.923 29.5 20.5
571 2.661 30.5 20.5
572 2.466 31.5 20.5
573 2.082 32.5 20.5
574 1.7 33.5 20.5
575 1.655 34.5 20.5
576 1.475 35.5 20.5
577 1.0 0.5 19.5
578 1.0 1.5 19.5
579 1.0 2.5 19.5
580 1.0 3.5 19.5
581 1.0 4.5 19.5
582 1.0 5.5 19.5
583 1.411 6.5 19.5
584 1.68 7.5 19.5
585 2.125 8.5 19.5
586 3.367 9.5 19.5
587 3.732 10.5 19.5
588 2.269 11.5 19.5
589 3.307 12.5 19.5
590 2.348 13.5 19.5
591 2.665 14.5 19.5
592 2.966 15.5 19.5
593 3.1 16.5 19.5
594 2.931 17.5 19.5
595 2.206 18.5 19.5
596 2.031 19.5 19.5
597 2.711 20.5 19.5
598 2.969 21.5 19.5
599 4.105 22.5 19.5
600 3.316 23.5 19.5
601 3.164 24.5 19.5
602 3.86 25.5 19.5
603 5.012 26.5 19.5
604 3.699 27.5 19.5
605 1.89 28.5 19.5
606 2.46 29.5 19.5
607 2.031 30.5 19.5
608 1.366 31.5 19.5
609 1.821 32.5 19.5
610 1.261 33.5 19.5
611 1.001 34.5 19.5
612 1.445 35.5 19.5
613 1.0 0.5 18.5
614 1.0 1.5 18.5
615 1.0 2.5 18.5
616 1.0 3.5 18.5
617 1.0 4.5 18.5
618 1.091 5.5 18.5
619 1.004 6.5 18.5
620 2.058 7.5 18.5
621 1.994 8.5 18.5
622 3.198 9.5 18.5
623 3.527 10.5 18.5
624 2.11 11.5 18.5
625 2.419 12.5 18.5
626 2.451 13.5 18.5
627 1.972 14.5 18.5
628 2.811 15.5 18.5
629 2.216 16.5 18.5
630 2.187 17.5 18.5
631 1.823 18.5 18.5
632 2.157 19.5 18.5
633 1.597 20.5 18.5
634 2.664 21.5 18.5
635 4.03 22.5 18.5
636 3.677 23.5 18.5
637 2.382 24.5 18.5
638 2.959 25.5 18.5
639 3.383 26.5 18.5
640 4.932 27.5 18.5
641 3.543 28.5 18.5
642 2.815 29.5 18.5
643 2.27 30.5 18.5
644 1.439 31.5 18.5
645 1.631 32.5 18.5
646 1.485 33.5 18.5
647 1.365 34.5 18.5
648 1.0 35.5 18.5
649 1.0 0.5 17.5
650 1.0 1.5 17.5
651 1.0 2.5 17.5
652 1.0 3.5 17.5
653 1.0 4.5 17.5
654 1.0 5.5 17.5
655 1.945 6.5 17.5
656 1.866 7.5 17.5
657 2.451 8.5 17.5
658 2.804 9.5 17.5
659 3.202 10.5 17.5
660 2.981 11.5 17.5
661 2.321 12.5 17.5
662 1.36 13.5 17.5
663 2.485 14.5 17.5
664 2.687 15.5 17.5
665 1.982 16.5 17.5
666 1.791 17.5 17.5
667 1.375 18.5 17.5
668 1.765 19.5 17.5
669 2.427 20.5 17.5
670 3.353 21.5 17.5
671 2.867 22.5 17.5
672 2.261 23.5 17.5
673 3.605 24.5 17.5
674 2.19 25.5 17.5
675 4.877 26.5 17.5
676 4.571 27.5 17.5
677 3.621 28.5 17.5
678 3.465 29.5 17.5
679 2.736 30.5 17.5
680 1.858 31.5 17.5
681 1.0 32.5 17.5
682 1.261 33.5 17.5
683 1.227 34.5 17.5
684 1.0 35.5 17.5
685 1.0 0.5 16.5
686 1.0 1.5 16.5
687 1.0 2.5 16.5
688 1.0 3.5 16.5
689 1.0 4.5 16.5
690 1.478 5.5 16.5
691 1.862 6.5 16.5
692 1.396 7.5 16.5
693 1.504 8.5 16.5
694 1.996 9.5 16.5
695 2.459 10.5 16.5
696 1.751 11.5 16.5
697 2.934 12.5 16.5
698 1.722 13.5 16.5
699 1.657 14.5 16.5
700 1.925 15.5 16.5
701 1.942 16.5 16.5
702 1.009 17.5 16.5
703 1.326 18.5 16.5
704 1.611 19.5 16.5
705 3.148 20.5 16.5
706 2.947 21.5 16.5
707 2.3 22.5 16.5
708 3.275 23.5 16.5
709 3.21 24.5 16.5
710 3.873 25.5 16.5
711 3.886 26.5 16.5
712 4.126 27.5 16.5
713 2.599 28.5 16.5
714 2.623 29.5 16.5
715 1.938 30.5 16.5
716 1.375 31.5 16.5
717 1.065 32.5 16.5
718 1.169 33.5 16.5
719 1.146 34.5 16.5
720 1.0 35.5 16.5
721 3.28 0.5 15.5
722 5.109 1.5 15.5
723 3.653 2.5 15.5
724 2.647 3.5 15.5
725 2.173 4.5 15.5
726 1.894 5.5 15.5
727 1.173 6.5 15.5
728 1.002 7.5 15.5
729 1.343 8.5 15.5
730 1.969 9.5 15.5
731 2.297 10.5 15.5
732 2.672 11.5 15.5
733 2.574 12.5 15.5
734 2.636 13.5 15.5
735 1.997 14.5 15.5
736 1.889 15.5 15.5
737 1.33 16.5 15.5
738 1.875 17.5 15.5
739 1.787 18.5 15.5
740 2.417 19.5 15.5
741 2.867 20.5 15.5
742 2.549 21.5 15.5
743 2.881 22.5 15.5
744 2.108 23.5 15.5
745 2.875 24.5 15.5
746 3.444 25.5 15.5
747 3.337 26.5 15.5
748 3.868 27.5 15.5
749 3.599 28.5 15.5
750 2.257 29.5 15.5
751 2.038 30.5 15.5
752 1.854 31.5 15.5
753 1.191 32.5 15.5
754 1.097 33.5 15.5
755 1.0 34.5 15.5
756 1.0 35.5 15.5
757 5.523 0.5 14.5
758 5.933 1.5 14.5
759 5.914 2.5 14.5
760 4.077 3.5 14.5
761 2.323 4.5 14.5
762 1.689 5.5 14.5
763 1.129 6.5 14.5
764 1.0 7.5 14.5
765 1.507 8.5 14.5
766 1.404 9.5 14.5
767 1.58 10.5 14.5
768 1.447 11.5 14.5
769 1.916 12.5 14.5
770 1.894 13.5 14.5
771 1.447 14.5 14.5
772 1.345 15.5 14.5
773 1.409 16.5 14.5
774 1.262 17.5 14.5
775 2.015 18.5 14.5
776 1.986 19.5 14.5
777 2.024 20.5 14.5
778 1.456 21.5 14.5
779 2.146 22.5 14.5
780 2.79 23.5 14.5
781 1.884 24.5 14.5
782 2.015 25.5 14.5
783 2.867 26.5 14.5
784 3.005 27.5 14.5
785 2.86 28.5 14.5
786 2.314 29.5 14.5
787 1.277 30.5 14.5
788 1.834 31.5 14.5
789 1.738 32.5 14.5
790 1.506 33.5 14.5
791 1.0 34.5 14.5
792 1.0 35.5 14.5
793 6.0 0.5 13.5
794 5.934 1.5 13.5
795 5.015 2.5 13.5
796 4.865 3.5 13.5
797 4.659 4.5 13.5
798 2.558 5.5 13.5
799 1.608 6.5 13.5
800 1.518 7.5 13.5
801 1.0 8.5 13.5
802 1.0 9.5 13.5
803 1.107 10.5 13.5
804 1.688 11.5 13.5
805 1.537 12.5 13.5
806 1.029 13.5 13.5
807 1.0 14.5 13.5
808 1.255 15.5 13.5
809 1.2 16.5 13.5
810 1.489 17.5 13.5
811 1.629 18.5 13.5
812 1.689 19.5 13.5
813 1.124 20.5 13.5
814 1.957 21.5 13.5
815 2.538 22.5 13.5
816 1.564 23.5 13.5
817 2.254 24.5 13.5
818 1.565 25.5 13.5
819 2.632 26.5 13.5
820 2.357 27.5 13.5
821 1.903 28.5 13.5
822 2.726 29.5 13.5
823 1.754 30.5 13.5
824 1.044 31.5 13.5
825 1.318 32.5 13.5
826 1.084 33.5 13.5
827 1.0 34.5 13.5
828 1.0 35.5 13.5
829 5.36 0.5 12.5
830 5.986 1.5 12.5
831 4.797 2.5 12.5
832 3.897 3.5 12.5
833 4.773 4.5 12.5
834 2.696 5.5 12.5
835 1.349 6.5 12.5
836 1.26 7.5 12.5
837 1.26 8.5 12.5
838 1.056 9.5 12.5
839 1.0 10.5 12.5
840 1.0 11.5 12.5
841 1.314 12.5 12.5
842 1.001 13.5 12.5
843 1.0 14.5 12.5
844 1.0 15.5 12.5
845 1.0 16.5 12.5
846 1.468 17.5 12.5
847 1.138 18.5 12.5
848 1.151 19.5 12.5
849 1.643 20.5 12.5
850 1.672 21.5 12.5
851 1.555 22.5 12.5
852 2.217 23.5 12.5
853 2.155 24.5 12.5
854 1.614 25.5 12.5
855 2.625 26.5 12.5
856 2.501 27.5 12.5
857 1.54 28.5 12.5
858 1.634 29.5 12.5
859 1.874 30.5 12.5
860 1.735 31.5 12.5
861 1.101 32.5 12.5
862 1.0 33.5 12.5
863 1.014 34.5 12.5
864 1.0 35.5 12.5
865 4.124 0.5 11.5
866 5.506 1.5 11.5
867 4.493 2.5 11.5
868 4.743 3.5 11.5
869 3.616 4.5 11.5
870 3.779 5.5 11.5
871 2.317 6.5 11.5
872 1.936 7.5 11.5
873 1.162 8.5 11.5
874 1.0 9.5 11.5
875 1.0 10.5 11.5
876 1.207 11.5 11.5
877 1.167 12.5 11.5
878 1.016 13.5 11.5
879 1.0 14.5 11.5
880 1.0 15.5 11.5
881 1.159 16.5 11.5
882 1.174 17.5 11.5
883 1.0 18.5 11.5
884 1.0 19.5 11.5
885 1.207 20.5 11.5
886 1.5 21.5 11.5
887 1.944 22.5 11.5
888 1.517 23.5 11.5
889 1.427 24.5 11.5
890 1.439 25.5 11.5
891 1.568 26.5 11.5
892 2.456 27.5 11.5
893 2.186 28.5 11.5
894 1.354 29.5 11.5
895 1.741 30.5 11.5
896 1.702 31.5 11.5
897 1.611 32.5 11.5
898 1.146 33.5 11.5
899 1.047 34.5 11.5
900 1.0 35.5 11.5
901 3.772 0.5 10.5
902 2.904 1.5 10.5
903 3.53 2.5 10.5
904 3.652 3.5 10.5
905 2.856 4.5 10.5
906 2.366 5.5 10.5
907 3.352 6.5 10.5
908 3.292 7.5 10.5
909 2.303 8.5 10.5
910 1.368 9.5 10.5
911 1.0 10.5 10.5
912 1.14 11.5 10.5
913 1.045 12.5 10.5
914 1.099 13.5 10.5
915 1.098 14.5 10.5
916 1.0 15.5 10.5
917 1.0 16.5 10.5
918 1.151 17.5 10.5
919 1.0 18.5 10.5
920 1.052 19.5 10.5
921 1.205 20.5 10.5
922 1.806 21.5 10.5
923 1.148 22.5 10.5
924 1.0 23.5 10.5
925 1.488 24.5 10.5
926 1.0 25.5 10.5
927 2.18 26.5 10.5
928 1.723 27.5 10.5
929 1.749 28.5 10.5
930 1.797 29.5 10.5
931 1.598 30.5 10.5
932 1.531 31.5 10.5
933 1.092 32.5 10.5
934 1.031 33.5 10.5
935 1.118 34.5 10.5
936 1.0 35.5 10.5
937 2.145 0.5 9.5
938 2.993 1.5 9.5
939 3.641 2.5 9.5
940 2.146 3.5 9.5
941 2.446 4.5 9.5
942 2.754 5.5 9.5
943 3.052 6.5 9.5
944 2.011 7.5 9.5
945 3.254 8.5 9.5
946 2.264 9.5 9.5
947 1.203 10.5 9.5
948 1.186 11.5 9.5
949 1.0 12.5 9.5
950 1.024 13.5 9.5
951 1.0 14.5 9.5
952 1.0 15.5 9.5
953 1.0 16.5 9.5
954 1.0 17.5 9.5
955 1.0 18.5 9.5
956 1.0 19.5 9.5
957 1.452 20.5 9.5
958 1.736 21.5 9.5
959 1.484 22.5 9.5
960 1.0 23.5 9.5
961 1.0 24.5 9.5
962 2.169 25.5 9.5
963 2.076 26.5 9.5
964 2.074 27.5 9.5
965 1.451 28.5 9.5
966 1.704 29.5 9.5
967 1.156 30.5 9.5
968 1.256 31.5 9.5
969 1.169 32.5 9.5
970 1.132 33.5 9.5
971 1.0 34.5 9.5
972 1.0 35.5 9.5
973 2.025 0.5 8.5
974 3.189 1.5 8.5
975 3.573 2.5 8.5
976 2.212 3.5 8.5
977 2.37 4.5 8.5
978 2.573 5.5 8.5
979 2.199 6.5 8.5
980 2.668 7.5 8.5
981 2.024 8.5 8.5
982 2.226 9.5 8.5
983 1.299 10.5 8.5
984 1.105 11.5 8.5
985 1.165 12.5 8.5
986 1.0 13.5 8.5
987 1.0 14.5 8.5
988 1.0 15.5 8.5
989 1.0 16.5 8.5
990 1.0 17.5 8.5
991 1.0 18.5 8.5
992 1.0 19.5 8.5
993 1.41 20.5 8.5
994 1.0 21.5 8.5
995 1.356 22.5 8.5
996 1.289 23.5 8.5
997 1.609 24.5 8.5
998 1.979 25.5 8.5
