customer p1x p1y p2x p2y p3x p3y p4x p4y
53 16.0 35.0 17.0 35.0 16.0 34.0 17.0 34.0
54 17.0 35.0 18.0 35.0 17.0 34.0 18.0 34.0
55 18.0 35.0 19.0 35.0 18.0 34.0 19.0 34.0
56 19.0 35.0 20.0 35.0 19.0 34.0 20.0 34.0
57 20.0 35.0 21.0 35.0 20.0 34.0 21.0 34.0
58 21.0 35.0 22.0 35.0 21.0 34.0 22.0 34.0
59 22.0 35.0 23.0 35.0 22.0 34.0 23.0 34.0
60 23.0 35.0 24.0 35.0 23.0 34.0 24.0 34.0
61 24.0 35.0 25.0 35.0 24.0 34.0 25.0 34.0
62 25.0 35.0 26.0 35.0 25.0 34.0 26.0 34.0
63 26.0 35.0 27.0 35.0 26.0 34.0 27.0 34.0
64 27.0 35.0 28.0 35.0 27.0 34.0 28.0 34.0
65 28.0 35.0 29.0 35.0 28.0 34.0 29.0 34.0
66 29.0 35.0 30.0 35.0 29.0 34.0 30.0 34.0
67 30.0 35.0 31.0 35.0 30.0 34.0 31.0 34.0
68 31.0 35.0 32.0 35.0 31.0 34.0 32.0 34.0
69 32.0 35.0 33.0 35.0 32.0 34.0 33.0 34.0
70 33.0 35.0 34.0 35.0 33.0 34.0 34.0 34.0
71 34.0 35.0 35.0 35.0 34.0 34.0 35.0 34.0
72 35.0 35.0 36.0 35.0 35.0 34.0 36.0 34.0
73 0.0 34.0 1.0 34.0 0.0 33.0 1.0 33.0
74 1.0 34.0 2.0 34.0 1.0 33.0 2.0 33.0
75 2.0 34.0 3.0 34.0 2.0 33.0 3.0 33.0
76 3.0 34.0 4.0 34.0 3.0 33.0 4.0 33.0
77 4.0 34.0 5.0 34.0 4.0 33.0 5.0 33.0
78 5.0 34.0 6.0 34.0 5.0 33.0 6.0 33.0
79 6.0 34.0 7.0 34.0 6.0 33.0 7.0 33.0
80 7.0 34.0 8.0 34.0 7.0 33.0 8.0 33.0
81 8.0 34.0 9.0 34.0 8.0 33.0 9.0 33.0
82 9.0 34.0 10.0 34.0 9.0 33.0 10.0 33.0
83 10.0 34.0 11.0 34.0 10.0 33.0 11.0 33.0
84 11.0 34.0 12.0 34.0 11.0 33.0 12.0 33.0
85 12.0 34.0 13.0 34.0 12.0 33.0 13.0 33.0
86 13.0 34.0 14.0 34.0 13.0 33.0 14.0 33.0
87 14.0 34.0 15.0 34.0 14.0 33.0 15.0 33.0
88 15.0 34.0 16.0 34.0 15.0 33.0 16.0 33.0
89 16.0 34.0 17.0 34.0 16.0 33.0 17.0 33.0
90 17.0 34.0 18.0 34.0 17.0 33.0 18.0 33.0
91 18.0 34.0 19.0 34.0 18.0 33.0 19.0 33.0
92 19.0 34.0 20.0 34.0 19.0 33.0 20.0 33.0
93 20.0 34.0 21.0 34.0 20.0 33.0 21.0 33.0
94 21.0 34.0 22.0 34.0 21.0 33.0 22.0 33.0
95 22.0 34.0 23.0 34.0 22.0 33.0 23.0 33.0
96 23.0 34.0 24.0 34.0 23.0 33.0 24.0 33.0
97 24.0 34.0 25.0 34.0 24.0 33.0 25.0 33.0
98 25.0 34.0 26.0 34.0 25.0 33.0 26.0 33.0
99 26.0 34.0 27.0 34.0 26.0 33.0 27.0 33.0
100 27.0 34.0 28.0 34.0 27.0 33.0 28.0 33.0
101 28.0 34.0 29.0 34.0 28.0 33.0 29.0 33.0
102 29.0 34.0 30.0 34.0 29.0 33.0 30.0 33.0
103 30.0 34.0 31.0 34.0 30.0 33.0 31.0 33.0
104 31.0 34.0 32.0 34.0 31.0 33.0 32.0 33.0
105 32.0 34.0 33.0 34.0 32.0 33.0 33.0 33.0
106 33.0 34.0 34.0 34.0 33.0 33.0 34.0 33.0
107 34.0 34.0 35.0 34.0 34.0 33.0 35.0 33.0
108 35.0 34.0 36.0 34.0 35.0 33.0 36.0 33.0
109 0.0 33.0 1.0 33.0 0.0 32.0 1.0 32.0
110 1.0 33.0 2.0 33.0 1.0 32.0 2.0 32.0
111 2.0 33.0 3.0 33.0 2.0 32.0 3.0 32.0
112 3.0 33.0 4.0 33.0 3.0 32.0 4.0 32.0
113 4.0 33.0 5.0 33.0 4.0 32.0 5.0 32.0
114 5.0 33.0 6.0 33.0 5.0 32.0 6.0 32.0
115 6.0 33.0 7.0 33.0 6.0 32.0 7.0 32.0
116 7.0 33.0 8.0 33.0 7.0 32.0 8.0 32.0
117 8.0 33.0 9.0 33.0 8.0 32.0 9.0 32.0
118 9.0 33.0 10.0 33.0 9.0 32.0 10.0 32.0
119 10.0 33.0 11.0 33.0 10.0 32.0 11.0 32.0
120 11.0 33.0 12.0 33.0 11.0 32.0 12.0 32.0
121 12.0 33.0 13.0 33.0 12.0 32.0 13.0 32.0
122 13.0 33.0 14.0 33.0 13.0 32.0 14.0 32.0
123 14.0 33.0 15.0 33.0 14.0 32.0 15.0 32.0
124 15.0 33.0 16.0 33.0 15.0 32.0 16.0 32.0
125 16.0 33.0 17.0 33.0 16.0 32.0 17.0 32.0
126 17.0 33.0 18.0 33.0 17.0 32.0 18.0 32.0
127 18.0 33.0 19.0 33.0 18.0 32.0 19.0 32.0
128 19.0 33.0 20.0 33.0 19.0 32.0 20.0 32.0
129 20.0 33.0 21.0 33.0 20.0 32.0 21.0 32.0
130 21.0 33.0 22.0 33.0 21.0 32.0 22.0 32.0
131 22.0 33.0 23.0 33.0 22.0 32.0 23.0 32.0
132 23.0 33.0 24.0 33.0 23.0 32.0 24.0 32.0
133 24.0 33.0 25.0 33.0 24.0 32.0 25.0 32.0
134 25.0 33.0 26.0 33.0 25.0 32.0 26.0 32.0
135 26.0 33.0 27.0 33.0 26.0 32.0 27.0 32.0
136 27.0 33.0 28.0 33.0 27.0 32.0 28.0 32.0
137 28.0 33.0 29.0 33.0 28.0 32.0 29.0 32.0
138 29.0 33.0 30.0 33.0 29.0 32.0 30.0 32.0
139 30.0 33.0 31.0 33.0 30.0 32.0 31.0 32.0
140 31.0 33.0 32.0 33.0 31.0 32.0 32.0 32.0
141 32.0 33.0 33.0 33.0 32.0 32.0 33.0 32.0
142 33.0 33.0 34.0 33.0 33.0 32.0 34.0 32.0
143 34.0 33.0 35.0 33.0 34.0 32.0 35.0 32.0
144 35.0 33.0 36.0 33.0 35.0 32.0 36.0 32.0
145 0.0 32.0 1.0 32.0 0.0 31.0 1.0 31.0
146 1.0 32.0 2.0 32.0 1.0 31.0 2.0 31.0
147 2.0 32.0 3.0 32.0 2.0 31.0 3.0 31.0
148 3.0 32.0 4.0 32.0 3.0 31.0 4.0 31.0
149 4.0 32.0 5.0 32.0 4.0 31.0 5.0 31.0
150 5.0 32.0 6.0 32.0 5.0 31.0 6.0 31.0
151 6.0 32.0 7.0 32.0 6.0 31.0 7.0 31.0
152 7.0 32.0 8.0 32.0 7.0 31.0 8.0 31.0
153 8.0 32.0 9.0 32.0 8.0 31.0 9.0 31.0
154 9.0 32.0 10.0 32.0 9.0 31.0 10.0 31.0
155 10.0 32.0 11.0 32.0 10.0 31.0 11.0 31.0
156 11.0 32.0 12.0 32.0 11.0 31.0 12.0 31.0
157 12.0 32.0 13.0 32.0 12.0 31.0 13.0 31.0
158 13.0 32.0 14.0 32.0 13.0 31.0 14.0 31.0
159 14.0 32.0 15.0 32.0 14.0 31.0 15.0 31.0
160 15.0 32.0 16.0 32.0 15.0 31.0 16.0 31.0
161 16.0 32.0 17.0 32.0 16.0 31.0 17.0 31.0
162 17.0 32.0 18.0 32.0 17.0 31.0 18.0 31.0
163 18.0 32.0 19.0 32.0 18.0 31.0 19.0 31.0
164 19.0 32.0 20.0 32.0 19.0 31.0 20.0 31.0
165 20.0 32.0 21.0 32.0 20.0 31.0 21.0 31.0
166 21.0 32.0 22.0 32.0 21.0 31.0 22.0 31.0
167 22.0 32.0 23.0 32.0 22.0 31.0 23.0 31.0
168 23.0 32.0 24.0 32.0 23.0 31.0 24.0 31.0
169 24.0 32.0 25.0 32.0 24.0 31.0 25.0 31.0
170 25.0 32.0 26.0 32.0 25.0 31.0 26.0 31.0
171 26.0 32.0 27.0 32.0 26.0 31.0 27.0 31.0
172 27.0 32.0 28.0 32.0 27.0 31.0 28.0 31.0
173 28.0 32.0 29.0 32.0 28.0 31.0 29.0 31.0
174 29.0 32.0 30.0 32.0 29.0 31.0 30.0 31.0
175 30.0 32.0 31.0 32.0 30.0 31.0 31.0 31.0
176 31.0 32.0 32.0 32.0 31.0 31.0 32.0 31.0
177 32.0 32.0 33.0 32.0 32.0 31.0 33.0 31.0
178 33.0 32.0 34.0 32.0 33.0 31.0 34.0 31.0
179 34.0 32.0 35.0 32.0 34.0 31.0 35.0 31.0
180 35.0 32.0 36.0 32.0 35.0 31.0 36.0 31.0
181 0.0 31.0 1.0 31.0 0.0 30.0 1.0 30.0
182 1.0 31.0 2.0 31.0 1.0 30.0 2.0 30.0
183 2.0 31.0 3.0 31.0 2.0 30.0 3.0 30.0
184 3.0 31.0 4.0 31.0 3.0 30.0 4.0 30.0
185 4.0 31.0 5.0 31.0 4.0 30.0 5.0 30.0
186 5.0 31.0 6.0 31.0 5.0 30.0 6.0 30.0
187 6.0 31.0 7.0 31.0 6.0 30.0 7.0 30.0
188 7.0 31.0 8.0 31.0 7.0 30.0 8.0 30.0
189 8.0 31.0 9.0 31.0 8.0 30.0 9.0 30.0
190 9.0 31.0 10.0 31.0 9.0 30.0 10.0 30.0
191 10.0 31.0 11.0 31.0 10.0 30.0 11.0 30.0
192 11.0 31.0 12.0 31.0 11.0 30.0 12.0 30.0
193 12.0 31.0 13.0 31.0 12.0 30.0 13.0 30.0
194 13.0 31.0 14.0 31.0 13.0 30.0 14.0 30.0
195 14.0 31.0 15.0 31.0 14.0 30.0 15.0 30.0
196 15.0 31.0 16.0 31.0 15.0 30.0 16.0 30.0
197 16.0 31.0 17.0 31.0 16.0 30.0 17.0 30.0
198 17.0 31.0 18.0 31.0 17.0 30.0 18.0 30.0
199 18.0 31.0 19.0 31.0 18.0 30.0 19.0 30.0
200 19.0 31.0 20.0 31.0 19.0 30.0 20.0 30.0
201 20.0 31.0 21.0 31.0 20.0 30.0 21.0 30.0
202 21.0 31.0 22.0 31.0 21.0 30.0 22.0 30.0
203 22.0 31.0 23.0 31.0 22.0 30.0 23.0 30.0
204 23.0 31.0 24.0 31.0 23.0 30.0 24.0 30.0
205 24.0 31.0 25.0 31.0 24.0 30.0 25.0 30.0
206 25.0 31.0 26.0 31.0 25.0 30.0 26.0 30.0
207 26.0 31.0 27.0 31.0 26.0 30.0 27.0 30.0
208 27.0 31.0 28.0 31.0 27.0 30.0 28.0 30.0
209 28.0 31.0 29.0 31.0 28.0 30.0 29.0 30.0
210 29.0 31.0 30.0 31.0 29.0 30.0 30.0 30.0
211 30.0 31.0 31.0 31.0 30.0 30.0 31.0 30.0
212 31.0 31.0 32.0 31.0 31.0 30.0 32.0 30.0
213 32.0 31.0 33.0 31.0 32.0 30.0 33.0 30.0
214 33.0 31.0 34.0 31.0 33.0 30.0 34.0 30.0
215 34.0 31.0 35.0 31.0 34.0 30.0 35.0 30.0
216 35.0 31.0 36.0 31.0 35.0 30.0 36.0 30.0
217 0.0 30.0 1.0 30.0 0.0 29.0 1.0 29.0
218 1.0 30.0 2.0 30.0 1.0 29.0 2.0 29.0
219 2.0 30.0 3.0 30.0 2.0 29.0 3.0 29.0
220 3.0 30.0 4.0 30.0 3.0 29.0 4.0 29.0
221 4.0 30.0 5.0 30.0 4.0 29.0 5.0 29.0
222 5.0 30.0 6.0 30.0 5.0 29.0 6.0 29.0
223 6.0 30.0 7.0 30.0 6.0 29.0 7.0 29.0
224 7.0 30.0 8.0 30.0 7.0 29.0 8.0 29.0
225 8.0 30.0 9.0 30.0 8.0 29.0 9.0 29.0
226 9.0 30.0 10.0 30.0 9.0 29.0 10.0 29.0
227 10.0 30.0 11.0 30.0 10.0 29.0 11.0 29.0
228 11.0 30.0 12.0 30.0 11.0 29.0 12.0 29.0
229 12.0 30.0 13.0 30.0 12.0 29.0 13.0 29.0
230 13.0 30.0 14.0 30.0 13.0 29.0 14.0 29.0
231 14.0 30.0 15.0 30.0 14.0 29.0 15.0 29.0
232 15.0 30.0 16.0 30.0 15.0 29.0 16.0 29.0
233 16.0 30.0 17.0 30.0 16.0 29.0 17.0 29.0
234 17.0 30.0 18.0 30.0 17.0 29.0 18.0 29.0
235 18.0 30.0 19.0 30.0 18.0 29.0 19.0 29.0
236 19.0 30.0 20.0 30.0 19.0 29.0 20.0 29.0
237 20.0 30.0 21.0 30.0 20.0 29.0 21.0 29.0
238 21.0 30.0 22.0 30.0 21.0 29.0 22.0 29.0
239 22.0 30.0 23.0 30.0 22.0 29.0 23.0 29.0
240 23.0 30.0 24.0 30.0 23.0 29.0 24.0 29.0
241 24.0 30.0 25.0 30.0 24.0 29.0 25.0 29.0
242 25.0 30.0 26.0 30.0 25.0 29.0 26.0 29.0
243 26.0 30.0 27.0 30.0 26.0 29.0 27.0 29.0
244 27.0 30.0 28.0 30.0 27.0 29.0 28.0 29.0
245 28.0 30.0 29.0 30.0 28.0 29.0 29.0 29.0
246 29.0 30.0 30.0 30.0 29.0 29.0 30.0 29.0
247 30.0 30.0 31.0 30.0 30.0 29.0 31.0 29.0
248 31.0 30.0 32.0 30.0 31.0 29.0 32.0 29.0
249 32.0 30.0 33.0 30.0 32.0 29.0 33.0 29.0
250 33.0 30.0 34.0 30.0 33.0 29.0 34.0 29.0
251 34.0 30.0 35.0 30.0 34.0 29.0 35.0 29.0
252 35.0 30.0 36.0 30.0 35.0 29.0 36.0 29.0
253 0.0 29.0 1.0 29.0 0.0 28.0 1.0 28.0
254 1.0 29.0 2.0 29.0 1.0 28.0 2.0 28.0
255 2.0 29.0 3.0 29.0 2.0 28.0 3.0 28.0
256 3.0 29.0 4.0 29.0 3.0 28.0 4.0 28.0
257 4.0 29.0 5.0 29.0 4.0 28.0 5.0 28.0
258 5.0 29.0 6.0 29.0 5.0 28.0 6.0 28.0
259 6.0 29.0 7.0 29.0 6.0 28.0 7.0 28.0
260 7.0 29.0 8.0 29.0 7.0 28.0 8.0 28.0
261 8.0 29.0 9.0 29.0 8.0 28.0 9.0 28.0
262 9.0 29.0 10.0 29.0 9.0 28.0 10.0 28.0
263 10.0 29.0 11.0 29.0 10.0 28.0 11.0 28.0
264 11.0 29.0 12.0 29.0 11.0 28.0 12.0 28.0
265 12.0 29.0 13.0 29.0 12.0 28.0 13.0 28.0
266 13.0 29.0 14.0 29.0 13.0 28.0 14.0 28.0
267 14.0 29.0 15.0 29.0 14.0 28.0 15.0 28.0
268 15.0 29.0 16.0 29.0 15.0 28.0 16.0 28.0
269 16.0 29.0 17.0 29.0 16.0 28.0 17.0 28.0
270 17.0 29.0 18.0 29.0 17.0 28.0 18.0 28.0
271 18.0 29.0 19.0 29.0 18.0 28.0 19.0 28.0
272 19.0 29.0 20.0 29.0 19.0 28.0 20.0 28.0
273 20.0 29.0 21.0 29.0 20.0 28.0 21.0 28.0
274 21.0 29.0 22.0 29.0 21.0 28.0 22.0 28.0
275 22.0 29.0 23.0 29.0 22.0 28.0 23.0 28.0
276 23.0 29.0 24.0 29.0 23.0 28.0 24.0 28.0
277 24.0 29.0 25.0 29.0 24.0 28.0 25.0 28.0
278 25.0 29.0 26.0 29.0 25.0 28.0 26.0 28.0
279 26.0 29.0 27.0 29.0 26.0 28.0 27.0 28.0
280 27.0 29.0 28.0 29.0 27.0 28.0 28.0 28.0
281 28.0 29.0 29.0 29.0 28.0 28.0 29.0 28.0
282 29.0 29.0 30.0 29.0 29.0 28.0 30.0 28.0
283 30.0 29.0 31.0 29.0 30.0 28.0 31.0 28.0
284 31.0 29.0 32.0 29.0 31.0 28.0 32.0 28.0
285 32.0 29.0 33.0 29.0 32.0 28.0 33.0 28.0
286 33.0 29.0 34.0 29.0 33.0 28.0 34.0 28.0
287 34.0 29.0 35.0 29.0 34.0 28.0 35.0 28.0
288 35.0 29.0 36.0 29.0 35.0 28.0 36.0 28.0
289 0.0 28.0 1.0 28.0 0.0 27.0 1.0 27.0
290 1.0 28.0 2.0 28.0 1.0 27.0 2.0 27.0
291 2.0 28.0 3.0 28.0 2.0 27.0 3.0 27.0
292 3.0 28.0 4.0 28.0 3.0 27.0 4.0 27.0
293 4.0 28.0 5.0 28.0 4.0 27.0 5.0 27.0
294 5.0 28.0 6.0 28.0 5.0 27.0 6.0 27.0
295 6.0 28.0 7.0 28.0 6.0 27.0 7.0 27.0
296 7.0 28.0 8.0 28.0 7.0 27.0 8.0 27.0
297 8.0 28.0 9.0 28.0 8.0 27.0 9.0 27.0
298 9.0 28.0 10.0 28.0 9.0 27.0 10.0 27.0
299 10.0 28.0 11.0 28.0 10.0 27.0 11.0 27.0
300 11.0 28.0 12.0 28.0 11.0 27.0 12.0 27.0
301 12.0 28.0 13.0 28.0 12.0 27.0 13.0 27.0
302 13.0 28.0 14.0 28.0 13.0 27.0 14.0 27.0
303 14.0 28.0 15.0 28.0 14.0 27.0 15.0 27.0
304 15.0 28.0 16.0 28.0 15.0 27.0 16.0 27.0
305 16.0 28.0 17.0 28.0 16.0 27.0 17.0 27.0
306 17.0 28.0 18.0 28.0 17.0 27.0 18.0 27.0
307 18.0 28.0 19.0 28.0 18.0 27.0 19.0 27.0
308 19.0 28.0 20.0 28.0 19.0 27.0 20.0 27.0
309 20.0 28.0 21.0 28.0 20.0 27.0 21.0 27.0
310 21.0 28.0 22.0 28.0 21.0 27.0 22.0 27.0
311 22.0 28.0 23.0 28.0 22.0 27.0 23.0 27.0
312 23.0 28.0 24.0 28.0 23.0 27.0 24.0 27.0
313 24.0 28.0 25.0 28.0 24.0 27.0 25.0 27.0
314 25.0 28.0 26.0 28.0 25.0 27.0 26.0 27.0
315 26.0 28.0 27.0 28.0 26.0 27.0 27.0 27.0
316 27.0 28.0 28.0 28.0 27.0 27.0 28.0 27.0
317 28.0 28.0 29.0 28.0 28.0 27.0 29.0 27.0
318 29.0 28.0 30.0 28.0 29.0 27.0 30.0 27.0
319 30.0 28.0 31.0 28.0 30.0 27.0 31.0 27.0
320 31.0 28.0 32.0 28.0 31.0 27.0 32.0 27.0
321 32.0 28.0 33.0 28.0 32.0 27.0 33.0 27.0
322 33.0 28.0 34.0 28.0 33.0 27.0 34.0 27.0
323 34.0 28.0 35.0 28.0 34.0 27.0 35.0 27.0
324 35.0 28.0 36.0 28.0 35.0 27.0 36.0 27.0
325 0.0 27.0 1.0 27.0 0.0 26.0 1.0 26.0
326 1.0 27.0 2.0 27.0 1.0 26.0 2.0 26.0
327 2.0 27.0 3.0 27.0 2.0 26.0 3.0 26.0
328 3.0 27.0 4.0 27.0 3.0 26.0 4.0 26.0
329 4.0 27.0 5.0 27.0 4.0 26.0 5.0 26.0
330 5.0 27.0 6.0 27.0 5.0 26.0 6.0 26.0
331 6.0 27.0 7.0 27.0 6.0 26.0 7.0 26.0
332 7.0 27.0 8.0 27.0 7.0 26.0 8.0 26.0
333 8.0 27.0 9.0 27.0 8.0 26.0 9.0 26.0
334 9.0 27.0 10.0 27.0 9.0 26.0 10.0 26.0
335 10.0 27.0 11.0 27.0 10.0 26.0 11.0 26.0
336 11.0 27.0 12.0 27.0 11.0 26.0 12.0 26.0
337 12.0 27.0 13.0 27.0 12.0 26.0 13.0 26.0
338 13.0 27.0 14.0 27.0 13.0 26.0 14.0 26.0
339 14.0 27.0 15.0 27.0 14.0 26.0 15.0 26.0
340 15.0 27.0 16.0 27.0 15.0 26.0 16.0 26.0
341 16.0 27.0 17.0 27.0 16.0 26.0 17.0 26.0
342 17.0 27.0 18.0 27.0 17.0 26.0 18.0 26.0
343 18.0 27.0 19.0 27.0 18.0 26.0 19.0 26.0
344 19.0 27.0 20.0 27.0 19.0 26.0 20.0 26.0
345 20.0 27.0 21.0 27.0 20.0 26.0 21.0 26.0
346 21.0 27.0 22.0 27.0 21.0 26.0 22.0 26.0
347 22.0 27.0 23.0 27.0 22.0 26.0 23.0 26.0
348 23.0 27.0 24.0 27.0 23.0 26.0 24.0 26.0
349 24.0 27.0 25.0 27.0 24.0 26.0 25.0 26.0
350 25.0 27.0 26.0 27.0 25.0 26.0 26.0 26.0
351 26.0 27.0 27.0 27.0 26.0 26.0 27.0 26.0
352 27.0 27.0 28.0 27.0 27.0 26.0 28.0 26.0
353 28.0 27.0 29.0 27.0 28.0 26.0 29.0 26.0
354 29.0 27.0 30.0 27.0 29.0 26.0 30.0 26.0
355 30.0 27.0 31.0 27.0 30.0 26.0 31.0 26.0
356 31.0 27.0 32.0 27.0 31.0 26.0 32.0 26.0
357 32.0 27.0 33.0 27.0 32.0 26.0 33.0 26.0
358 33.0 27.0 34.0 27.0 33.0 26.0 34.0 26.0
359 34.0 27.0 35.0 27.0 34.0 26.0 35.0 26.0
360 35.0 27.0 36.0 27.0 35.0 26.0 36.0 26.0
361 0.0 26.0 1.0 26.0 0.0 25.0 1.0 25.0
362 1.0 26.0 2.0 26.0 1.0 25.0 2.0 25.0
363 2.0 26.0 3.0 26.0 2.0 25.0 3.0 25.0
364 3.0 26.0 4.0 26.0 3.0 25.0 4.0 25.0
365 4.0 26.0 5.0 26.0 4.0 25.0 5.0 25.0
366 5.0 26.0 6.0 26.0 5.0 25.0 6.0 25.0
367 6.0 26.0 7.0 26.0 6.0 25.0 7.0 25.0
368 7.0 26.0 8.0 26.0 7.0 25.0 8.0 25.0
369 8.0 26.0 9.0 26.0 8.0 25.0 9.0 25.0
370 9.0 26.0 10.0 26.0 9.0 25.0 10.0 25.0
371 10.0 26.0 11.0 26.0 10.0 25.0 11.0 25.0
372 11.0 26.0 12.0 26.0 11.0 25.0 12.0 25.0
373 12.0 26.0 13.0 26.0 12.0 25.0 13.0 25.0
374 13.0 26.0 14.0 26.0 13.0 25.0 14.0 25.0
375 14.0 26.0 15.0 26.0 14.0 25.0 15.0 25.0
376 15.0 26.0 16.0 26.0 15.0 25.0 16.0 25.0
377 16.0 26.0 17.0 26.0 16.0 25.0 17.0 25.0
378 17.0 26.0 18.0 26.0 17.0 25.0 18.0 25.0
379 18.0 26.0 19.0 26.0 18.0 25.0 19.0 25.0
380 19.0 26.0 20.0 26.0 19.0 25.0 20.0 25.0
381 20.0 26.0 21.0 26.0 20.0 25.0 21.0 25.0
382 21.0 26.0 22.0 26.0 21.0 25.0 22.0 25.0
383 22.0 26.0 23.0 26.0 22.0 25.0 23.0 25.0
384 23.0 26.0 24.0 26.0 23.0 25.0 24.0 25.0
385 24.0 26.0 25.0 26.0 24.0 25.0 25.0 25.0
386 25.0 26.0 26.0 26.0 25.0 25.0 26.0 25.0
387 26.0 26.0 27.0 26.0 26.0 25.0 27.0 25.0
388 27.0 26.0 28.0 26.0 27.0 25.0 28.0 25.0
389 28.0 26.0 29.0 26.0 28.0 25.0 29.0 25.0
390 29.0 26.0 30.0 26.0 29.0 25.0 30.0 25.0
391 30.0 26.0 31.0 26.0 30.0 25.0 31.0 25.0
392 31.0 26.0 32.0 26.0 31.0 25.0 32.0 25.0
393 32.0 26.0 33.0 26.0 32.0 25.0 33.0 25.0
394 33.0 26.0 34.0 26.0 33.0 25.0 34.0 25.0
395 34.0 26.0 35.0 26.0 34.0 25.0 35.0 25.0
396 35.0 26.0 36.0 26.0 35.0 25.0 36.0 25.0
397 0.0 25.0 1.0 25.0 0.0 24.0 1.0 24.0
398 1.0 25.0 2.0 25.0 1.0 24.0 2.0 24.0
399 2.0 25.0 3.0 25.0 2.0 24.0 3.0 24.0
400 3.0 25.0 4.0 25.0 3.0 24.0 4.0 24.0
401 4.0 25.0 5.0 25.0 4.0 24.0 5.0 24.0
402 5.0 25.0 6.0 25.0 5.0 24.0 6.0 24.0
403 6.0 25.0 7.0 25.0 6.0 24.0 7.0 24.0
404 7.0 25.0 8.0 25.0 7.0 24.0 8.0 24.0
405 8.0 25.0 9.0 25.0 8.0 24.0 9.0 24.0
406 9.0 25.0 10.0 25.0 9.0 24.0 10.0 24.0
407 10.0 25.0 11.0 25.0 10.0 24.0 11.0 24.0
408 11.0 25.0 12.0 25.0 11.0 24.0 12.0 24.0
409 12.0 25.0 13.0 25.0 12.0 24.0 13.0 24.0
410 13.0 25.0 14.0 25.0 13.0 24.0 14.0 24.0
