customer p1x p1y p2x p2y p3x p3y p4x p4y
93 44.0 47.0 45.0 47.0 44.0 46.0 45.0 46.0
94 45.0 47.0 46.0 47.0 45.0 46.0 46.0 46.0
95 46.0 47.0 47.0 47.0 46.0 46.0 47.0 46.0
96 47.0 47.0 48.0 47.0 47.0 46.0 48.0 46.0
97 0.0 46.0 1.0 46.0 0.0 45.0 1.0 45.0
98 1.0 46.0 2.0 46.0 1.0 45.0 2.0 45.0
99 2.0 46.0 3.0 46.0 2.0 45.0 3.0 45.0
100 3.0 46.0 4.0 46.0 3.0 45.0 4.0 45.0
101 4.0 46.0 5.0 46.0 4.0 45.0 5.0 45.0
102 5.0 46.0 6.0 46.0 5.0 45.0 6.0 45.0
103 6.0 46.0 7.0 46.0 6.0 45.0 7.0 45.0
104 7.0 46.0 8.0 46.0 7.0 45.0 8.0 45.0
105 8.0 46.0 9.0 46.0 8.0 45.0 9.0 45.0
106 9.0 46.0 10.0 46.0 9.0 45.0 10.0 45.0
107 10.0 46.0 11.0 46.0 10.0 45.0 11.0 45.0
108 11.0 46.0 12.0 46.0 11.0 45.0 12.0 45.0
109 12.0 46.0 13.0 46.0 12.0 45.0 13.0 45.0
110 13.0 46.0 14.0 46.0 13.0 45.0 14.0 45.0
111 14.0 46.0 15.0 46.0 14.0 45.0 15.0 45.0
112 15.0 46.0 16.0 46.0 15.0 45.0 16.0 45.0
113 16.0 46.0 17.0 46.0 16.0 45.0 17.0 45.0
114 17.0 46.0 18.0 46.0 17.0 45.0 18.0 45.0
115 18.0 46.0 19.0 46.0 18.0 45.0 19.0 45.0
116 19.0 46.0 20.0 46.0 19.0 45.0 20.0 45.0
117 20.0 46.0 21.0 46.0 20.0 45.0 21.0 45.0
118 21.0 46.0 22.0 46.0 21.0 45.0 22.0 45.0
119 22.0 46.0 23.0 46.0 22.0 45.0 23.0 45.0
120 23.0 46.0 24.0 46.0 23.0 45.0 24.0 45.0
121 24.0 46.0 25.0 46.0 24.0 45.0 25.0 45.0
122 25.0 46.0 26.0 46.0 25.0 45.0 26.0 45.0
123 26.0 46.0 27.0 46.0 26.0 45.0 27.0 45.0
124 27.0 46.0 28.0 46.0 27.0 45.0 28.0 45.0
125 28.0 46.0 29.0 46.0 28.0 45.0 29.0 45.0
126 29.0 46.0 30.0 46.0 29.0 45.0 30.0 45.0
127 30.0 46.0 31.0 46.0 30.0 45.0 31.0 45.0
128 31.0 46.0 32.0 46.0 31.0 45.0 32.0 45.0
129 32.0 46.0 33.0 46.0 32.0 45.0 33.0 45.0
130 33.0 46.0 34.0 46.0 33.0 45.0 34.0 45.0
131 34.0 46.0 35.0 46.0 34.0 45.0 35.0 45.0
132 35.0 46.0 36.0 46.0 35.0 45.0 36.0 45.0
133 36.0 46.0 37.0 46.0 36.0 45.0 37.0 45.0
134 37.0 46.0 38.0 46.0 37.0 45.0 38.0 45.0
135 38.0 46.0 39.0 46.0 38.0 45.0 39.0 45.0
136 39.0 46.0 40.0 46.0 39.0 45.0 40.0 45.0
137 40.0 46.0 41.0 46.0 40.0 45.0 41.0 45.0
138 41.0 46.0 42.0 46.0 41.0 45.0 42.0 45.0
139 42.0 46.0 43.0 46.0 42.0 45.0 43.0 45.0
140 43.0 46.0 44.0 46.0 43.0 45.0 44.0 45.0
141 44.0 46.0 45.0 46.0 44.0 45.0 45.0 45.0
142 45.0 46.0 46.0 46.0 45.0 45.0 46.0 45.0
143 46.0 46.0 47.0 46.0 46.0 45.0 47.0 45.0
144 47.0 46.0 48.0 46.0 47.0 45.0 48.0 45.0
145 0.0 45.0 1.0 45.0 0.0 44.0 1.0 44.0
146 1.0 45.0 2.0 45.0 1.0 44.0 2.0 44.0
147 2.0 45.0 3.0 45.0 2.0 44.0 3.0 44.0
148 3.0 45.0 4.0 45.0 3.0 44.0 4.0 44.0
149 4.0 45.0 5.0 45.0 4.0 44.0 5.0 44.0
150 5.0 45.0 6.0 45.0 5.0 44.0 6.0 44.0
151 6.0 45.0 7.0 45.0 6.0 44.0 7.0 44.0
152 7.0 45.0 8.0 45.0 7.0 44.0 8.0 44.0
153 8.0 45.0 9.0 45.0 8.0 44.0 9.0 44.0
154 9.0 45.0 10.0 45.0 9.0 44.0 10.0 44.0
155 10.0 45.0 11.0 45.0 10.0 44.0 11.0 44.0
156 11.0 45.0 12.0 45.0 11.0 44.0 12.0 44.0
157 12.0 45.0 13.0 45.0 12.0 44.0 13.0 44.0
158 13.0 45.0 14.0 45.0 13.0 44.0 14.0 44.0
159 14.0 45.0 15.0 45.0 14.0 44.0 15.0 44.0
160 15.0 45.0 16.0 45.0 15.0 44.0 16.0 44.0
161 16.0 45.0 17.0 45.0 16.0 44.0 17.0 44.0
162 17.0 45.0 18.0 45.0 17.0 44.0 18.0 44.0
163 18.0 45.0 19.0 45.0 18.0 44.0 19.0 44.0
164 19.0 45.0 20.0 45.0 19.0 44.0 20.0 44.0
165 20.0 45.0 21.0 45.0 20.0 44.0 21.0 44.0
166 21.0 45.0 22.0 45.0 21.0 44.0 22.0 44.0
167 22.0 45.0 23.0 45.0 22.0 44.0 23.0 44.0
168 23.0 45.0 24.0 45.0 23.0 44.0 24.0 44.0
169 24.0 45.0 25.0 45.0 24.0 44.0 25.0 44.0
170 25.0 45.0 26.0 45.0 25.0 44.0 26.0 44.0
171 26.0 45.0 27.0 45.0 26.0 44.0 27.0 44.0
172 27.0 45.0 28.0 45.0 27.0 44.0 28.0 44.0
173 28.0 45.0 29.0 45.0 28.0 44.0 29.0 44.0
174 29.0 45.0 30.0 45.0 29.0 44.0 30.0 44.0
175 30.0 45.0 31.0 45.0 30.0 44.0 31.0 44.0
176 31.0 45.0 32.0 45.0 31.0 44.0 32.0 44.0
177 32.0 45.0 33.0 45.0 32.0 44.0 33.0 44.0
178 33.0 45.0 34.0 45.0 33.0 44.0 34.0 44.0
179 34.0 45.0 35.0 45.0 34.0 44.0 35.0 44.0
180 35.0 45.0 36.0 45.0 35.0 44.0 36.0 44.0
181 36.0 45.0 37.0 45.0 36.0 44.0 37.0 44.0
182 37.0 45.0 38.0 45.0 37.0 44.0 38.0 44.0
183 38.0 45.0 39.0 45.0 38.0 44.0 39.0 44.0
184 39.0 45.0 40.0 45.0 39.0 44.0 40.0 44.0
185 40.0 45.0 41.0 45.0 40.0 44.0 41.0 44.0
186 41.0 45.0 42.0 45.0 41.0 44.0 42.0 44.0
187 42.0 45.0 43.0 45.0 42.0 44.0 43.0 44.0
188 43.0 45.0 44.0 45.0 43.0 44.0 44.0 44.0
189 44.0 45.0 45.0 45.0 44.0 44.0 45.0 44.0
190 45.0 45.0 46.0 45.0 45.0 44.0 46.0 44.0
191 46.0 45.0 47.0 45.0 46.0 44.0 47.0 44.0
192 47.0 45.0 48.0 45.0 47.0 44.0 48.0 44.0
193 0.0 44.0 1.0 44.0 0.0 43.0 1.0 43.0
194 1.0 44.0 2.0 44.0 1.0 43.0 2.0 43.0
195 2.0 44.0 3.0 44.0 2.0 43.0 3.0 43.0
196 3.0 44.0 4.0 44.0 3.0 43.0 4.0 43.0
197 4.0 44.0 5.0 44.0 4.0 43.0 5.0 43.0
198 5.0 44.0 6.0 44.0 5.0 43.0 6.0 43.0
199 6.0 44.0 7.0 44.0 6.0 43.0 7.0 43.0
200 7.0 44.0 8.0 44.0 7.0 43.0 8.0 43.0
201 8.0 44.0 9.0 44.0 8.0 43.0 9.0 43.0
202 9.0 44.0 10.0 44.0 9.0 43.0 10.0 43.0
203 10.0 44.0 11.0 44.0 10.0 43.0 11.0 43.0
204 11.0 44.0 12.0 44.0 11.0 43.0 12.0 43.0
205 12.0 44.0 13.0 44.0 12.0 43.0 13.0 43.0
206 13.0 44.0 14.0 44.0 13.0 43.0 14.0 43.0
207 14.0 44.0 15.0 44.0 14.0 43.0 15.0 43.0
208 15.0 44.0 16.0 44.0 15.0 43.0 16.0 43.0
209 16.0 44.0 17.0 44.0 16.0 43.0 17.0 43.0
210 17.0 44.0 18.0 44.0 17.0 43.0 18.0 43.0
211 18.0 44.0 19.0 44.0 18.0 43.0 19.0 43.0
212 19.0 44.0 20.0 44.0 19.0 43.0 20.0 43.0
213 20.0 44.0 21.0 44.0 20.0 43.0 21.0 43.0
214 21.0 44.0 22.0 44.0 21.0 43.0 22.0 43.0
215 22.0 44.0 23.0 44.0 22.0 43.0 23.0 43.0
216 23.0 44.0 24.0 44.0 23.0 43.0 24.0 43.0
217 24.0 44.0 25.0 44.0 24.0 43.0 25.0 43.0
218 25.0 44.0 26.0 44.0 25.0 43.0 26.0 43.0
219 26.0 44.0 27.0 44.0 26.0 43.0 27.0 43.0
220 27.0 44.0 28.0 44.0 27.0 43.0 28.0 43.0
221 28.0 44.0 29.0 44.0 28.0 43.0 29.0 43.0
222 29.0 44.0 30.0 44.0 29.0 43.0 30.0 43.0
223 30.0 44.0 31.0 44.0 30.0 43.0 31.0 43.0
224 31.0 44.0 32.0 44.0 31.0 43.0 32.0 43.0
225 32.0 44.0 33.0 44.0 32.0 43.0 33.0 43.0
226 33.0 44.0 34.0 44.0 33.0 43.0 34.0 43.0
227 34.0 44.0 35.0 44.0 34.0 43.0 35.0 43.0
228 35.0 44.0 36.0 44.0 35.0 43.0 36.0 43.0
229 36.0 44.0 37.0 44.0 36.0 43.0 37.0 43.0
230 37.0 44.0 38.0 44.0 37.0 43.0 38.0 43.0
231 38.0 44.0 39.0 44.0 38.0 43.0 39.0 43.0
232 39.0 44.0 40.0 44.0 39.0 43.0 40.0 43.0
233 40.0 44.0 41.0 44.0 40.0 43.0 41.0 43.0
234 41.0 44.0 42.0 44.0 41.0 43.0 42.0 43.0
235 42.0 44.0 43.0 44.0 42.0 43.0 43.0 43.0
236 43.0 44.0 44.0 44.0 43.0 43.0 44.0 43.0
237 44.0 44.0 45.0 44.0 44.0 43.0 45.0 43.0
238 45.0 44.0 46.0 44.0 45.0 43.0 46.0 43.0
239 46.0 44.0 47.0 44.0 46.0 43.0 47.0 43.0
240 47.0 44.0 48.0 44.0 47.0 43.0 48.0 43.0
241 0.0 43.0 1.0 43.0 0.0 42.0 1.0 42.0
242 1.0 43.0 2.0 43.0 1.0 42.0 2.0 42.0
243 2.0 43.0 3.0 43.0 2.0 42.0 3.0 42.0
244 3.0 43.0 4.0 43.0 3.0 42.0 4.0 42.0
245 4.0 43.0 5.0 43.0 4.0 42.0 5.0 42.0
246 5.0 43.0 6.0 43.0 5.0 42.0 6.0 42.0
247 6.0 43.0 7.0 43.0 6.0 42.0 7.0 42.0
248 7.0 43.0 8.0 43.0 7.0 42.0 8.0 42.0
249 8.0 43.0 9.0 43.0 8.0 42.0 9.0 42.0
250 9.0 43.0 10.0 43.0 9.0 42.0 10.0 42.0
251 10.0 43.0 11.0 43.0 10.0 42.0 11.0 42.0
252 11.0 43.0 12.0 43.0 11.0 42.0 12.0 42.0
253 12.0 43.0 13.0 43.0 12.0 42.0 13.0 42.0
254 13.0 43.0 14.0 43.0 13.0 42.0 14.0 42.0
255 14.0 43.0 15.0 43.0 14.0 42.0 15.0 42.0
256 15.0 43.0 16.0 43.0 15.0 42.0 16.0 42.0
257 16.0 43.0 17.0 43.0 16.0 42.0 17.0 42.0
258 17.0 43.0 18.0 43.0 17.0 42.0 18.0 42.0
259 18.0 43.0 19.0 43.0 18.0 42.0 19.0 42.0
260 19.0 43.0 20.0 43.0 19.0 42.0 20.0 42.0
261 20.0 43.0 21.0 43.0 20.0 42.0 21.0 42.0
262 21.0 43.0 22.0 43.0 21.0 42.0 22.0 42.0
263 22.0 43.0 23.0 43.0 22.0 42.0 23.0 42.0
264 23.0 43.0 24.0 43.0 23.0 42.0 24.0 42.0
265 24.0 43.0 25.0 43.0 24.0 42.0 25.0 42.0
266 25.0 43.0 26.0 43.0 25.0 42.0 26.0 42.0
267 26.0 43.0 27.0 43.0 26.0 42.0 27.0 42.0
268 27.0 43.0 28.0 43.0 27.0 42.0 28.0 42.0
269 28.0 43.0 29.0 43.0 28.0 42.0 29.0 42.0
270 29.0 43.0 30.0 43.0 29.0 42.0 30.0 42.0
271 30.0 43.0 31.0 43.0 30.0 42.0 31.0 42.0
272 31.0 43.0 32.0 43.0 31.0 42.0 32.0 42.0
273 32.0 43.0 33.0 43.0 32.0 42.0 33.0 42.0
274 33.0 43.0 34.0 43.0 33.0 42.0 34.0 42.0
275 34.0 43.0 35.0 43.0 34.0 42.0 35.0 42.0
276 35.0 43.0 36.0 43.0 35.0 42.0 36.0 42.0
277 36.0 43.0 37.0 43.0 36.0 42.0 37.0 42.0
278 37.0 43.0 38.0 43.0 37.0 42.0 38.0 42.0
279 38.0 43.0 39.0 43.0 38.0 42.0 39.0 42.0
280 39.0 43.0 40.0 43.0 39.0 42.0 40.0 42.0
281 40.0 43.0 41.0 43.0 40.0 42.0 41.0 42.0
282 41.0 43.0 42.0 43.0 41.0 42.0 42.0 42.0
283 42.0 43.0 43.0 43.0 42.0 42.0 43.0 42.0
284 43.0 43.0 44.0 43.0 43.0 42.0 44.0 42.0
285 44.0 43.0 45.0 43.0 44.0 42.0 45.0 42.0
286 45.0 43.0 46.0 43.0 45.0 42.0 46.0 42.0
287 46.0 43.0 47.0 43.0 46.0 42.0 47.0 42.0
288 47.0 43.0 48.0 43.0 47.0 42.0 48.0 42.0
289 0.0 42.0 1.0 42.0 0.0 41.0 1.0 41.0
290 1.0 42.0 2.0 42.0 1.0 41.0 2.0 41.0
291 2.0 42.0 3.0 42.0 2.0 41.0 3.0 41.0
292 3.0 42.0 4.0 42.0 3.0 41.0 4.0 41.0
293 4.0 42.0 5.0 42.0 4.0 41.0 5.0 41.0
294 5.0 42.0 6.0 42.0 5.0 41.0 6.0 41.0
295 6.0 42.0 7.0 42.0 6.0 41.0 7.0 41.0
296 7.0 42.0 8.0 42.0 7.0 41.0 8.0 41.0
297 8.0 42.0 9.0 42.0 8.0 41.0 9.0 41.0
298 9.0 42.0 10.0 42.0 9.0 41.0 10.0 41.0
299 10.0 42.0 11.0 42.0 10.0 41.0 11.0 41.0
300 11.0 42.0 12.0 42.0 11.0 41.0 12.0 41.0
301 12.0 42.0 13.0 42.0 12.0 41.0 13.0 41.0
302 13.0 42.0 14.0 42.0 13.0 41.0 14.0 41.0
303 14.0 42.0 15.0 42.0 14.0 41.0 15.0 41.0
304 15.0 42.0 16.0 42.0 15.0 41.0 16.0 41.0
305 16.0 42.0 17.0 42.0 16.0 41.0 17.0 41.0
306 17.0 42.0 18.0 42.0 17.0 41.0 18.0 41.0
307 18.0 42.0 19.0 42.0 18.0 41.0 19.0 41.0
308 19.0 42.0 20.0 42.0 19.0 41.0 20.0 41.0
309 20.0 42.0 21.0 42.0 20.0 41.0 21.0 41.0
310 21.0 42.0 22.0 42.0 21.0 41.0 22.0 41.0
311 22.0 42.0 23.0 42.0 22.0 41.0 23.0 41.0
312 23.0 42.0 24.0 42.0 23.0 41.0 24.0 41.0
313 24.0 42.0 25.0 42.0 24.0 41.0 25.0 41.0
314 25.0 42.0 26.0 42.0 25.0 41.0 26.0 41.0
315 26.0 42.0 27.0 42.0 26.0 41.0 27.0 41.0
316 27.0 42.0 28.0 42.0 27.0 41.0 28.0 41.0
317 28.0 42.0 29.0 42.0 28.0 41.0 29.0 41.0
318 29.0 42.0 30.0 42.0 29.0 41.0 30.0 41.0
319 30.0 42.0 31.0 42.0 30.0 41.0 31.0 41.0
320 31.0 42.0 32.0 42.0 31.0 41.0 32.0 41.0
321 32.0 42.0 33.0 42.0 32.0 41.0 33.0 41.0
322 33.0 42.0 34.0 42.0 33.0 41.0 34.0 41.0
323 34.0 42.0 35.0 42.0 34.0 41.0 35.0 41.0
324 35.0 42.0 36.0 42.0 35.0 41.0 36.0 41.0
325 36.0 42.0 37.0 42.0 36.0 41.0 37.0 41.0
326 37.0 42.0 38.0 42.0 37.0 41.0 38.0 41.0
327 38.0 42.0 39.0 42.0 38.0 41.0 39.0 41.0
328 39.0 42.0 40.0 42.0 39.0 41.0 40.0 41.0
329 40.0 42.0 41.0 42.0 40.0 41.0 41.0 41.0
330 41.0 42.0 42.0 42.0 41.0 41.0 42.0 41.0
331 42.0 42.0 43.0 42.0 42.0 41.0 43.0 41.0
332 43.0 42.0 44.0 42.0 43.0 41.0 44.0 41.0
333 44.0 42.0 45.0 42.0 44.0 41.0 45.0 41.0
334 45.0 42.0 46.0 42.0 45.0 41.0 46.0 41.0
335 46.0 42.0 47.0 42.0 46.0 41.0 47.0 41.0
336 47.0 42.0 48.0 42.0 47.0 41.0 48.0 41.0
337 0.0 41.0 1.0 41.0 0.0 40.0 1.0 40.0
338 1.0 41.0 2.0 41.0 1.0 40.0 2.0 40.0
339 2.0 41.0 3.0 41.0 2.0 40.0 3.0 40.0
340 3.0 41.0 4.0 41.0 3.0 40.0 4.0 40.0
341 4.0 41.0 5.0 41.0 4.0 40.0 5.0 40.0
342 5.0 41.0 6.0 41.0 5.0 40.0 6.0 40.0
343 6.0 41.0 7.0 41.0 6.0 40.0 7.0 40.0
344 7.0 41.0 8.0 41.0 7.0 40.0 8.0 40.0
345 8.0 41.0 9.0 41.0 8.0 40.0 9.0 40.0
346 9.0 41.0 10.0 41.0 9.0 40.0 10.0 40.0
347 10.0 41.0 11.0 41.0 10.0 40.0 11.0 40.0
348 11.0 41.0 12.0 41.0 11.0 40.0 12.0 40.0
349 12.0 41.0 13.0 41.0 12.0 40.0 13.0 40.0
350 13.0 41.0 14.0 41.0 13.0 40.0 14.0 40.0
351 14.0 41.0 15.0 41.0 14.0 40.0 15.0 40.0
352 15.0 41.0 16.0 41.0 15.0 40.0 16.0 40.0
353 16.0 41.0 17.0 41.0 16.0 40.0 17.0 40.0
354 17.0 41.0 18.0 41.0 17.0 40.0 18.0 40.0
355 18.0 41.0 19.0 41.0 18.0 40.0 19.0 40.0
356 19.0 41.0 20.0 41.0 19.0 40.0 20.0 40.0
357 20.0 41.0 21.0 41.0 20.0 40.0 21.0 40.0
358 21.0 41.0 22.0 41.0 21.0 40.0 22.0 40.0
359 22.0 41.0 23.0 41.0 22.0 40.0 23.0 40.0
360 23.0 41.0 24.0 41.0 23.0 40.0 24.0 40.0
361 24.0 41.0 25.0 41.0 24.0 40.0 25.0 40.0
362 25.0 41.0 26.0 41.0 25.0 40.0 26.0 40.0
363 26.0 41.0 27.0 41.0 26.0 40.0 27.0 40.0
364 27.0 41.0 28.0 41.0 27.0 40.0 28.0 40.0
365 28.0 41.0 29.0 41.0 28.0 40.0 29.0 40.0
366 29.0 41.0 30.0 41.0 29.0 40.0 30.0 40.0
367 30.0 41.0 31.0 41.0 30.0 40.0 31.0 40.0
368 31.0 41.0 32.0 41.0 31.0 40.0 32.0 40.0
369 32.0 41.0 33.0 41.0 32.0 40.0 33.0 40.0
370 33.0 41.0 34.0 41.0 33.0 40.0 34.0 40.0
371 34.0 41.0 35.0 41.0 34.0 40.0 35.0 40.0
372 35.0 41.0 36.0 41.0 35.0 40.0 36.0 40.0
373 36.0 41.0 37.0 41.0 36.0 40.0 37.0 40.0
374 37.0 41.0 38.0 41.0 37.0 40.0 38.0 40.0
375 38.0 41.0 39.0 41.0 38.0 40.0 39.0 40.0
376 39.0 41.0 40.0 41.0 39.0 40.0 40.0 40.0
377 40.0 41.0 41.0 41.0 40.0 40.0 41.0 40.0
378 41.0 41.0 42.0 41.0 41.0 40.0 42.0 40.0
379 42.0 41.0 43.0 41.0 42.0 40.0 43.0 40.0
380 43.0 41.0 44.0 41.0 43.0 40.0 44.0 40.0
381 44.0 41.0 45.0 41.0 44.0 40.0 45.0 40.0
382 45.0 41.0 46.0 41.0 45.0 40.0 46.0 40.0
383 46.0 41.0 47.0 41.0 46.0 40.0 47.0 40.0
384 47.0 41.0 48.0 41.0 47.0 40.0 48.0 40.0
385 0.0 40.0 1.0 40.0 0.0 39.0 1.0 39.0
386 1.0 40.0 2.0 40.0 1.0 39.0 2.0 39.0
387 2.0 40.0 3.0 40.0 2.0 39.0 3.0 39.0
388 3.0 40.0 4.0 40.0 3.0 39.0 4.0 39.0
389 4.0 40.0 5.0 40.0 4.0 39.0 5.0 39.0
390 5.0 40.0 6.0 40.0 5.0 39.0 6.0 39.0
391 6.0 40.0 7.0 40.0 6.0 39.0 7.0 39.0
392 7.0 40.0 8.0 40.0 7.0 39.0 8.0 39.0
393 8.0 40.0 9.0 40.0 8.0 39.0 9.0 39.0
394 9.0 40.0 10.0 40.0 9.0 39.0 10.0 39.0
395 10.0 40.0 11.0 40.0 10.0 39.0 11.0 39.0
396 11.0 40.0 12.0 40.0 11.0 39.0 12.0 39.0
397 12.0 40.0 13.0 40.0 12.0 39.0 13.0 39.0
398 13.0 40.0 14.0 40.0 13.0 39.0 14.0 39.0
399 14.0 40.0 15.0 40.0 14.0 39.0 15.0 39.0
400 15.0 40.0 16.0 40.0 15.0 39.0 16.0 39.0
401 16.0 40.0 17.0 40.0 16.0 39.0 17.0 39.0
402 17.0 40.0 18.0 40.0 17.0 39.0 18.0 39.0
403 18.0 40.0 19.0 40.0 18.0 39.0 19.0 39.0
404 19.0 40.0 20.0 40.0 19.0 39.0 20.0 39.0
405 20.0 40.0 21.0 40.0 20.0 39.0 21.0 39.0
406 21.0 40.0 22.0 40.0 21.0 39.0 22.0 39.0
407 22.0 40.0 23.0 40.0 22.0 39.0 23.0 39.0
408 23.0 40.0 24.0 40.0 23.0 39.0 24.0 39.0
409 24.0 40.0 25.0 40.0 24.0 39.0 25.0 39.0
410 25.0 40.0 26.0 40.0 25.0 39.0 26.0 39.0
