subarea p1x p1y p2x p2y p3x p3y p4x p4y
40 30.0 46.0 32.0 46.0 30.0 44.0 32.0 44.0
41 32.0 46.0 34.0 46.0 32.0 44.0 34.0 44.0
42 34.0 46.0 36.0 46.0 34.0 44.0 36.0 44.0
43 36.0 46.0 38.0 46.0 36.0 44.0 38.0 44.0
44 38.0 46.0 40.0 46.0 38.0 44.0 40.0 44.0
45 40.0 46.0 42.0 46.0 40.0 44.0 42.0 44.0
46 42.0 46.0 44.0 46.0 42.0 44.0 44.0 44.0
47 44.0 46.0 46.0 46.0 44.0 44.0 46.0 44.0
48 46.0 46.0 48.0 46.0 46.0 44.0 48.0 44.0
49 0.0 44.0 2.0 44.0 0.0 42.0 2.0 42.0
50 2.0 44.0 4.0 44.0 2.0 42.0 4.0 42.0
51 4.0 44.0 6.0 44.0 4.0 42.0 6.0 42.0
52 6.0 44.0 8.0 44.0 6.0 42.0 8.0 42.0
53 8.0 44.0 10.0 44.0 8.0 42.0 10.0 42.0
54 10.0 44.0 12.0 44.0 10.0 42.0 12.0 42.0
55 12.0 44.0 14.0 44.0 12.0 42.0 14.0 42.0
56 14.0 44.0 16.0 44.0 14.0 42.0 16.0 42.0
57 16.0 44.0 18.0 44.0 16.0 42.0 18.0 42.0
58 18.0 44.0 20.0 44.0 18.0 42.0 20.0 42.0
59 20.0 44.0 22.0 44.0 20.0 42.0 22.0 42.0
60 22.0 44.0 24.0 44.0 22.0 42.0 24.0 42.0
61 24.0 44.0 26.0 44.0 24.0 42.0 26.0 42.0
62 26.0 44.0 28.0 44.0 26.0 42.0 28.0 42.0
63 28.0 44.0 30.0 44.0 28.0 42.0 30.0 42.0
64 30.0 44.0 32.0 44.0 30.0 42.0 32.0 42.0
65 32.0 44.0 34.0 44.0 32.0 42.0 34.0 42.0
66 34.0 44.0 36.0 44.0 34.0 42.0 36.0 42.0
67 36.0 44.0 38.0 44.0 36.0 42.0 38.0 42.0
68 38.0 44.0 40.0 44.0 38.0 42.0 40.0 42.0
69 40.0 44.0 42.0 44.0 40.0 42.0 42.0 42.0
70 42.0 44.0 44.0 44.0 42.0 42.0 44.0 42.0
71 44.0 44.0 46.0 44.0 44.0 42.0 46.0 42.0
72 46.0 44.0 48.0 44.0 46.0 42.0 48.0 42.0
73 0.0 42.0 2.0 42.0 0.0 40.0 2.0 40.0
74 2.0 42.0 4.0 42.0 2.0 40.0 4.0 40.0
75 4.0 42.0 6.0 42.0 4.0 40.0 6.0 40.0
76 6.0 42.0 8.0 42.0 6.0 40.0 8.0 40.0
77 8.0 42.0 10.0 42.0 8.0 40.0 10.0 40.0
78 10.0 42.0 12.0 42.0 10.0 40.0 12.0 40.0
79 12.0 42.0 14.0 42.0 12.0 40.0 14.0 40.0
80 14.0 42.0 16.0 42.0 14.0 40.0 16.0 40.0
81 16.0 42.0 18.0 42.0 16.0 40.0 18.0 40.0
82 18.0 42.0 20.0 42.0 18.0 40.0 20.0 40.0
83 20.0 42.0 22.0 42.0 20.0 40.0 22.0 40.0
84 22.0 42.0 24.0 42.0 22.0 40.0 24.0 40.0
85 24.0 42.0 26.0 42.0 24.0 40.0 26.0 40.0
86 26.0 42.0 28.0 42.0 26.0 40.0 28.0 40.0
87 28.0 42.0 30.0 42.0 28.0 40.0 30.0 40.0
88 30.0 42.0 32.0 42.0 30.0 40.0 32.0 40.0
89 32.0 42.0 34.0 42.0 32.0 40.0 34.0 40.0
90 34.0 42.0 36.0 42.0 34.0 40.0 36.0 40.0
91 36.0 42.0 38.0 42.0 36.0 40.0 38.0 40.0
92 38.0 42.0 40.0 42.0 38.0 40.0 40.0 40.0
93 40.0 42.0 42.0 42.0 40.0 40.0 42.0 40.0
94 42.0 42.0 44.0 42.0 42.0 40.0 44.0 40.0
95 44.0 42.0 46.0 42.0 44.0 40.0 46.0 40.0
96 46.0 42.0 48.0 42.0 46.0 40.0 48.0 40.0
97 0.0 40.0 2.0 40.0 0.0 38.0 2.0 38.0
98 2.0 40.0 4.0 40.0 2.0 38.0 4.0 38.0
99 4.0 40.0 6.0 40.0 4.0 38.0 6.0 38.0
100 6.0 40.0 8.0 40.0 6.0 38.0 8.0 38.0
101 8.0 40.0 10.0 40.0 8.0 38.0 10.0 38.0
102 10.0 40.0 12.0 40.0 10.0 38.0 12.0 38.0
103 12.0 40.0 14.0 40.0 12.0 38.0 14.0 38.0
104 14.0 40.0 16.0 40.0 14.0 38.0 16.0 38.0
105 16.0 40.0 18.0 40.0 16.0 38.0 18.0 38.0
106 18.0 40.0 20.0 40.0 18.0 38.0 20.0 38.0
107 20.0 40.0 22.0 40.0 20.0 38.0 22.0 38.0
108 22.0 40.0 24.0 40.0 22.0 38.0 24.0 38.0
109 24.0 40.0 26.0 40.0 24.0 38.0 26.0 38.0
110 26.0 40.0 28.0 40.0 26.0 38.0 28.0 38.0
111 28.0 40.0 30.0 40.0 28.0 38.0 30.0 38.0
112 30.0 40.0 32.0 40.0 30.0 38.0 32.0 38.0
113 32.0 40.0 34.0 40.0 32.0 38.0 34.0 38.0
114 34.0 40.0 36.0 40.0 34.0 38.0 36.0 38.0
115 36.0 40.0 38.0 40.0 36.0 38.0 38.0 38.0
116 38.0 40.0 40.0 40.0 38.0 38.0 40.0 38.0
117 40.0 40.0 42.0 40.0 40.0 38.0 42.0 38.0
118 42.0 40.0 44.0 40.0 42.0 38.0 44.0 38.0
119 44.0 40.0 46.0 40.0 44.0 38.0 46.0 38.0
120 46.0 40.0 48.0 40.0 46.0 38.0 48.0 38.0
121 0.0 38.0 2.0 38.0 0.0 36.0 2.0 36.0
122 2.0 38.0 4.0 38.0 2.0 36.0 4.0 36.0
123 4.0 38.0 6.0 38.0 4.0 36.0 6.0 36.0
124 6.0 38.0 8.0 38.0 6.0 36.0 8.0 36.0
125 8.0 38.0 10.0 38.0 8.0 36.0 10.0 36.0
126 10.0 38.0 12.0 38.0 10.0 36.0 12.0 36.0
127 12.0 38.0 14.0 38.0 12.0 36.0 14.0 36.0
128 14.0 38.0 16.0 38.0 14.0 36.0 16.0 36.0
129 16.0 38.0 18.0 38.0 16.0 36.0 18.0 36.0
130 18.0 38.0 20.0 38.0 18.0 36.0 20.0 36.0
131 20.0 38.0 22.0 38.0 20.0 36.0 22.0 36.0
132 22.0 38.0 24.0 38.0 22.0 36.0 24.0 36.0
133 24.0 38.0 26.0 38.0 24.0 36.0 26.0 36.0
134 26.0 38.0 28.0 38.0 26.0 36.0 28.0 36.0
135 28.0 38.0 30.0 38.0 28.0 36.0 30.0 36.0
136 30.0 38.0 32.0 38.0 30.0 36.0 32.0 36.0
137 32.0 38.0 34.0 38.0 32.0 36.0 34.0 36.0
138 34.0 38.0 36.0 38.0 34.0 36.0 36.0 36.0
139 36.0 38.0 38.0 38.0 36.0 36.0 38.0 36.0
140 38.0 38.0 40.0 38.0 38.0 36.0 40.0 36.0
141 40.0 38.0 42.0 38.0 40.0 36.0 42.0 36.0
142 42.0 38.0 44.0 38.0 42.0 36.0 44.0 36.0
143 44.0 38.0 46.0 38.0 44.0 36.0 46.0 36.0
144 46.0 38.0 48.0 38.0 46.0 36.0 48.0 36.0
145 0.0 36.0 2.0 36.0 0.0 34.0 2.0 34.0
146 2.0 36.0 4.0 36.0 2.0 34.0 4.0 34.0
147 4.0 36.0 6.0 36.0 4.0 34.0 6.0 34.0
148 6.0 36.0 8.0 36.0 6.0 34.0 8.0 34.0
149 8.0 36.0 10.0 36.0 8.0 34.0 10.0 34.0
150 10.0 36.0 12.0 36.0 10.0 34.0 12.0 34.0
151 12.0 36.0 14.0 36.0 12.0 34.0 14.0 34.0
152 14.0 36.0 16.0 36.0 14.0 34.0 16.0 34.0
153 16.0 36.0 18.0 36.0 16.0 34.0 18.0 34.0
154 18.0 36.0 20.0 36.0 18.0 34.0 20.0 34.0
155 20.0 36.0 22.0 36.0 20.0 34.0 22.0 34.0
156 22.0 36.0 24.0 36.0 22.0 34.0 24.0 34.0
157 24.0 36.0 26.0 36.0 24.0 34.0 26.0 34.0
158 26.0 36.0 28.0 36.0 26.0 34.0 28.0 34.0
159 28.0 36.0 30.0 36.0 28.0 34.0 30.0 34.0
160 30.0 36.0 32.0 36.0 30.0 34.0 32.0 34.0
161 32.0 36.0 34.0 36.0 32.0 34.0 34.0 34.0
162 34.0 36.0 36.0 36.0 34.0 34.0 36.0 34.0
163 36.0 36.0 38.0 36.0 36.0 34.0 38.0 34.0
164 38.0 36.0 40.0 36.0 38.0 34.0 40.0 34.0
165 40.0 36.0 42.0 36.0 40.0 34.0 42.0 34.0
166 42.0 36.0 44.0 36.0 42.0 34.0 44.0 34.0
167 44.0 36.0 46.0 36.0 44.0 34.0 46.0 34.0
168 46.0 36.0 48.0 36.0 46.0 34.0 48.0 34.0
169 0.0 34.0 2.0 34.0 0.0 32.0 2.0 32.0
170 2.0 34.0 4.0 34.0 2.0 32.0 4.0 32.0
171 4.0 34.0 6.0 34.0 4.0 32.0 6.0 32.0
172 6.0 34.0 8.0 34.0 6.0 32.0 8.0 32.0
173 8.0 34.0 10.0 34.0 8.0 32.0 10.0 32.0
174 10.0 34.0 12.0 34.0 10.0 32.0 12.0 32.0
175 12.0 34.0 14.0 34.0 12.0 32.0 14.0 32.0
176 14.0 34.0 16.0 34.0 14.0 32.0 16.0 32.0
177 16.0 34.0 18.0 34.0 16.0 32.0 18.0 32.0
178 18.0 34.0 20.0 34.0 18.0 32.0 20.0 32.0
179 20.0 34.0 22.0 34.0 20.0 32.0 22.0 32.0
180 22.0 34.0 24.0 34.0 22.0 32.0 24.0 32.0
181 24.0 34.0 26.0 34.0 24.0 32.0 26.0 32.0
182 26.0 34.0 28.0 34.0 26.0 32.0 28.0 32.0
183 28.0 34.0 30.0 34.0 28.0 32.0 30.0 32.0
184 30.0 34.0 32.0 34.0 30.0 32.0 32.0 32.0
185 32.0 34.0 34.0 34.0 32.0 32.0 34.0 32.0
186 34.0 34.0 36.0 34.0 34.0 32.0 36.0 32.0
187 36.0 34.0 38.0 34.0 36.0 32.0 38.0 32.0
188 38.0 34.0 40.0 34.0 38.0 32.0 40.0 32.0
189 40.0 34.0 42.0 34.0 40.0 32.0 42.0 32.0
190 42.0 34.0 44.0 34.0 42.0 32.0 44.0 32.0
191 44.0 34.0 46.0 34.0 44.0 32.0 46.0 32.0
192 46.0 34.0 48.0 34.0 46.0 32.0 48.0 32.0
193 0.0 32.0 2.0 32.0 0.0 30.0 2.0 30.0
194 2.0 32.0 4.0 32.0 2.0 30.0 4.0 30.0
195 4.0 32.0 6.0 32.0 4.0 30.0 6.0 30.0
196 6.0 32.0 8.0 32.0 6.0 30.0 8.0 30.0
197 8.0 32.0 10.0 32.0 8.0 30.0 10.0 30.0
198 10.0 32.0 12.0 32.0 10.0 30.0 12.0 30.0
199 12.0 32.0 14.0 32.0 12.0 30.0 14.0 30.0
200 14.0 32.0 16.0 32.0 14.0 30.0 16.0 30.0
201 16.0 32.0 18.0 32.0 16.0 30.0 18.0 30.0
202 18.0 32.0 20.0 32.0 18.0 30.0 20.0 30.0
203 20.0 32.0 22.0 32.0 20.0 30.0 22.0 30.0
204 22.0 32.0 24.0 32.0 22.0 30.0 24.0 30.0
205 24.0 32.0 26.0 32.0 24.0 30.0 26.0 30.0
206 26.0 32.0 28.0 32.0 26.0 30.0 28.0 30.0
207 28.0 32.0 30.0 32.0 28.0 30.0 30.0 30.0
208 30.0 32.0 32.0 32.0 30.0 30.0 32.0 30.0
209 32.0 32.0 34.0 32.0 32.0 30.0 34.0 30.0
210 34.0 32.0 36.0 32.0 34.0 30.0 36.0 30.0
211 36.0 32.0 38.0 32.0 36.0 30.0 38.0 30.0
212 38.0 32.0 40.0 32.0 38.0 30.0 40.0 30.0
213 40.0 32.0 42.0 32.0 40.0 30.0 42.0 30.0
214 42.0 32.0 44.0 32.0 42.0 30.0 44.0 30.0
215 44.0 32.0 46.0 32.0 44.0 30.0 46.0 30.0
216 46.0 32.0 48.0 32.0 46.0 30.0 48.0 30.0
217 0.0 30.0 2.0 30.0 0.0 28.0 2.0 28.0
218 2.0 30.0 4.0 30.0 2.0 28.0 4.0 28.0
219 4.0 30.0 6.0 30.0 4.0 28.0 6.0 28.0
220 6.0 30.0 8.0 30.0 6.0 28.0 8.0 28.0
221 8.0 30.0 10.0 30.0 8.0 28.0 10.0 28.0
222 10.0 30.0 12.0 30.0 10.0 28.0 12.0 28.0
223 12.0 30.0 14.0 30.0 12.0 28.0 14.0 28.0
224 14.0 30.0 16.0 30.0 14.0 28.0 16.0 28.0
225 16.0 30.0 18.0 30.0 16.0 28.0 18.0 28.0
226 18.0 30.0 20.0 30.0 18.0 28.0 20.0 28.0
227 20.0 30.0 22.0 30.0 20.0 28.0 22.0 28.0
228 22.0 30.0 24.0 30.0 22.0 28.0 24.0 28.0
229 24.0 30.0 26.0 30.0 24.0 28.0 26.0 28.0
230 26.0 30.0 28.0 30.0 26.0 28.0 28.0 28.0
231 28.0 30.0 30.0 30.0 28.0 28.0 30.0 28.0
232 30.0 30.0 32.0 30.0 30.0 28.0 32.0 28.0
233 32.0 30.0 34.0 30.0 32.0 28.0 34.0 28.0
234 34.0 30.0 36.0 30.0 34.0 28.0 36.0 28.0
235 36.0 30.0 38.0 30.0 36.0 28.0 38.0 28.0
236 38.0 30.0 40.0 30.0 38.0 28.0 40.0 28.0
237 40.0 30.0 42.0 30.0 40.0 28.0 42.0 28.0
238 42.0 30.0 44.0 30.0 42.0 28.0 44.0 28.0
239 44.0 30.0 46.0 30.0 44.0 28.0 46.0 28.0
240 46.0 30.0 48.0 30.0 46.0 28.0 48.0 28.0
241 0.0 28.0 2.0 28.0 0.0 26.0 2.0 26.0
242 2.0 28.0 4.0 28.0 2.0 26.0 4.0 26.0
243 4.0 28.0 6.0 28.0 4.0 26.0 6.0 26.0
244 6.0 28.0 8.0 28.0 6.0 26.0 8.0 26.0
245 8.0 28.0 10.0 28.0 8.0 26.0 10.0 26.0
246 10.0 28.0 12.0 28.0 10.0 26.0 12.0 26.0
247 12.0 28.0 14.0 28.0 12.0 26.0 14.0 26.0
248 14.0 28.0 16.0 28.0 14.0 26.0 16.0 26.0
249 16.0 28.0 18.0 28.0 16.0 26.0 18.0 26.0
250 18.0 28.0 20.0 28.0 18.0 26.0 20.0 26.0
251 20.0 28.0 22.0 28.0 20.0 26.0 22.0 26.0
252 22.0 28.0 24.0 28.0 22.0 26.0 24.0 26.0
253 24.0 28.0 26.0 28.0 24.0 26.0 26.0 26.0
254 26.0 28.0 28.0 28.0 26.0 26.0 28.0 26.0
255 28.0 28.0 30.0 28.0 28.0 26.0 30.0 26.0
256 30.0 28.0 32.0 28.0 30.0 26.0 32.0 26.0
257 32.0 28.0 34.0 28.0 32.0 26.0 34.0 26.0
258 34.0 28.0 36.0 28.0 34.0 26.0 36.0 26.0
259 36.0 28.0 38.0 28.0 36.0 26.0 38.0 26.0
260 38.0 28.0 40.0 28.0 38.0 26.0 40.0 26.0
261 40.0 28.0 42.0 28.0 40.0 26.0 42.0 26.0
262 42.0 28.0 44.0 28.0 42.0 26.0 44.0 26.0
263 44.0 28.0 46.0 28.0 44.0 26.0 46.0 26.0
264 46.0 28.0 48.0 28.0 46.0 26.0 48.0 26.0
265 0.0 26.0 2.0 26.0 0.0 24.0 2.0 24.0
266 2.0 26.0 4.0 26.0 2.0 24.0 4.0 24.0
267 4.0 26.0 6.0 26.0 4.0 24.0 6.0 24.0
268 6.0 26.0 8.0 26.0 6.0 24.0 8.0 24.0
269 8.0 26.0 10.0 26.0 8.0 24.0 10.0 24.0
270 10.0 26.0 12.0 26.0 10.0 24.0 12.0 24.0
271 12.0 26.0 14.0 26.0 12.0 24.0 14.0 24.0
272 14.0 26.0 16.0 26.0 14.0 24.0 16.0 24.0
273 16.0 26.0 18.0 26.0 16.0 24.0 18.0 24.0
274 18.0 26.0 20.0 26.0 18.0 24.0 20.0 24.0
275 20.0 26.0 22.0 26.0 20.0 24.0 22.0 24.0
276 22.0 26.0 24.0 26.0 22.0 24.0 24.0 24.0
277 24.0 26.0 26.0 26.0 24.0 24.0 26.0 24.0
278 26.0 26.0 28.0 26.0 26.0 24.0 28.0 24.0
279 28.0 26.0 30.0 26.0 28.0 24.0 30.0 24.0
280 30.0 26.0 32.0 26.0 30.0 24.0 32.0 24.0
281 32.0 26.0 34.0 26.0 32.0 24.0 34.0 24.0
282 34.0 26.0 36.0 26.0 34.0 24.0 36.0 24.0
283 36.0 26.0 38.0 26.0 36.0 24.0 38.0 24.0
284 38.0 26.0 40.0 26.0 38.0 24.0 40.0 24.0
285 40.0 26.0 42.0 26.0 40.0 24.0 42.0 24.0
286 42.0 26.0 44.0 26.0 42.0 24.0 44.0 24.0
287 44.0 26.0 46.0 26.0 44.0 24.0 46.0 24.0
288 46.0 26.0 48.0 26.0 46.0 24.0 48.0 24.0
289 0.0 24.0 2.0 24.0 0.0 22.0 2.0 22.0
290 2.0 24.0 4.0 24.0 2.0 22.0 4.0 22.0
291 4.0 24.0 6.0 24.0 4.0 22.0 6.0 22.0
292 6.0 24.0 8.0 24.0 6.0 22.0 8.0 22.0
293 8.0 24.0 10.0 24.0 8.0 22.0 10.0 22.0
294 10.0 24.0 12.0 24.0 10.0 22.0 12.0 22.0
295 12.0 24.0 14.0 24.0 12.0 22.0 14.0 22.0
296 14.0 24.0 16.0 24.0 14.0 22.0 16.0 22.0
297 16.0 24.0 18.0 24.0 16.0 22.0 18.0 22.0
298 18.0 24.0 20.0 24.0 18.0 22.0 20.0 22.0
299 20.0 24.0 22.0 24.0 20.0 22.0 22.0 22.0
300 22.0 24.0 24.0 24.0 22.0 22.0 24.0 22.0
301 24.0 24.0 26.0 24.0 24.0 22.0 26.0 22.0
302 26.0 24.0 28.0 24.0 26.0 22.0 28.0 22.0
303 28.0 24.0 30.0 24.0 28.0 22.0 30.0 22.0
304 30.0 24.0 32.0 24.0 30.0 22.0 32.0 22.0
305 32.0 24.0 34.0 24.0 32.0 22.0 34.0 22.0
306 34.0 24.0 36.0 24.0 34.0 22.0 36.0 22.0
307 36.0 24.0 38.0 24.0 36.0 22.0 38.0 22.0
308 38.0 24.0 40.0 24.0 38.0 22.0 40.0 22.0
309 40.0 24.0 42.0 24.0 40.0 22.0 42.0 22.0
310 42.0 24.0 44.0 24.0 42.0 22.0 44.0 22.0
311 44.0 24.0 46.0 24.0 44.0 22.0 46.0 22.0
312 46.0 24.0 48.0 24.0 46.0 22.0 48.0 22.0
313 0.0 22.0 2.0 22.0 0.0 20.0 2.0 20.0
314 2.0 22.0 4.0 22.0 2.0 20.0 4.0 20.0
315 4.0 22.0 6.0 22.0 4.0 20.0 6.0 20.0
316 6.0 22.0 8.0 22.0 6.0 20.0 8.0 20.0
317 8.0 22.0 10.0 22.0 8.0 20.0 10.0 20.0
318 10.0 22.0 12.0 22.0 10.0 20.0 12.0 20.0
319 12.0 22.0 14.0 22.0 12.0 20.0 14.0 20.0
320 14.0 22.0 16.0 22.0 14.0 20.0 16.0 20.0
321 16.0 22.0 18.0 22.0 16.0 20.0 18.0 20.0
322 18.0 22.0 20.0 22.0 18.0 20.0 20.0 20.0
323 20.0 22.0 22.0 22.0 20.0 20.0 22.0 20.0
324 22.0 22.0 24.0 22.0 22.0 20.0 24.0 20.0
325 24.0 22.0 26.0 22.0 24.0 20.0 26.0 20.0
326 26.0 22.0 28.0 22.0 26.0 20.0 28.0 20.0
327 28.0 22.0 30.0 22.0 28.0 20.0 30.0 20.0
328 30.0 22.0 32.0 22.0 30.0 20.0 32.0 20.0
329 32.0 22.0 34.0 22.0 32.0 20.0 34.0 20.0
330 34.0 22.0 36.0 22.0 34.0 20.0 36.0 20.0
331 36.0 22.0 38.0 22.0 36.0 20.0 38.0 20.0
332 38.0 22.0 40.0 22.0 38.0 20.0 40.0 20.0
333 40.0 22.0 42.0 22.0 40.0 20.0 42.0 20.0
334 42.0 22.0 44.0 22.0 42.0 20.0 44.0 20.0
335 44.0 22.0 46.0 22.0 44.0 20.0 46.0 20.0
336 46.0 22.0 48.0 22.0 46.0 20.0 48.0 20.0
337 0.0 20.0 2.0 20.0 0.0 18.0 2.0 18.0
338 2.0 20.0 4.0 20.0 2.0 18.0 4.0 18.0
339 4.0 20.0 6.0 20.0 4.0 18.0 6.0 18.0
340 6.0 20.0 8.0 20.0 6.0 18.0 8.0 18.0
341 8.0 20.0 10.0 20.0 8.0 18.0 10.0 18.0
342 10.0 20.0 12.0 20.0 10.0 18.0 12.0 18.0
343 12.0 20.0 14.0 20.0 12.0 18.0 14.0 18.0
344 14.0 20.0 16.0 20.0 14.0 18.0 16.0 18.0
345 16.0 20.0 18.0 20.0 16.0 18.0 18.0 18.0
346 18.0 20.0 20.0 20.0 18.0 18.0 20.0 18.0
347 20.0 20.0 22.0 20.0 20.0 18.0 22.0 18.0
348 22.0 20.0 24.0 20.0 22.0 18.0 24.0 18.0
349 24.0 20.0 26.0 20.0 24.0 18.0 26.0 18.0
350 26.0 20.0 28.0 20.0 26.0 18.0 28.0 18.0
351 28.0 20.0 30.0 20.0 28.0 18.0 30.0 18.0
352 30.0 20.0 32.0 20.0 30.0 18.0 32.0 18.0
353 32.0 20.0 34.0 20.0 32.0 18.0 34.0 18.0
354 34.0 20.0 36.0 20.0 34.0 18.0 36.0 18.0
355 36.0 20.0 38.0 20.0 36.0 18.0 38.0 18.0
356 38.0 20.0 40.0 20.0 38.0 18.0 40.0 18.0
357 40.0 20.0 42.0 20.0 40.0 18.0 42.0 18.0
358 42.0 20.0 44.0 20.0 42.0 18.0 44.0 18.0
359 44.0 20.0 46.0 20.0 44.0 18.0 46.0 18.0
360 46.0 20.0 48.0 20.0 46.0 18.0 48.0 18.0
361 0.0 18.0 2.0 18.0 0.0 16.0 2.0 16.0
362 2.0 18.0 4.0 18.0 2.0 16.0 4.0 16.0
363 4.0 18.0 6.0 18.0 4.0 16.0 6.0 16.0
364 6.0 18.0 8.0 18.0 6.0 16.0 8.0 16.0
365 8.0 18.0 10.0 18.0 8.0 16.0 10.0 16.0
366 10.0 18.0 12.0 18.0 10.0 16.0 12.0 16.0
367 12.0 18.0 14.0 18.0 12.0 16.0 14.0 16.0
368 14.0 18.0 16.0 18.0 14.0 16.0 16.0 16.0
369 16.0 18.0 18.0 18.0 16.0 16.0 18.0 16.0
370 18.0 18.0 20.0 18.0 18.0 16.0 20.0 16.0
371 20.0 18.0 22.0 18.0 20.0 16.0 22.0 16.0
372 22.0 18.0 24.0 18.0 22.0 16.0 24.0 16.0
373 24.0 18.0 26.0 18.0 24.0 16.0 26.0 16.0
374 26.0 18.0 28.0 18.0 26.0 16.0 28.0 16.0
375 28.0 18.0 30.0 18.0 28.0 16.0 30.0 16.0
376 30.0 18.0 32.0 18.0 30.0 16.0 32.0 16.0
377 32.0 18.0 34.0 18.0 32.0 16.0 34.0 16.0
378 34.0 18.0 36.0 18.0 34.0 16.0 36.0 16.0
379 36.0 18.0 38.0 18.0 36.0 16.0 38.0 16.0
380 38.0 18.0 40.0 18.0 38.0 16.0 40.0 16.0
381 40.0 18.0 42.0 18.0 40.0 16.0 42.0 16.0
382 42.0 18.0 44.0 18.0 42.0 16.0 44.0 16.0
383 44.0 18.0 46.0 18.0 44.0 16.0 46.0 16.0
384 46.0 18.0 48.0 18.0 46.0 16.0 48.0 16.0
385 0.0 16.0 2.0 16.0 0.0 14.0 2.0 14.0
386 2.0 16.0 4.0 16.0 2.0 14.0 4.0 14.0
387 4.0 16.0 6.0 16.0 4.0 14.0 6.0 14.0
388 6.0 16.0 8.0 16.0 6.0 14.0 8.0 14.0
389 8.0 16.0 10.0 16.0 8.0 14.0 10.0 14.0
390 10.0 16.0 12.0 16.0 10.0 14.0 12.0 14.0
391 12.0 16.0 14.0 16.0 12.0 14.0 14.0 14.0
392 14.0 16.0 16.0 16.0 14.0 14.0 16.0 14.0
393 16.0 16.0 18.0 16.0 16.0 14.0 18.0 14.0
394 18.0 16.0 20.0 16.0 18.0 14.0 20.0 14.0
395 20.0 16.0 22.0 16.0 20.0 14.0 22.0 14.0
396 22.0 16.0 24.0 16.0 22.0 14.0 24.0 14.0
397 24.0 16.0 26.0 16.0 24.0 14.0 26.0 14.0
398 26.0 16.0 28.0 16.0 26.0 14.0 28.0 14.0
399 28.0 16.0 30.0 16.0 28.0 14.0 30.0 14.0
400 30.0 16.0 32.0 16.0 30.0 14.0 32.0 14.0
401 32.0 16.0 34.0 16.0 32.0 14.0 34.0 14.0
402 34.0 16.0 36.0 16.0 34.0 14.0 36.0 14.0
403 36.0 16.0 38.0 16.0 36.0 14.0 38.0 14.0
404 38.0 16.0 40.0 16.0 38.0 14.0 40.0 14.0
405 40.0 16.0 42.0 16.0 40.0 14.0 42.0 14.0
406 42.0 16.0 44.0 16.0 42.0 14.0 44.0 14.0
407 44.0 16.0 46.0 16.0 44.0 14.0 46.0 14.0
408 46.0 16.0 48.0 16.0 46.0 14.0 48.0 14.0
409 0.0 14.0 2.0 14.0 0.0 12.0 2.0 12.0
410 2.0 14.0 4.0 14.0 2.0 12.0 4.0 12.0
