customer weight Xc Yc
296 1.0 7.5 41.5
297 1.0 8.5 41.5
298 1.0 9.5 41.5
299 1.0 10.5 41.5
300 1.0 11.5 41.5
301 1.0 12.5 41.5
302 1.0 13.5 41.5
303 1.0 14.5 41.5
304 1.037 15.5 41.5
305 1.0 16.5 41.5
306 1.0 17.5 41.5
307 1.53 18.5 41.5
308 1.909 19.5 41.5
309 2.345 20.5 41.5
310 2.528 21.5 41.5
311 1.968 22.5 41.5
312 1.391 23.5 41.5
313 1.025 24.5 41.5
314 2.505 25.5 41.5
315 3.022 26.5 41.5
316 1.806 27.5 41.5
317 2.331 28.5 41.5
318 3.088 29.5 41.5
319 1.658 30.5 41.5
320 2.244 31.5 41.5
321 1.857 32.5 41.5
322 1.0 33.5 41.5
323 1.281 34.5 41.5
324 1.0 35.5 41.5
325 1.0 36.5 41.5
326 1.0 37.5 41.5
327 1.0 38.5 41.5
328 1.0 39.5 41.5
329 1.268 40.5 41.5
330 1.174 41.5 41.5
331 1.013 42.5 41.5
332 1.0 43.5 41.5
333 1.0 44.5 41.5
334 1.0 45.5 41.5
335 1.0 46.5 41.5
336 1.0 47.5 41.5
337 1.0 0.5 40.5
338 1.036 1.5 40.5
339 1.0 2.5 40.5
340 1.0 3.5 40.5
341 1.111 4.5 40.5
342 1.0 5.5 40.5
343 1.0 6.5 40.5
344 1.0 7.5 40.5
345 1.0 8.5 40.5
346 1.0 9.5 40.5
347 1.0 10.5 40.5
348 1.0 11.5 40.5
349 1.0 12.5 40.5
350 1.0 13.5 40.5
351 1.0 14.5 40.5
352 1.0 15.5 40.5
353 1.204 16.5 40.5
354 1.0 17.5 40.5
355 1.549 18.5 40.5
356 2.325 19.5 40.5
357 2.09 20.5 40.5
358 2.749 21.5 40.5
359 3.039 22.5 40.5
360 2.037 23.5 40.5
361 1.952 24.5 40.5
362 1.954 25.5 40.5
363 3.249 26.5 40.5
364 2.576 27.5 40.5
365 2.736 28.5 40.5
366 2.176 29.5 40.5
367 3.116 30.5 40.5
368 2.13 31.5 40.5
369 1.582 32.5 40.5
370 1.429 33.5 40.5
371 1.26 34.5 40.5
372 1.196 35.5 40.5
373 1.068 36.5 40.5
374 1.0 37.5 40.5
375 1.0 38.5 40.5
376 1.037 39.5 40.5
377 1.28 40.5 40.5
378 1.15 41.5 40.5
379 1.0 42.5 40.5
380 1.0 43.5 40.5
381 1.0 44.5 40.5
382 1.0 45.5 40.5
383 1.0 46.5 40.5
384 1.0 47.5 40.5
385 1.0 0.5 39.5
386 1.0 1.5 39.5
387 1.13 2.5 39.5
388 1.0 3.5 39.5
389 1.463 4.5 39.5
390 1.11 5.5 39.5
391 1.037 6.5 39.5
392 1.037 7.5 39.5
393 1.0 8.5 39.5
394 1.0 9.5 39.5
395 1.0 10.5 39.5
396 1.0 11.5 39.5
397 1.0 12.5 39.5
398 1.0 13.5 39.5
399 1.0 14.5 39.5
400 1.0 15.5 39.5
401 1.0 16.5 39.5
402 1.352 17.5 39.5
403 1.424 18.5 39.5
404 1.046 19.5 39.5
405 1.996 20.5 39.5
406 2.312 21.5 39.5
407 2.409 22.5 39.5
408 3.154 23.5 39.5
409 2.291 24.5 39.5
410 2.339 25.5 39.5
411 2.665 26.5 39.5
412 3.742 27.5 39.5
413 3.27 28.5 39.5
414 3.294 29.5 39.5
415 2.501 30.5 39.5
416 1.894 31.5 39.5
417 1.706 32.5 39.5
418 1.681 33.5 39.5
419 1.306 34.5 39.5
420 1.807 35.5 39.5
421 1.261 36.5 39.5
422 1.462 37.5 39.5
423 1.303 38.5 39.5
424 1.392 39.5 39.5
425 1.042 40.5 39.5
426 1.021 41.5 39.5
427 1.079 42.5 39.5
428 1.0 43.5 39.5
429 1.0 44.5 39.5
430 1.0 45.5 39.5
431 1.0 46.5 39.5
432 1.0 47.5 39.5
433 1.0 0.5 38.5
434 1.0 1.5 38.5
435 1.0 2.5 38.5
436 1.308 3.5 38.5
437 1.536 4.5 38.5
438 1.114 5.5 38.5
439 1.234 6.5 38.5
440 1.0 7.5 38.5
441 1.0 8.5 38.5
442 1.0 9.5 38.5
443 1.0 10.5 38.5
444 1.0 11.5 38.5
445 1.0 12.5 38.5
446 1.0 13.5 38.5
447 1.0 14.5 38.5
448 1.04 15.5 38.5
449 1.179 16.5 38.5
450 1.292 17.5 38.5
451 1.016 18.5 38.5
452 1.362 19.5 38.5
453 1.745 20.5 38.5
454 1.342 21.5 38.5
455 2.321 22.5 38.5
456 3.047 23.5 38.5
457 3.554 24.5 38.5
458 4.156 25.5 38.5
459 4.282 26.5 38.5
460 4.812 27.5 38.5
461 3.498 28.5 38.5
462 3.394 29.5 38.5
463 3.266 30.5 38.5
464 3.406 31.5 38.5
465 3.186 32.5 38.5
466 1.642 33.5 38.5
467 1.912 34.5 38.5
468 2.136 35.5 38.5
469 1.325 36.5 38.5
470 1.298 37.5 38.5
471 1.673 38.5 38.5
472 1.65 39.5 38.5
473 1.425 40.5 38.5
474 1.18 41.5 38.5
475 1.0 42.5 38.5
476 1.0 43.5 38.5
477 1.0 44.5 38.5
478 1.0 45.5 38.5
479 1.0 46.5 38.5
480 1.0 47.5 38.5
481 1.0 0.5 37.5
482 1.032 1.5 37.5
483 1.077 2.5 37.5
484 1.162 3.5 37.5
485 1.465 4.5 37.5
486 1.546 5.5 37.5
487 1.149 6.5 37.5
488 1.044 7.5 37.5
489 1.069 8.5 37.5
490 1.065 9.5 37.5
491 1.0 10.5 37.5
492 1.0 11.5 37.5
493 1.0 12.5 37.5
494 1.0 13.5 37.5
495 1.0 14.5 37.5
496 1.0 15.5 37.5
497 1.029 16.5 37.5
498 1.038 17.5 37.5
499 1.0 18.5 37.5
500 1.474 19.5 37.5
501 1.479 20.5 37.5
502 1.955 21.5 37.5
503 2.026 22.5 37.5
504 2.411 23.5 37.5
505 2.634 24.5 37.5
506 3.999 25.5 37.5
507 3.223 26.5 37.5
508 4.885 27.5 37.5
509 3.585 28.5 37.5
510 4.106 29.5 37.5
511 3.896 30.5 37.5
512 3.563 31.5 37.5
513 1.831 32.5 37.5
514 2.004 33.5 37.5
515 1.952 34.5 37.5
516 1.896 35.5 37.5
517 2.192 36.5 37.5
518 1.816 37.5 37.5
519 1.325 38.5 37.5
520 1.157 39.5 37.5
521 1.13 40.5 37.5
522 1.0 41.5 37.5
523 1.0 42.5 37.5
524 1.0 43.5 37.5
525 1.0 44.5 37.5
526 1.0 45.5 37.5
527 1.0 46.5 37.5
528 1.0 47.5 37.5
529 1.0 0.5 36.5
530 1.07 1.5 36.5
531 1.0 2.5 36.5
532 1.616 3.5 36.5
533 1.713 4.5 36.5
534 1.0 5.5 36.5
535 1.125 6.5 36.5
536 1.0 7.5 36.5
537 1.061 8.5 36.5
538 1.093 9.5 36.5
539 1.073 10.5 36.5
540 1.0 11.5 36.5
541 1.0 12.5 36.5
542 1.0 13.5 36.5
543 1.0 14.5 36.5
544 1.0 15.5 36.5
545 1.0 16.5 36.5
546 1.0 17.5 36.5
547 1.122 18.5 36.5
548 1.0 19.5 36.5
549 1.284 20.5 36.5
550 1.627 21.5 36.5
551 2.398 22.5 36.5
552 2.45 23.5 36.5
553 2.825 24.5 36.5
554 3.244 25.5 36.5
555 2.729 26.5 36.5
556 5.077 27.5 36.5
557 5.295 28.5 36.5
558 5.008 29.5 36.5
559 4.633 30.5 36.5
560 3.571 31.5 36.5
561 3.65 32.5 36.5
562 3.501 33.5 36.5
563 3.051 34.5 36.5
564 2.575 35.5 36.5
565 2.317 36.5 36.5
566 1.671 37.5 36.5
567 1.372 38.5 36.5
568 1.0 39.5 36.5
569 1.0 40.5 36.5
570 1.0 41.5 36.5
571 1.0 42.5 36.5
572 1.0 43.5 36.5
573 1.0 44.5 36.5
574 1.0 45.5 36.5
575 1.0 46.5 36.5
576 1.0 47.5 36.5
577 1.698 0.5 35.5
578 1.398 1.5 35.5
579 1.093 2.5 35.5
580 1.523 3.5 35.5
581 1.681 4.5 35.5
582 1.799 5.5 35.5
583 1.847 6.5 35.5
584 1.021 7.5 35.5
585 1.211 8.5 35.5
586 1.0 9.5 35.5
587 1.068 10.5 35.5
588 1.0 11.5 35.5
589 1.0 12.5 35.5
590 1.0 13.5 35.5
591 1.0 14.5 35.5
592 1.0 15.5 35.5
593 1.0 16.5 35.5
594 1.0 17.5 35.5
595 1.029 18.5 35.5
596 1.089 19.5 35.5
597 1.276 20.5 35.5
598 2.308 21.5 35.5
599 2.227 22.5 35.5
600 1.415 23.5 35.5
601 2.908 24.5 35.5
602 2.243 25.5 35.5
603 5.123 26.5 35.5
604 4.82 27.5 35.5
605 5.819 28.5 35.5
606 5.907 29.5 35.5
607 5.562 30.5 35.5
608 5.181 31.5 35.5
609 2.932 32.5 35.5
610 3.528 33.5 35.5
611 3.515 34.5 35.5
612 3.413 35.5 35.5
613 1.737 36.5 35.5
614 1.264 37.5 35.5
615 1.0 38.5 35.5
616 1.01 39.5 35.5
617 1.0 40.5 35.5
618 1.0 41.5 35.5
619 1.0 42.5 35.5
620 1.0 43.5 35.5
621 1.0 44.5 35.5
622 1.0 45.5 35.5
623 1.0 46.5 35.5
624 1.0 47.5 35.5
625 1.237 0.5 34.5
626 1.966 1.5 34.5
627 1.162 2.5 34.5
628 1.768 3.5 34.5
629 1.303 4.5 34.5
630 1.884 5.5 34.5
631 1.417 6.5 34.5
632 1.4 7.5 34.5
633 1.274 8.5 34.5
634 1.273 9.5 34.5
635 1.028 10.5 34.5
636 1.213 11.5 34.5
637 1.0 12.5 34.5
638 1.0 13.5 34.5
639 1.0 14.5 34.5
640 1.0 15.5 34.5
641 1.0 16.5 34.5
642 1.0 17.5 34.5
643 1.312 18.5 34.5
644 1.886 19.5 34.5
645 1.971 20.5 34.5
646 2.222 21.5 34.5
647 1.358 22.5 34.5
648 2.096 23.5 34.5
649 2.464 24.5 34.5
650 2.918 25.5 34.5
651 4.352 26.5 34.5
652 5.807 27.5 34.5
653 5.067 28.5 34.5
654 5.604 29.5 34.5
655 6.0 30.5 34.5
656 5.357 31.5 34.5
657 5.63 32.5 34.5
658 3.267 33.5 34.5
659 3.105 34.5 34.5
660 2.024 35.5 34.5
661 2.153 36.5 34.5
662 1.798 37.5 34.5
663 1.563 38.5 34.5
664 1.208 39.5 34.5
665 1.128 40.5 34.5
666 1.0 41.5 34.5
667 1.0 42.5 34.5
668 1.0 43.5 34.5
669 1.0 44.5 34.5
670 1.0 45.5 34.5
671 1.0 46.5 34.5
672 1.0 47.5 34.5
673 1.723 0.5 33.5
674 2.049 1.5 33.5
675 2.097 2.5 33.5
676 1.191 3.5 33.5
677 1.848 4.5 33.5
678 2.255 5.5 33.5
679 1.553 6.5 33.5
680 1.084 7.5 33.5
681 1.799 8.5 33.5
682 1.377 9.5 33.5
683 1.14 10.5 33.5
684 1.22 11.5 33.5
685 1.0 12.5 33.5
686 1.0 13.5 33.5
687 1.0 14.5 33.5
688 1.0 15.5 33.5
689 1.0 16.5 33.5
690 1.158 17.5 33.5
691 1.478 18.5 33.5
692 1.461 19.5 33.5
693 1.923 20.5 33.5
694 1.719 21.5 33.5
695 1.437 22.5 33.5
696 2.184 23.5 33.5
697 3.141 24.5 33.5
698 2.909 25.5 33.5
699 4.937 26.5 33.5
700 4.102 27.5 33.5
701 4.012 28.5 33.5
702 5.24 29.5 33.5
703 5.39 30.5 33.5
704 5.821 31.5 33.5
705 4.217 32.5 33.5
706 3.977 33.5 33.5
707 3.672 34.5 33.5
708 2.334 35.5 33.5
709 1.173 36.5 33.5
710 1.922 37.5 33.5
711 1.234 38.5 33.5
712 1.514 39.5 33.5
713 1.297 40.5 33.5
714 1.0 41.5 33.5
715 1.0 42.5 33.5
716 1.0 43.5 33.5
717 1.0 44.5 33.5
718 1.0 45.5 33.5
719 1.0 46.5 33.5
720 1.0 47.5 33.5
721 1.985 0.5 32.5
722 2.632 1.5 32.5
723 1.894 2.5 32.5
724 1.784 3.5 32.5
725 2.073 4.5 32.5
726 2.577 5.5 32.5
727 1.949 6.5 32.5
728 1.795 7.5 32.5
729 2.0 8.5 32.5
730 1.323 9.5 32.5
731 1.831 10.5 32.5
732 1.054 11.5 32.5
733 1.0 12.5 32.5
734 1.0 13.5 32.5
735 1.0 14.5 32.5
736 1.0 15.5 32.5
737 1.0 16.5 32.5
738 1.0 17.5 32.5
739 1.0 18.5 32.5
740 1.825 19.5 32.5
741 1.235 20.5 32.5
742 1.57 21.5 32.5
743 2.12 22.5 32.5
744 2.847 23.5 32.5
745 1.526 24.5 32.5
746 3.991 25.5 32.5
747 4.639 26.5 32.5
748 2.631 27.5 32.5
749 3.79 28.5 32.5
750 4.551 29.5 32.5
751 4.429 30.5 32.5
752 3.472 31.5 32.5
753 5.297 32.5 32.5
754 3.936 33.5 32.5
755 3.939 34.5 32.5
756 3.46 35.5 32.5
757 1.9 36.5 32.5
758 1.499 37.5 32.5
759 1.867 38.5 32.5
760 1.47 39.5 32.5
761 1.448 40.5 32.5
762 1.068 41.5 32.5
763 1.01 42.5 32.5
764 1.0 43.5 32.5
765 1.0 44.5 32.5
766 1.0 45.5 32.5
767 1.0 46.5 32.5
768 1.0 47.5 32.5
769 3.487 0.5 31.5
770 2.209 1.5 31.5
771 2.463 2.5 31.5
772 3.264 3.5 31.5
773 2.624 4.5 31.5
774 3.725 5.5 31.5
775 3.422 6.5 31.5
776 3.069 7.5 31.5
777 2.517 8.5 31.5
778 1.834 9.5 31.5
779 1.265 10.5 31.5
780 1.0 11.5 31.5
781 1.0 12.5 31.5
782 1.0 13.5 31.5
783 1.0 14.5 31.5
784 1.0 15.5 31.5
785 1.0 16.5 31.5
786 1.0 17.5 31.5
787 1.083 18.5 31.5
788 1.063 19.5 31.5
789 1.0 20.5 31.5
790 1.946 21.5 31.5
791 2.468 22.5 31.5
792 1.0 23.5 31.5
793 3.163 24.5 31.5
794 4.43 25.5 31.5
795 2.984 26.5 31.5
796 3.589 27.5 31.5
797 4.397 28.5 31.5
798 3.518 29.5 31.5
799 2.896 30.5 31.5
800 3.489 31.5 31.5
801 3.429 32.5 31.5
802 3.637 33.5 31.5
803 2.862 34.5 31.5
804 2.556 35.5 31.5
805 2.497 36.5 31.5
806 1.704 37.5 31.5
807 1.617 38.5 31.5
808 1.355 39.5 31.5
809 1.0 40.5 31.5
810 1.179 41.5 31.5
811 1.0 42.5 31.5
812 1.0 43.5 31.5
813 1.0 44.5 31.5
814 1.0 45.5 31.5
815 1.0 46.5 31.5
816 1.0 47.5 31.5
817 3.743 0.5 30.5
818 3.833 1.5 30.5
819 3.734 2.5 30.5
820 4.086 3.5 30.5
821 4.176 4.5 30.5
822 2.68 5.5 30.5
823 2.072 6.5 30.5
824 1.536 7.5 30.5
825 1.412 8.5 30.5
826 1.328 9.5 30.5
827 1.0 10.5 30.5
828 1.0 11.5 30.5
829 1.0 12.5 30.5
830 1.0 13.5 30.5
831 1.0 14.5 30.5
832 1.0 15.5 30.5
833 1.0 16.5 30.5
834 1.055 17.5 30.5
835 1.0 18.5 30.5
836 1.532 19.5 30.5
837 1.676 20.5 30.5
838 1.437 21.5 30.5
839 1.0 22.5 30.5
840 1.77 23.5 30.5
841 3.567 24.5 30.5
842 4.09 25.5 30.5
843 4.016 26.5 30.5
844 2.802 27.5 30.5
845 4.143 28.5 30.5
846 3.834 29.5 30.5
847 2.297 30.5 30.5
848 2.214 31.5 30.5
849 3.298 32.5 30.5
850 1.928 33.5 30.5
851 2.949 34.5 30.5
852 2.404 35.5 30.5
853 1.446 36.5 30.5
854 2.401 37.5 30.5
855 2.318 38.5 30.5
856 1.178 39.5 30.5
857 1.0 40.5 30.5
858 1.0 41.5 30.5
859 1.106 42.5 30.5
860 1.0 43.5 30.5
861 1.0 44.5 30.5
862 1.0 45.5 30.5
863 1.0 46.5 30.5
864 1.0 47.5 30.5
865 2.466 0.5 29.5
866 3.955 1.5 29.5
867 2.448 2.5 29.5
868 4.245 3.5 29.5
869 4.15 4.5 29.5
870 2.868 5.5 29.5
871 2.779 6.5 29.5
872 2.592 7.5 29.5
873 2.067 8.5 29.5
874 1.057 9.5 29.5
875 1.0 10.5 29.5
876 1.0 11.5 29.5
877 1.0 12.5 29.5
878 1.0 13.5 29.5
879 1.0 14.5 29.5
880 1.0 15.5 29.5
881 1.0 16.5 29.5
882 1.0 17.5 29.5
883 1.0 18.5 29.5
884 1.231 19.5 29.5
885 1.0 20.5 29.5
886 1.0 21.5 29.5
887 1.615 22.5 29.5
888 2.773 23.5 29.5
889 3.042 24.5 29.5
890 3.03 25.5 29.5
891 3.309 26.5 29.5
892 2.669 27.5 29.5
893 2.254 28.5 29.5
894 2.816 29.5 29.5
895 2.865 30.5 29.5
896 1.785 31.5 29.5
897 2.794 32.5 29.5
898 2.62 33.5 29.5
899 2.46 34.5 29.5
900 1.657 35.5 29.5
901 2.297 36.5 29.5
902 1.342 37.5 29.5
903 1.259 38.5 29.5
904 2.086 39.5 29.5
905 1.865 40.5 29.5
906 1.178 41.5 29.5
907 1.151 42.5 29.5
908 1.0 43.5 29.5
909 1.0 44.5 29.5
910 1.0 45.5 29.5
911 1.0 46.5 29.5
912 1.0 47.5 29.5
913 4.536 0.5 28.5
914 4.545 1.5 28.5
915 4.301 2.5 28.5
916 3.013 3.5 28.5
917 3.207 4.5 28.5
918 3.109 5.5 28.5
919 1.826 6.5 28.5
920 1.757 7.5 28.5
921 1.687 8.5 28.5
922 1.352 9.5 28.5
923 1.0 10.5 28.5
924 1.0 11.5 28.5
925 1.0 12.5 28.5
926 1.0 13.5 28.5
927 1.0 14.5 28.5
928 1.0 15.5 28.5
929 1.0 16.5 28.5
930 1.0 17.5 28.5
931 1.0 18.5 28.5
932 1.145 19.5 28.5
933 1.0 20.5 28.5
934 1.043 21.5 28.5
935 2.356 22.5 28.5
936 1.563 23.5 28.5
937 2.45 24.5 28.5
938 1.921 25.5 28.5
939 2.081 26.5 28.5
940 2.815 27.5 28.5
941 1.409 28.5 28.5
942 2.095 29.5 28.5
943 2.856 30.5 28.5
944 2.178 31.5 28.5
945 2.781 32.5 28.5
946 2.619 33.5 28.5
947 2.577 34.5 28.5
948 1.375 35.5 28.5
949 1.971 36.5 28.5
950 1.736 37.5 28.5
951 1.34 38.5 28.5
952 1.864 39.5 28.5
953 1.732 40.5 28.5
954 1.606 41.5 28.5
955 1.079 42.5 28.5
956 1.0 43.5 28.5
957 1.0 44.5 28.5
958 1.0 45.5 28.5
959 1.0 46.5 28.5
960 1.0 47.5 28.5
961 3.932 0.5 27.5
962 5.134 1.5 27.5
963 5.184 2.5 27.5
964 3.363 3.5 27.5
965 3.902 4.5 27.5
966 2.162 5.5 27.5
967 1.856 6.5 27.5
968 1.688 7.5 27.5
969 1.0 8.5 27.5
970 1.0 9.5 27.5
971 1.0 10.5 27.5
972 1.0 11.5 27.5
973 1.0 12.5 27.5
974 1.0 13.5 27.5
975 1.0 14.5 27.5
976 1.0 15.5 27.5
977 1.0 16.5 27.5
978 1.0 17.5 27.5
979 1.0 18.5 27.5
980 1.0 19.5 27.5
981 1.0 20.5 27.5
982 1.962 21.5 27.5
983 1.962 22.5 27.5
984 2.417 23.5 27.5
985 1.276 24.5 27.5
986 1.911 25.5 27.5
987 1.702 26.5 27.5
988 2.306 27.5 27.5
989 2.064 28.5 27.5
990 1.479 29.5 27.5
991 2.073 30.5 27.5
992 2.188 31.5 27.5
993 2.027 32.5 27.5
994 1.952 33.5 27.5
995 2.536 34.5 27.5
996 1.724 35.5 27.5
997 1.815 36.5 27.5
998 1.931 37.5 27.5
