location capacity Xf Yf
198 36.9 6.37 4.81
199 36.9 11.3 10.43
200 73.8 8.66 0.3
201 92.25 7.3 10.65
202 36.9 11.34 8.52
203 92.25 3.5 4.78
204 55.35 9.19 6.4
205 36.9 11.78 2.12
206 73.8 5.82 0.42
207 92.25 7.68 5.75
208 92.25 6.8 1.51
209 36.9 10.1 8.92
210 73.8 1.69 2.86
211 36.9 8.1 1.08
212 18.45 10.64 9.43
213 55.35 9.11 6.14
214 36.9 9.34 1.68
215 55.35 5.58 6.48
216 92.25 6.45 10.86
