location capacity Xf Yf
109 207.57 8.46 4.26
110 41.51 3.84 5.71
111 166.05 0.52 11.7
112 41.51 6.33 6.05
113 166.05 10.91 2.49
114 83.03 8.54 10.38
115 166.05 5.72 4.8
116 83.03 1.94 11.72
117 83.03 1.26 1.01
118 124.54 2.5 4.69
119 41.51 8.06 6.16
120 166.05 6.05 2.86
121 83.03 2.86 5.15
122 124.54 4.27 10.96
123 166.05 4.31 9.55
124 83.03 11.63 7.46
125 41.51 6.45 8.51
126 166.05 8.44 2.3
127 83.03 7.74 7.83
128 83.03 4.27 8.83
129 83.03 6.31 6.74
130 124.54 4.7 2.14
131 83.03 10.63 1.71
132 166.05 7.4 4.99
133 207.57 7.96 6.35
134 124.54 2.01 10.99
135 83.03 10.02 2.73
136 166.05 3.9 5.18
137 166.05 8.62 1.82
138 166.05 4.73 1.32
139 83.03 1.06 9.37
140 41.51 8.33 9.95
141 124.54 4.26 5.83
142 83.03 4.42 5.32
143 124.54 9.38 0.2
144 207.57 0.31 6.05
145 124.54 8.25 4.08
146 41.51 1.37 1.87
147 124.54 9.89 4.53
148 83.03 3.1 7.78
149 207.57 0.75 5.01
150 166.05 2.75 8.49
151 166.05 8.09 9.81
152 83.03 2.46 5.97
153 41.51 11.22 4.25
154 166.05 2.18 3.58
155 166.05 2.31 11.49
156 207.57 6.77 9.87
157 83.03 4.6 11.18
158 83.03 1.3 2.8
159 166.05 0.49 8.29
160 166.05 6.76 6.01
161 166.05 0.59 4.47
162 166.05 6.33 4.38
163 207.57 8.94 9.41
164 41.51 1.78 4.94
165 166.05 2.55 9.49
166 41.51 7.1 11.37
167 41.51 5.33 3.88
168 83.03 3.19 1.23
169 41.51 9.29 3.88
170 166.05 7.0 6.39
171 166.05 0.79 3.95
172 207.57 10.13 0.81
173 41.51 2.34 11.14
174 124.54 3.49 9.91
175 124.54 5.36 8.9
176 207.57 10.64 11.39
177 207.57 11.56 8.6
178 166.05 0.77 11.53
179 41.51 2.59 6.53
180 83.03 8.82 2.24
181 41.51 10.4 6.26
182 83.03 5.73 11.51
183 83.03 0.75 4.53
184 41.51 2.64 4.18
185 207.57 4.11 10.8
186 124.54 5.92 5.03
187 207.57 9.24 1.7
188 41.51 5.21 10.71
189 124.54 0.59 4.26
190 207.57 5.92 0.68
191 166.05 7.1 3.51
192 166.05 11.45 7.11
193 83.03 9.94 11.51
194 41.51 11.78 2.03
195 41.51 8.73 3.89
196 41.51 4.29 3.27
197 166.05 9.69 3.78
198 207.57 6.37 4.81
199 207.57 11.3 10.43
200 41.51 8.66 0.3
201 124.54 7.3 10.65
202 166.05 11.34 8.52
203 166.05 3.5 4.78
204 83.03 9.19 6.4
205 83.03 11.78 2.12
206 207.57 5.82 0.42
207 83.03 7.68 5.75
208 124.54 6.8 1.51
209 124.54 10.1 8.92
210 207.57 1.69 2.86
211 207.57 8.1 1.08
212 207.57 10.64 9.43
213 41.51 9.11 6.14
214 124.54 9.34 1.68
215 41.51 5.58 6.48
216 41.51 6.45 10.86
