customer weight Xc Yc
204 1.0 27.5 39.5
205 1.0 28.5 39.5
206 1.0 29.5 39.5
207 1.0 30.5 39.5
208 1.0 31.5 39.5
209 1.0 32.5 39.5
210 1.0 33.5 39.5
211 1.0 34.5 39.5
212 1.0 35.5 39.5
213 1.0 36.5 39.5
214 1.0 37.5 39.5
215 1.0 38.5 39.5
216 1.0 39.5 39.5
217 1.0 40.5 39.5
218 1.0 41.5 39.5
219 1.0 42.5 39.5
220 1.0 43.5 39.5
221 1.0 0.5 38.5
222 1.0 1.5 38.5
223 1.0 2.5 38.5
224 1.0 3.5 38.5
225 1.0 4.5 38.5
226 1.0 5.5 38.5
227 1.0 6.5 38.5
228 1.0 7.5 38.5
229 1.0 8.5 38.5
230 1.0 9.5 38.5
231 1.0 10.5 38.5
232 1.0 11.5 38.5
233 1.0 12.5 38.5
234 1.0 13.5 38.5
235 1.177 14.5 38.5
236 1.134 15.5 38.5
237 1.246 16.5 38.5
238 1.769 17.5 38.5
239 1.205 18.5 38.5
240 1.249 19.5 38.5
241 1.996 20.5 38.5
242 1.964 21.5 38.5
243 2.147 22.5 38.5
244 2.066 23.5 38.5
245 1.6 24.5 38.5
246 1.697 25.5 38.5
247 1.291 26.5 38.5
248 1.277 27.5 38.5
249 1.038 28.5 38.5
250 1.0 29.5 38.5
251 1.0 30.5 38.5
252 1.0 31.5 38.5
253 1.098 32.5 38.5
254 1.002 33.5 38.5
255 1.0 34.5 38.5
256 1.0 35.5 38.5
257 1.0 36.5 38.5
258 1.0 37.5 38.5
259 1.0 38.5 38.5
260 1.0 39.5 38.5
261 1.0 40.5 38.5
262 1.0 41.5 38.5
263 1.0 42.5 38.5
264 1.0 43.5 38.5
265 1.0 0.5 37.5
266 1.0 1.5 37.5
267 1.0 2.5 37.5
268 1.0 3.5 37.5
269 1.0 4.5 37.5
270 1.0 5.5 37.5
271 1.0 6.5 37.5
272 1.0 7.5 37.5
273 1.0 8.5 37.5
274 1.0 9.5 37.5
275 1.0 10.5 37.5
276 1.099 11.5 37.5
277 1.0 12.5 37.5
278 1.0 13.5 37.5
279 1.279 14.5 37.5
280 1.677 15.5 37.5
281 1.509 16.5 37.5
282 1.798 17.5 37.5
283 1.233 18.5 37.5
284 1.437 19.5 37.5
285 1.669 20.5 37.5
286 2.428 21.5 37.5
287 2.275 22.5 37.5
288 1.734 23.5 37.5
289 1.726 24.5 37.5
290 1.544 25.5 37.5
291 1.225 26.5 37.5
292 1.681 27.5 37.5
293 1.035 28.5 37.5
294 1.372 29.5 37.5
295 1.156 30.5 37.5
296 1.113 31.5 37.5
297 1.006 32.5 37.5
298 1.0 33.5 37.5
299 1.0 34.5 37.5
300 1.0 35.5 37.5
301 1.0 36.5 37.5
302 1.0 37.5 37.5
303 1.0 38.5 37.5
304 1.0 39.5 37.5
305 1.0 40.5 37.5
306 1.0 41.5 37.5
307 1.0 42.5 37.5
308 1.0 43.5 37.5
309 1.0 0.5 36.5
310 1.0 1.5 36.5
311 1.0 2.5 36.5
312 1.0 3.5 36.5
313 1.0 4.5 36.5
314 1.0 5.5 36.5
315 1.0 6.5 36.5
316 1.0 7.5 36.5
317 1.079 8.5 36.5
318 1.0 9.5 36.5
319 1.0 10.5 36.5
320 1.0 11.5 36.5
321 1.887 12.5 36.5
322 1.0 13.5 36.5
323 1.0 14.5 36.5
324 1.88 15.5 36.5
325 1.524 16.5 36.5
326 1.355 17.5 36.5
327 1.864 18.5 36.5
328 1.9 19.5 36.5
329 1.762 20.5 36.5
330 2.053 21.5 36.5
331 2.725 22.5 36.5
332 2.658 23.5 36.5
333 1.759 24.5 36.5
334 1.195 25.5 36.5
335 2.188 26.5 36.5
336 1.675 27.5 36.5
337 1.481 28.5 36.5
338 1.379 29.5 36.5
339 1.054 30.5 36.5
340 1.028 31.5 36.5
341 1.0 32.5 36.5
342 1.0 33.5 36.5
343 1.0 34.5 36.5
344 1.0 35.5 36.5
345 1.0 36.5 36.5
346 1.0 37.5 36.5
347 1.0 38.5 36.5
348 1.0 39.5 36.5
349 1.0 40.5 36.5
350 1.0 41.5 36.5
351 1.0 42.5 36.5
352 1.0 43.5 36.5
353 1.0 0.5 35.5
354 1.0 1.5 35.5
355 1.0 2.5 35.5
356 1.0 3.5 35.5
357 1.0 4.5 35.5
358 1.0 5.5 35.5
359 1.0 6.5 35.5
360 1.154 7.5 35.5
361 1.0 8.5 35.5
362 1.797 9.5 35.5
363 1.0 10.5 35.5
364 1.755 11.5 35.5
365 1.109 12.5 35.5
366 1.997 13.5 35.5
367 1.0 14.5 35.5
368 1.0 15.5 35.5
369 1.888 16.5 35.5
370 2.397 17.5 35.5
371 2.129 18.5 35.5
372 2.073 19.5 35.5
373 2.278 20.5 35.5
374 3.059 21.5 35.5
375 3.227 22.5 35.5
376 2.342 23.5 35.5
377 1.851 24.5 35.5
378 2.127 25.5 35.5
379 2.244 26.5 35.5
380 1.348 27.5 35.5
381 1.335 28.5 35.5
382 1.0 29.5 35.5
383 1.0 30.5 35.5
384 1.0 31.5 35.5
385 1.0 32.5 35.5
386 1.0 33.5 35.5
387 1.0 34.5 35.5
388 1.0 35.5 35.5
389 1.0 36.5 35.5
390 1.0 37.5 35.5
391 1.0 38.5 35.5
392 1.0 39.5 35.5
393 1.0 40.5 35.5
394 1.0 41.5 35.5
395 1.0 42.5 35.5
396 1.0 43.5 35.5
397 1.0 0.5 34.5
398 1.0 1.5 34.5
399 1.0 2.5 34.5
400 1.0 3.5 34.5
401 1.0 4.5 34.5
402 1.0 5.5 34.5
403 1.0 6.5 34.5
404 1.0 7.5 34.5
405 1.166 8.5 34.5
406 1.0 9.5 34.5
407 1.834 10.5 34.5
408 1.091 11.5 34.5
409 1.145 12.5 34.5
410 1.545 13.5 34.5
411 2.197 14.5 34.5
412 1.57 15.5 34.5
413 1.684 16.5 34.5
414 2.464 17.5 34.5
415 3.714 18.5 34.5
416 3.093 19.5 34.5
417 2.905 20.5 34.5
418 2.697 21.5 34.5
419 3.19 22.5 34.5
420 3.553 23.5 34.5
421 3.504 24.5 34.5
422 3.174 25.5 34.5
423 1.662 26.5 34.5
424 1.47 27.5 34.5
425 1.038 28.5 34.5
426 1.0 29.5 34.5
427 1.0 30.5 34.5
428 1.0 31.5 34.5
429 1.0 32.5 34.5
430 1.0 33.5 34.5
431 1.0 34.5 34.5
432 1.0 35.5 34.5
433 1.0 36.5 34.5
434 1.0 37.5 34.5
435 1.0 38.5 34.5
436 1.0 39.5 34.5
437 1.0 40.5 34.5
438 1.0 41.5 34.5
439 1.0 42.5 34.5
440 1.0 43.5 34.5
441 1.0 0.5 33.5
442 1.0 1.5 33.5
443 1.0 2.5 33.5
444 1.0 3.5 33.5
445 1.0 4.5 33.5
446 1.0 5.5 33.5
447 1.0 6.5 33.5
448 1.145 7.5 33.5
449 1.0 8.5 33.5
450 1.208 9.5 33.5
451 1.0 10.5 33.5
452 2.343 11.5 33.5
453 1.467 12.5 33.5
454 2.037 13.5 33.5
455 1.546 14.5 33.5
456 2.806 15.5 33.5
457 1.706 16.5 33.5
458 2.263 17.5 33.5
459 3.923 18.5 33.5
460 4.373 19.5 33.5
461 5.004 20.5 33.5
462 4.608 21.5 33.5
463 4.249 22.5 33.5
464 2.774 23.5 33.5
465 1.611 24.5 33.5
466 1.532 25.5 33.5
467 1.306 26.5 33.5
468 1.014 27.5 33.5
469 1.0 28.5 33.5
470 1.0 29.5 33.5
471 1.0 30.5 33.5
472 1.0 31.5 33.5
473 1.0 32.5 33.5
474 1.0 33.5 33.5
475 1.0 34.5 33.5
476 1.0 35.5 33.5
477 1.0 36.5 33.5
478 1.0 37.5 33.5
479 1.0 38.5 33.5
480 1.0 39.5 33.5
481 1.0 40.5 33.5
482 1.0 41.5 33.5
483 1.0 42.5 33.5
484 1.0 43.5 33.5
485 1.0 0.5 32.5
486 1.0 1.5 32.5
487 1.0 2.5 32.5
488 1.0 3.5 32.5
489 1.0 4.5 32.5
490 1.0 5.5 32.5
491 1.0 6.5 32.5
492 1.0 7.5 32.5
493 1.146 8.5 32.5
494 1.0 9.5 32.5
495 1.709 10.5 32.5
496 1.073 11.5 32.5
497 2.601 12.5 32.5
498 1.479 13.5 32.5
499 1.805 14.5 32.5
500 1.412 15.5 32.5
501 3.505 16.5 32.5
502 2.808 17.5 32.5
503 1.859 18.5 32.5
504 3.941 19.5 32.5
505 5.005 20.5 32.5
506 4.958 21.5 32.5
507 3.302 22.5 32.5
508 2.961 23.5 32.5
509 2.136 24.5 32.5
510 1.754 25.5 32.5
511 1.182 26.5 32.5
512 1.0 27.5 32.5
513 1.0 28.5 32.5
514 1.014 29.5 32.5
515 1.0 30.5 32.5
516 1.0 31.5 32.5
517 1.0 32.5 32.5
518 1.0 33.5 32.5
519 1.0 34.5 32.5
520 1.0 35.5 32.5
521 1.0 36.5 32.5
522 1.0 37.5 32.5
523 1.0 38.5 32.5
524 1.0 39.5 32.5
525 1.0 40.5 32.5
526 1.0 41.5 32.5
527 1.0 42.5 32.5
528 1.0 43.5 32.5
529 1.0 0.5 31.5
530 1.0 1.5 31.5
531 1.0 2.5 31.5
532 1.0 3.5 31.5
533 1.0 4.5 31.5
534 1.017 5.5 31.5
535 1.0 6.5 31.5
536 1.039 7.5 31.5
537 1.0 8.5 31.5
538 1.224 9.5 31.5
539 1.0 10.5 31.5
540 2.802 11.5 31.5
541 1.273 12.5 31.5
542 2.843 13.5 31.5
543 1.725 14.5 31.5
544 2.96 15.5 31.5
545 2.582 16.5 31.5
546 4.167 17.5 31.5
547 2.913 18.5 31.5
548 3.137 19.5 31.5
549 4.143 20.5 31.5
550 5.27 21.5 31.5
551 4.968 22.5 31.5
552 3.483 23.5 31.5
553 2.164 24.5 31.5
554 1.805 25.5 31.5
555 1.158 26.5 31.5
556 1.128 27.5 31.5
557 1.05 28.5 31.5
558 1.0 29.5 31.5
559 1.0 30.5 31.5
560 1.0 31.5 31.5
561 1.0 32.5 31.5
562 1.0 33.5 31.5
563 1.0 34.5 31.5
564 1.0 35.5 31.5
565 1.0 36.5 31.5
566 1.0 37.5 31.5
567 1.0 38.5 31.5
568 1.0 39.5 31.5
569 1.0 40.5 31.5
570 1.0 41.5 31.5
571 1.0 42.5 31.5
572 1.0 43.5 31.5
573 1.0 0.5 30.5
574 1.0 1.5 30.5
575 1.0 2.5 30.5
576 1.0 3.5 30.5
577 1.0 4.5 30.5
578 1.0 5.5 30.5
579 1.188 6.5 30.5
580 1.0 7.5 30.5
581 1.505 8.5 30.5
582 1.0 9.5 30.5
583 1.844 10.5 30.5
584 1.206 11.5 30.5
585 3.498 12.5 30.5
586 1.41 13.5 30.5
587 3.959 14.5 30.5
588 2.2 15.5 30.5
589 4.206 16.5 30.5
590 2.205 17.5 30.5
591 5.529 18.5 30.5
592 5.411 19.5 30.5
593 5.348 20.5 30.5
594 5.932 21.5 30.5
595 4.542 22.5 30.5
596 4.42 23.5 30.5
597 4.281 24.5 30.5
598 2.649 25.5 30.5
599 2.177 26.5 30.5
600 1.732 27.5 30.5
601 1.658 28.5 30.5
602 1.005 29.5 30.5
603 1.0 30.5 30.5
604 1.0 31.5 30.5
605 1.0 32.5 30.5
606 1.0 33.5 30.5
607 1.0 34.5 30.5
608 1.0 35.5 30.5
609 1.0 36.5 30.5
610 1.0 37.5 30.5
611 1.0 38.5 30.5
612 1.0 39.5 30.5
613 1.0 40.5 30.5
614 1.0 41.5 30.5
615 1.0 42.5 30.5
616 1.0 43.5 30.5
617 1.0 0.5 29.5
618 1.0 1.5 29.5
619 1.0 2.5 29.5
620 1.0 3.5 29.5
621 1.0 4.5 29.5
622 1.151 5.5 29.5
623 1.0 6.5 29.5
624 1.291 7.5 29.5
625 1.0 8.5 29.5
626 1.606 9.5 29.5
627 1.0 10.5 29.5
628 2.966 11.5 29.5
629 1.0 12.5 29.5
630 3.811 13.5 29.5
631 1.104 14.5 29.5
632 4.118 15.5 29.5
633 1.969 16.5 29.5
634 4.877 17.5 29.5
635 3.114 18.5 29.5
636 5.781 19.5 29.5
637 6.0 20.5 29.5
638 5.803 21.5 29.5
639 4.781 22.5 29.5
640 4.669 23.5 29.5
641 3.512 24.5 29.5
642 4.002 25.5 29.5
643 2.092 26.5 29.5
644 1.274 27.5 29.5
645 1.714 28.5 29.5
646 1.32 29.5 29.5
647 1.292 30.5 29.5
648 1.0 31.5 29.5
649 1.0 32.5 29.5
650 1.0 33.5 29.5
651 1.0 34.5 29.5
652 1.0 35.5 29.5
653 1.0 36.5 29.5
654 1.0 37.5 29.5
655 1.0 38.5 29.5
656 1.0 39.5 29.5
657 1.0 40.5 29.5
658 1.0 41.5 29.5
659 1.0 42.5 29.5
660 1.0 43.5 29.5
661 1.23 0.5 28.5
662 1.0 1.5 28.5
663 1.093 2.5 28.5
664 1.0 3.5 28.5
665 1.0 4.5 28.5
666 1.011 5.5 28.5
667 1.187 6.5 28.5
668 1.0 7.5 28.5
669 1.125 8.5 28.5
670 1.0 9.5 28.5
671 2.215 10.5 28.5
672 1.0 11.5 28.5
673 3.618 12.5 28.5
674 1.0 13.5 28.5
675 2.213 14.5 28.5
676 1.235 15.5 28.5
677 4.27 16.5 28.5
678 3.809 17.5 28.5
679 4.924 18.5 28.5
680 5.444 19.5 28.5
681 5.604 20.5 28.5
682 5.245 21.5 28.5
683 4.864 22.5 28.5
684 3.501 23.5 28.5
685 2.942 24.5 28.5
686 2.123 25.5 28.5
687 3.906 26.5 28.5
688 3.711 27.5 28.5
689 2.616 28.5 28.5
690 1.997 29.5 28.5
691 1.969 30.5 28.5
692 1.196 31.5 28.5
693 1.081 32.5 28.5
694 1.0 33.5 28.5
695 1.0 34.5 28.5
696 1.0 35.5 28.5
697 1.0 36.5 28.5
698 1.0 37.5 28.5
699 1.0 38.5 28.5
700 1.0 39.5 28.5
701 1.0 40.5 28.5
702 1.0 41.5 28.5
703 1.0 42.5 28.5
704 1.0 43.5 28.5
705 1.0 0.5 27.5
706 1.476 1.5 27.5
707 1.0 2.5 27.5
708 1.252 3.5 27.5
709 1.14 4.5 27.5
710 1.395 5.5 27.5
711 1.77 6.5 27.5
712 1.839 7.5 27.5
713 1.0 8.5 27.5
714 2.125 9.5 27.5
715 1.0 10.5 27.5
716 3.478 11.5 27.5
717 1.0 12.5 27.5
718 1.174 13.5 27.5
719 1.0 14.5 27.5
720 2.613 15.5 27.5
721 3.453 16.5 27.5
722 3.176 17.5 27.5
723 4.775 18.5 27.5
724 4.544 19.5 27.5
725 5.447 20.5 27.5
726 3.12 21.5 27.5
727 3.878 22.5 27.5
728 4.351 23.5 27.5
729 3.332 24.5 27.5
730 2.905 25.5 27.5
731 2.821 26.5 27.5
732 3.028 27.5 27.5
733 2.65 28.5 27.5
734 2.087 29.5 27.5
735 1.263 30.5 27.5
736 1.05 31.5 27.5
737 1.0 32.5 27.5
738 1.027 33.5 27.5
739 1.0 34.5 27.5
740 1.0 35.5 27.5
741 1.0 36.5 27.5
742 1.0 37.5 27.5
743 1.0 38.5 27.5
744 1.0 39.5 27.5
745 1.0 40.5 27.5
746 1.0 41.5 27.5
747 1.0 42.5 27.5
748 1.0 43.5 27.5
749 1.445 0.5 26.5
750 1.0 1.5 26.5
751 1.885 2.5 26.5
752 1.189 3.5 26.5
753 1.393 4.5 26.5
754 1.444 5.5 26.5
755 1.593 6.5 26.5
756 2.321 7.5 26.5
757 1.939 8.5 26.5
758 1.0 9.5 26.5
759 3.004 10.5 26.5
760 1.0 11.5 26.5
761 1.0 12.5 26.5
762 1.0 13.5 26.5
763 1.356 14.5 26.5
764 2.494 15.5 26.5
765 1.736 16.5 26.5
766 2.417 17.5 26.5
767 3.899 18.5 26.5
768 2.913 19.5 26.5
769 2.798 20.5 26.5
770 2.84 21.5 26.5
771 2.281 22.5 26.5
772 2.411 23.5 26.5
773 4.104 24.5 26.5
774 3.444 25.5 26.5
775 3.307 26.5 26.5
776 2.198 27.5 26.5
777 2.602 28.5 26.5
778 2.242 29.5 26.5
779 1.653 30.5 26.5
780 1.507 31.5 26.5
781 1.0 32.5 26.5
782 1.0 33.5 26.5
783 1.0 34.5 26.5
784 1.0 35.5 26.5
785 1.0 36.5 26.5
786 1.0 37.5 26.5
787 1.0 38.5 26.5
788 1.0 39.5 26.5
789 1.0 40.5 26.5
790 1.0 41.5 26.5
791 1.0 42.5 26.5
792 1.0 43.5 26.5
793 1.0 0.5 25.5
794 1.444 1.5 25.5
795 1.051 2.5 25.5
796 2.26 3.5 25.5
797 1.771 4.5 25.5
798 1.326 5.5 25.5
799 1.624 6.5 25.5
800 2.592 7.5 25.5
801 2.488 8.5 25.5
802 1.835 9.5 25.5
803 1.0 10.5 25.5
804 1.0 11.5 25.5
805 1.0 12.5 25.5
806 1.0 13.5 25.5
807 1.757 14.5 25.5
808 2.295 15.5 25.5
809 1.358 16.5 25.5
810 2.92 17.5 25.5
811 3.74 18.5 25.5
812 3.577 19.5 25.5
813 2.297 20.5 25.5
814 1.753 21.5 25.5
815 2.442 22.5 25.5
816 2.368 23.5 25.5
817 3.461 24.5 25.5
818 3.517 25.5 25.5
819 2.092 26.5 25.5
820 1.907 27.5 25.5
821 1.886 28.5 25.5
822 1.809 29.5 25.5
823 1.155 30.5 25.5
824 1.429 31.5 25.5
825 1.268 32.5 25.5
826 1.016 33.5 25.5
827 1.0 34.5 25.5
828 1.0 35.5 25.5
829 1.0 36.5 25.5
830 1.0 37.5 25.5
831 1.0 38.5 25.5
832 1.0 39.5 25.5
833 1.0 40.5 25.5
834 1.0 41.5 25.5
835 1.0 42.5 25.5
836 1.0 43.5 25.5
837 1.326 0.5 24.5
838 1.0 1.5 24.5
839 1.534 2.5 24.5
840 1.658 3.5 24.5
841 3.13 4.5 24.5
842 2.037 5.5 24.5
843 2.519 6.5 24.5
844 2.265 7.5 24.5
845 3.245 8.5 24.5
846 2.627 9.5 24.5
847 2.851 10.5 24.5
848 1.0 11.5 24.5
849 1.0 12.5 24.5
850 1.316 13.5 24.5
851 1.739 14.5 24.5
852 2.276 15.5 24.5
853 2.364 16.5 24.5
854 1.996 17.5 24.5
855 3.17 18.5 24.5
856 3.514 19.5 24.5
857 3.159 20.5 24.5
858 2.175 21.5 24.5
859 2.095 22.5 24.5
860 2.604 23.5 24.5
861 2.604 24.5 24.5
862 2.214 25.5 24.5
863 2.81 26.5 24.5
864 2.382 27.5 24.5
865 2.154 28.5 24.5
866 1.175 29.5 24.5
867 1.32 30.5 24.5
868 1.0 31.5 24.5
869 1.0 32.5 24.5
870 1.0 33.5 24.5
871 1.0 34.5 24.5
872 1.0 35.5 24.5
873 1.0 36.5 24.5
874 1.0 37.5 24.5
875 1.0 38.5 24.5
876 1.0 39.5 24.5
877 1.0 40.5 24.5
878 1.0 41.5 24.5
879 1.0 42.5 24.5
880 1.0 43.5 24.5
881 1.0 0.5 23.5
882 1.505 1.5 23.5
883 1.069 2.5 23.5
884 2.663 3.5 23.5
885 2.145 4.5 23.5
886 3.592 5.5 23.5
887 2.224 6.5 23.5
888 3.391 7.5 23.5
889 4.41 8.5 23.5
890 4.813 9.5 23.5
891 4.742 10.5 23.5
892 3.312 11.5 23.5
893 2.957 12.5 23.5
894 2.077 13.5 23.5
895 2.114 14.5 23.5
896 2.241 15.5 23.5
897 1.39 16.5 23.5
898 2.233 17.5 23.5
899 2.225 18.5 23.5
900 2.702 19.5 23.5
901 2.241 20.5 23.5
902 3.024 21.5 23.5
903 2.849 22.5 23.5
904 1.445 23.5 23.5
905 2.302 24.5 23.5
906 1.712 25.5 23.5
907 2.002 26.5 23.5
908 2.758 27.5 23.5
909 1.754 28.5 23.5
910 1.217 29.5 23.5
911 1.174 30.5 23.5
912 1.187 31.5 23.5
913 1.0 32.5 23.5
914 1.0 33.5 23.5
915 1.0 34.5 23.5
916 1.0 35.5 23.5
917 1.0 36.5 23.5
918 1.0 37.5 23.5
919 1.0 38.5 23.5
920 1.0 39.5 23.5
921 1.0 40.5 23.5
922 1.0 41.5 23.5
923 1.0 42.5 23.5
924 1.0 43.5 23.5
925 1.604 0.5 22.5
926 1.0 1.5 22.5
927 1.932 2.5 22.5
928 1.484 3.5 22.5
929 3.187 4.5 22.5
930 2.212 5.5 22.5
931 4.285 6.5 22.5
932 2.877 7.5 22.5
933 5.031 8.5 22.5
934 5.86 9.5 22.5
935 5.554 10.5 22.5
936 5.708 11.5 22.5
937 4.064 12.5 22.5
938 2.73 13.5 22.5
939 2.665 14.5 22.5
940 2.255 15.5 22.5
941 1.591 16.5 22.5
942 1.332 17.5 22.5
943 2.05 18.5 22.5
944 1.955 19.5 22.5
945 2.161 20.5 22.5
946 2.705 21.5 22.5
947 1.986 22.5 22.5
948 2.255 23.5 22.5
949 1.554 24.5 22.5
950 1.846 25.5 22.5
951 2.352 26.5 22.5
952 1.944 27.5 22.5
953 1.892 28.5 22.5
954 1.074 29.5 22.5
955 1.0 30.5 22.5
956 1.0 31.5 22.5
957 1.0 32.5 22.5
958 1.0 33.5 22.5
959 1.0 34.5 22.5
960 1.0 35.5 22.5
961 1.0 36.5 22.5
962 1.0 37.5 22.5
963 1.0 38.5 22.5
964 1.0 39.5 22.5
965 1.0 40.5 22.5
966 1.0 41.5 22.5
967 1.0 42.5 22.5
968 1.0 43.5 22.5
969 1.0 0.5 21.5
970 1.97 1.5 21.5
971 1.118 2.5 21.5
972 2.993 3.5 21.5
973 1.272 4.5 21.5
974 2.962 5.5 21.5
975 2.757 6.5 21.5
976 4.737 7.5 21.5
977 3.411 8.5 21.5
978 5.806 9.5 21.5
979 6.0 10.5 21.5
980 5.642 11.5 21.5
981 3.226 12.5 21.5
982 3.265 13.5 21.5
983 3.008 14.5 21.5
984 2.904 15.5 21.5
985 2.19 16.5 21.5
986 1.975 17.5 21.5
987 1.918 18.5 21.5
988 1.583 19.5 21.5
989 1.756 20.5 21.5
990 2.28 21.5 21.5
991 1.629 22.5 21.5
992 1.954 23.5 21.5
993 2.094 24.5 21.5
994 1.709 25.5 21.5
995 2.037 26.5 21.5
996 1.839 27.5 21.5
997 1.37 28.5 21.5
998 1.0 29.5 21.5
