location capacity Xf Yf
215 67.338 6.004 16.914
216 40.669 2.077 4.546
217 36.37 16.455 3.965
218 26.658 14.46 1.899
219 63.65 7.836 9.934
220 60.46 16.673 10.551
221 68.549 3.978 2.641
222 71.351 18.763 18.555
223 16.701 0.952 7.734
224 68.353 7.606 19.41
225 16.864 4.32 2.025
226 48.784 13.271 6.743
227 50.887 14.943 9.214
228 58.533 3.849 10.44
229 19.434 0.764 1.6
230 25.725 3.458 19.201
231 49.987 6.222 1.981
232 38.747 4.498 17.402
233 22.244 18.113 9.633
234 50.247 14.164 15.527
235 48.145 10.024 15.027
236 26.955 3.347 5.067
237 29.551 17.936 9.437
238 63.206 9.21 11.408
239 49.751 4.367 4.636
240 17.243 7.369 6.495
241 52.828 19.476 9.392
242 40.774 19.287 17.376
243 41.609 8.289 10.874
244 73.191 10.37 8.68
245 52.148 18.558 13.765
246 18.322 6.311 0.928
247 15.118 17.723 6.014
248 61.498 15.261 14.566
249 52.858 8.967 0.351
250 67.064 17.328 15.228
251 37.79 15.141 10.257
252 36.76 14.266 0.941
253 59.28 11.6 12.857
254 36.389 1.925 4.758
255 18.746 3.382 6.545
256 32.472 18.202 8.835
257 18.104 18.11 11.431
258 68.439 2.263 19.021
259 69.339 19.794 7.697
260 28.49 13.109 11.573
261 46.047 16.605 3.193
262 19.193 13.067 4.935
263 20.966 13.949 10.952
264 30.931 3.49 4.926
265 38.835 14.486 13.246
266 20.989 17.771 2.013
267 67.625 12.743 12.149
268 32.599 4.784 5.589
269 71.004 16.466 14.243
270 64.541 1.367 17.673
271 39.277 12.502 11.774
272 38.112 0.322 17.073
273 70.141 9.675 18.841
274 48.587 19.219 3.224
275 39.582 10.926 8.964
276 43.942 15.594 0.601
277 28.878 3.443 5.498
278 15.024 2.995 10.996
279 71.675 1.018 18.013
280 47.662 9.141 15.42
281 51.115 11.947 10.266
282 15.399 14.773 12.248
283 30.785 18.259 5.213
284 71.282 14.64 3.128
285 34.506 6.307 5.377
286 55.14 2.851 2.604
287 49.35 11.483 8.748
288 72.999 11.208 12.005
289 15.401 1.031 2.868
290 67.702 18.438 8.784
291 32.953 0.87 1.81
292 59.203 19.108 3.852
293 24.461 5.986 9.592
294 60.085 2.151 4.183
295 56.348 11.748 4.695
296 59.173 0.844 16.124
297 16.447 6.841 9.101
298 49.054 1.278 12.175
299 34.212 1.466 13.01
300 31.931 2.397 6.685
301 43.048 19.602 0.475
302 27.618 15.501 1.847
303 35.85 6.617 8.341
304 28.618 17.208 17.979
305 32.273 2.348 15.623
306 28.204 15.391 2.123
307 28.136 2.976 5.946
308 41.636 16.737 12.148
309 55.148 9.341 11.917
310 53.16 16.929 17.813
311 34.622 2.576 16.719
312 19.731 17.957 5.707
313 48.402 3.562 6.566
314 31.536 13.156 1.967
315 41.231 19.083 10.669
316 36.637 18.054 2.829
317 32.077 16.775 6.655
318 65.477 1.377 4.108
319 60.861 14.901 10.257
320 68.348 16.876 13.11
321 26.245 3.319 2.314
322 39.797 19.615 15.537
323 15.548 16.3 10.867
324 47.927 10.889 8.541
325 25.264 13.796 17.479
326 70.305 10.719 16.681
327 58.705 0.565 3.68
328 25.342 8.988 2.489
329 34.972 2.353 7.919
330 43.529 14.898 16.504
331 65.241 4.172 2.035
332 40.469 7.252 17.34
333 58.137 0.638 4.57
334 65.576 6.638 4.629
335 28.765 16.104 0.783
336 57.782 0.586 8.896
337 62.907 7.656 17.686
338 53.185 13.672 14.811
339 27.695 11.777 18.195
340 22.22 12.535 15.218
341 52.982 13.481 4.341
342 72.336 18.703 6.801
343 73.233 12.182 2.8
344 20.647 10.638 10.892
345 25.997 12.594 19.56
346 21.7 2.191 18.466
347 55.462 17.331 0.816
348 65.406 10.847 10.426
349 59.102 8.702 9.807
350 50.278 10.749 15.744
351 16.994 18.761 4.992
352 52.057 5.293 19.133
353 41.848 17.168 18.33
354 63.432 11.728 2.443
355 37.38 9.501 6.691
356 51.071 0.44 18.77
357 55.846 5.87 16.027
358 66.652 8.843 6.215
359 30.308 4.097 10.007
360 40.493 8.216 10.776
361 22.63 8.549 14.361
362 47.211 14.481 10.187
363 65.298 16.118 15.662
364 17.969 0.402 8.182
365 37.972 17.476 9.315
366 33.944 2.016 6.029
367 31.634 2.409 3.805
368 55.652 18.448 17.079
369 34.896 12.37 8.709
370 40.532 13.808 15.541
371 44.405 10.927 6.192
372 40.719 19.116 11.071
373 64.734 2.683 8.457
374 16.0 9.005 3.868
375 67.614 19.202 15.616
376 28.065 8.598 0.441
377 33.686 8.702 2.028
378 22.232 19.053 0.589
379 52.359 5.78 0.933
380 40.679 15.231 14.65
381 59.76 11.558 12.46
382 55.432 9.723 13.19
383 23.088 6.241 11.032
384 55.782 0.499 14.39
385 35.877 9.078 6.945
386 54.144 11.838 1.794
387 46.897 4.227 19.052
388 59.873 3.413 16.627
389 20.812 19.748 12.474
390 61.707 6.598 3.225
391 44.784 17.102 2.838
392 24.693 6.615 13.192
393 23.057 17.603 0.43
394 71.599 2.97 3.849
395 42.361 8.258 7.681
396 15.104 11.902 13.472
397 72.095 14.591 11.478
398 14.791 9.435 18.164
399 32.891 6.46 5.337
400 57.755 12.272 16.42
401 45.173 2.884 15.309
402 23.417 11.091 3.234
403 63.151 16.921 13.687
404 41.166 16.759 11.227
405 43.894 6.516 16.362
406 45.038 2.48 5.813
407 27.961 12.052 17.794
408 33.101 9.215 6.552
409 66.935 13.785 11.739
410 33.005 1.687 8.849
411 22.65 19.535 10.037
412 53.508 7.058 6.823
413 24.71 6.083 6.364
414 26.098 1.103 6.854
415 60.536 18.245 15.923
416 66.272 19.286 10.834
417 25.715 15.39 18.518
418 42.498 2.155 7.575
419 44.12 14.151 11.912
420 50.075 9.205 2.886
421 72.71 8.698 17.267
422 39.278 0.22 1.168
423 35.123 18.265 1.453
424 38.899 19.708 0.87
425 67.352 6.765 13.916
426 45.21 0.258 5.989
427 18.3 0.418 15.811
428 23.067 8.648 13.697
429 49.346 1.914 2.069
430 17.117 9.149 17.941
431 39.349 7.124 7.207
432 37.245 5.304 15.711
433 69.385 18.468 5.856
434 35.831 9.066 1.688
435 50.857 13.126 9.445
436 15.275 11.803 11.449
437 36.138 14.359 18.738
438 27.238 1.106 13.589
439 36.67 13.651 7.727
440 65.818 16.577 9.737
441 16.185 12.702 0.343
442 28.194 17.018 3.303
443 40.173 19.508 7.698
444 28.939 8.523 6.945
445 18.647 16.143 4.867
446 18.258 16.777 16.84
447 45.857 14.026 12.142
448 53.295 9.826 5.219
449 52.813 0.463 10.326
450 52.572 9.447 15.401
451 64.303 3.666 4.352
452 26.067 19.123 11.565
453 67.041 7.559 4.871
454 31.031 5.91 2.014
455 66.069 19.645 17.169
456 44.639 6.726 2.922
457 23.953 2.916 14.834
458 29.218 5.305 2.1
459 43.706 18.594 17.113
460 71.806 10.483 13.963
461 36.668 11.43 11.85
462 51.306 2.452 14.86
463 33.072 19.503 2.641
464 34.816 17.036 9.682
465 41.206 1.27 0.645
466 65.659 17.893 10.47
467 23.283 19.042 11.568
468 43.049 6.558 4.87
469 55.059 14.386 6.754
470 33.198 12.755 19.081
471 55.8 5.817 12.369
472 70.57 9.363 1.995
473 57.072 0.23 18.97
474 26.145 12.775 0.561
475 54.185 9.234 2.74
476 18.815 10.124 6.396
477 63.406 10.294 14.922
478 72.843 4.698 10.276
479 34.271 7.621 2.478
480 41.597 4.014 0.699
481 30.233 1.769 5.094
482 15.225 14.332 15.085
483 34.432 3.173 16.02
484 18.541 10.726 9.188
485 44.928 7.463 2.467
486 72.551 2.29 17.149
487 67.377 14.691 9.88
488 33.247 18.805 17.652
489 44.281 16.676 4.957
490 59.783 16.458 14.659
491 72.585 4.061 15.961
492 37.4 14.459 5.922
493 32.911 16.256 15.907
494 66.894 17.353 19.753
495 24.076 8.587 1.571
496 28.775 7.159 18.975
497 28.983 7.466 9.971
498 34.432 3.108 11.058
499 38.269 17.127 18.576
500 26.046 16.689 14.982
501 26.624 2.957 18.853
502 24.286 0.241 10.337
503 31.216 11.819 19.396
504 72.937 17.256 15.924
505 55.373 4.607 7.188
506 50.561 14.671 19.017
507 32.522 12.793 1.698
508 25.75 11.945 10.492
509 28.803 9.372 13.414
510 44.814 14.026 5.107
511 58.276 11.164 0.449
512 68.435 13.433 4.056
513 42.593 18.46 2.798
514 57.078 19.795 2.438
515 71.418 15.78 13.839
516 64.319 10.904 3.476
517 63.278 16.896 8.775
518 35.593 6.095 1.512
519 72.37 2.216 16.84
520 49.892 12.285 2.895
521 61.441 14.109 2.093
522 53.168 0.786 7.884
523 71.024 3.39 7.575
524 24.294 1.535 13.871
525 15.641 8.699 12.401
526 24.094 8.659 8.23
527 26.896 18.515 3.875
528 53.023 18.583 6.012
529 46.94 17.247 13.922
530 55.826 19.284 13.628
531 41.939 5.444 17.077
532 28.48 7.237 7.083
533 29.521 3.408 15.963
534 25.653 3.703 18.916
535 23.656 7.477 13.25
536 31.719 12.834 13.121
537 55.301 9.923 9.996
538 58.56 16.177 9.261
539 69.527 11.147 6.216
540 67.047 13.601 7.1
541 37.237 10.051 13.901
542 68.188 3.937 15.196
543 71.878 12.923 15.223
544 25.719 15.445 8.381
545 69.702 14.069 2.134
546 35.9 19.675 12.478
547 58.295 14.703 9.311
548 14.918 1.632 11.924
549 52.141 2.324 0.36
550 26.771 15.178 15.331
551 51.11 6.623 14.467
552 61.14 0.217 5.78
553 43.368 5.713 0.422
554 72.788 7.415 8.253
555 25.02 10.744 15.919
556 70.68 12.844 17.858
557 58.847 10.74 7.172
558 66.153 14.566 3.523
559 70.655 10.163 3.253
560 51.04 3.476 16.902
561 59.335 13.634 7.144
562 70.639 14.578 18.934
563 18.397 4.37 18.475
564 57.878 7.372 17.604
565 31.514 10.44 2.919
566 51.095 9.895 14.639
567 45.619 8.127 0.277
568 62.794 3.406 16.427
569 56.209 17.42 15.226
570 66.879 8.821 13.129
571 28.165 3.663 15.527
572 15.747 3.445 19.757
573 52.337 17.499 10.771
574 67.464 7.758 7.304
575 30.656 15.651 4.687
576 43.454 7.691 19.603
577 58.192 18.269 11.558
578 63.683 8.64 10.574
579 60.413 4.607 1.493
580 29.379 10.532 12.286
581 58.251 9.359 4.944
582 15.587 0.617 15.7
583 31.837 17.822 7.998
584 36.17 12.338 2.921
585 39.56 17.537 11.573
586 58.784 8.264 4.386
587 70.869 3.349 16.313
588 39.584 2.302 1.4
589 51.658 13.494 4.049
590 57.486 6.403 18.394
591 70.538 15.872 9.118
592 26.799 4.577 7.572
593 43.576 4.177 0.353
594 33.093 9.891 3.606
595 50.852 4.593 3.596
596 26.936 17.689 4.837
597 53.22 17.509 8.217
598 71.525 10.887 19.044
599 36.465 14.996 18.518
600 53.986 2.236 17.19
