customer p1x p1y p2x p2y p3x p3y p4x p4y
120 19.0 15.0 20.0 15.0 19.0 14.0 20.0 14.0
121 0.0 14.0 1.0 14.0 0.0 13.0 1.0 13.0
122 1.0 14.0 2.0 14.0 1.0 13.0 2.0 13.0
123 2.0 14.0 3.0 14.0 2.0 13.0 3.0 13.0
124 3.0 14.0 4.0 14.0 3.0 13.0 4.0 13.0
125 4.0 14.0 5.0 14.0 4.0 13.0 5.0 13.0
126 5.0 14.0 6.0 14.0 5.0 13.0 6.0 13.0
127 6.0 14.0 7.0 14.0 6.0 13.0 7.0 13.0
128 7.0 14.0 8.0 14.0 7.0 13.0 8.0 13.0
129 8.0 14.0 9.0 14.0 8.0 13.0 9.0 13.0
130 9.0 14.0 10.0 14.0 9.0 13.0 10.0 13.0
131 10.0 14.0 11.0 14.0 10.0 13.0 11.0 13.0
132 11.0 14.0 12.0 14.0 11.0 13.0 12.0 13.0
133 12.0 14.0 13.0 14.0 12.0 13.0 13.0 13.0
134 13.0 14.0 14.0 14.0 13.0 13.0 14.0 13.0
135 14.0 14.0 15.0 14.0 14.0 13.0 15.0 13.0
136 15.0 14.0 16.0 14.0 15.0 13.0 16.0 13.0
137 16.0 14.0 17.0 14.0 16.0 13.0 17.0 13.0
138 17.0 14.0 18.0 14.0 17.0 13.0 18.0 13.0
139 18.0 14.0 19.0 14.0 18.0 13.0 19.0 13.0
140 19.0 14.0 20.0 14.0 19.0 13.0 20.0 13.0
141 0.0 13.0 1.0 13.0 0.0 12.0 1.0 12.0
142 1.0 13.0 2.0 13.0 1.0 12.0 2.0 12.0
143 2.0 13.0 3.0 13.0 2.0 12.0 3.0 12.0
144 3.0 13.0 4.0 13.0 3.0 12.0 4.0 12.0
145 4.0 13.0 5.0 13.0 4.0 12.0 5.0 12.0
146 5.0 13.0 6.0 13.0 5.0 12.0 6.0 12.0
147 6.0 13.0 7.0 13.0 6.0 12.0 7.0 12.0
148 7.0 13.0 8.0 13.0 7.0 12.0 8.0 12.0
149 8.0 13.0 9.0 13.0 8.0 12.0 9.0 12.0
150 9.0 13.0 10.0 13.0 9.0 12.0 10.0 12.0
151 10.0 13.0 11.0 13.0 10.0 12.0 11.0 12.0
152 11.0 13.0 12.0 13.0 11.0 12.0 12.0 12.0
153 12.0 13.0 13.0 13.0 12.0 12.0 13.0 12.0
154 13.0 13.0 14.0 13.0 13.0 12.0 14.0 12.0
155 14.0 13.0 15.0 13.0 14.0 12.0 15.0 12.0
156 15.0 13.0 16.0 13.0 15.0 12.0 16.0 12.0
157 16.0 13.0 17.0 13.0 16.0 12.0 17.0 12.0
158 17.0 13.0 18.0 13.0 17.0 12.0 18.0 12.0
159 18.0 13.0 19.0 13.0 18.0 12.0 19.0 12.0
160 19.0 13.0 20.0 13.0 19.0 12.0 20.0 12.0
161 0.0 12.0 1.0 12.0 0.0 11.0 1.0 11.0
162 1.0 12.0 2.0 12.0 1.0 11.0 2.0 11.0
163 2.0 12.0 3.0 12.0 2.0 11.0 3.0 11.0
164 3.0 12.0 4.0 12.0 3.0 11.0 4.0 11.0
165 4.0 12.0 5.0 12.0 4.0 11.0 5.0 11.0
166 5.0 12.0 6.0 12.0 5.0 11.0 6.0 11.0
167 6.0 12.0 7.0 12.0 6.0 11.0 7.0 11.0
168 7.0 12.0 8.0 12.0 7.0 11.0 8.0 11.0
169 8.0 12.0 9.0 12.0 8.0 11.0 9.0 11.0
170 9.0 12.0 10.0 12.0 9.0 11.0 10.0 11.0
171 10.0 12.0 11.0 12.0 10.0 11.0 11.0 11.0
172 11.0 12.0 12.0 12.0 11.0 11.0 12.0 11.0
173 12.0 12.0 13.0 12.0 12.0 11.0 13.0 11.0
174 13.0 12.0 14.0 12.0 13.0 11.0 14.0 11.0
175 14.0 12.0 15.0 12.0 14.0 11.0 15.0 11.0
176 15.0 12.0 16.0 12.0 15.0 11.0 16.0 11.0
177 16.0 12.0 17.0 12.0 16.0 11.0 17.0 11.0
178 17.0 12.0 18.0 12.0 17.0 11.0 18.0 11.0
179 18.0 12.0 19.0 12.0 18.0 11.0 19.0 11.0
180 19.0 12.0 20.0 12.0 19.0 11.0 20.0 11.0
181 0.0 11.0 1.0 11.0 0.0 10.0 1.0 10.0
182 1.0 11.0 2.0 11.0 1.0 10.0 2.0 10.0
183 2.0 11.0 3.0 11.0 2.0 10.0 3.0 10.0
184 3.0 11.0 4.0 11.0 3.0 10.0 4.0 10.0
185 4.0 11.0 5.0 11.0 4.0 10.0 5.0 10.0
186 5.0 11.0 6.0 11.0 5.0 10.0 6.0 10.0
187 6.0 11.0 7.0 11.0 6.0 10.0 7.0 10.0
188 7.0 11.0 8.0 11.0 7.0 10.0 8.0 10.0
189 8.0 11.0 9.0 11.0 8.0 10.0 9.0 10.0
190 9.0 11.0 10.0 11.0 9.0 10.0 10.0 10.0
191 10.0 11.0 11.0 11.0 10.0 10.0 11.0 10.0
192 11.0 11.0 12.0 11.0 11.0 10.0 12.0 10.0
193 12.0 11.0 13.0 11.0 12.0 10.0 13.0 10.0
194 13.0 11.0 14.0 11.0 13.0 10.0 14.0 10.0
195 14.0 11.0 15.0 11.0 14.0 10.0 15.0 10.0
196 15.0 11.0 16.0 11.0 15.0 10.0 16.0 10.0
197 16.0 11.0 17.0 11.0 16.0 10.0 17.0 10.0
198 17.0 11.0 18.0 11.0 17.0 10.0 18.0 10.0
199 18.0 11.0 19.0 11.0 18.0 10.0 19.0 10.0
200 19.0 11.0 20.0 11.0 19.0 10.0 20.0 10.0
201 0.0 10.0 1.0 10.0 0.0 9.0 1.0 9.0
202 1.0 10.0 2.0 10.0 1.0 9.0 2.0 9.0
203 2.0 10.0 3.0 10.0 2.0 9.0 3.0 9.0
204 3.0 10.0 4.0 10.0 3.0 9.0 4.0 9.0
205 4.0 10.0 5.0 10.0 4.0 9.0 5.0 9.0
206 5.0 10.0 6.0 10.0 5.0 9.0 6.0 9.0
207 6.0 10.0 7.0 10.0 6.0 9.0 7.0 9.0
208 7.0 10.0 8.0 10.0 7.0 9.0 8.0 9.0
209 8.0 10.0 9.0 10.0 8.0 9.0 9.0 9.0
210 9.0 10.0 10.0 10.0 9.0 9.0 10.0 9.0
211 10.0 10.0 11.0 10.0 10.0 9.0 11.0 9.0
212 11.0 10.0 12.0 10.0 11.0 9.0 12.0 9.0
213 12.0 10.0 13.0 10.0 12.0 9.0 13.0 9.0
214 13.0 10.0 14.0 10.0 13.0 9.0 14.0 9.0
215 14.0 10.0 15.0 10.0 14.0 9.0 15.0 9.0
216 15.0 10.0 16.0 10.0 15.0 9.0 16.0 9.0
217 16.0 10.0 17.0 10.0 16.0 9.0 17.0 9.0
218 17.0 10.0 18.0 10.0 17.0 9.0 18.0 9.0
219 18.0 10.0 19.0 10.0 18.0 9.0 19.0 9.0
220 19.0 10.0 20.0 10.0 19.0 9.0 20.0 9.0
221 0.0 9.0 1.0 9.0 0.0 8.0 1.0 8.0
222 1.0 9.0 2.0 9.0 1.0 8.0 2.0 8.0
223 2.0 9.0 3.0 9.0 2.0 8.0 3.0 8.0
224 3.0 9.0 4.0 9.0 3.0 8.0 4.0 8.0
225 4.0 9.0 5.0 9.0 4.0 8.0 5.0 8.0
226 5.0 9.0 6.0 9.0 5.0 8.0 6.0 8.0
227 6.0 9.0 7.0 9.0 6.0 8.0 7.0 8.0
228 7.0 9.0 8.0 9.0 7.0 8.0 8.0 8.0
229 8.0 9.0 9.0 9.0 8.0 8.0 9.0 8.0
230 9.0 9.0 10.0 9.0 9.0 8.0 10.0 8.0
231 10.0 9.0 11.0 9.0 10.0 8.0 11.0 8.0
232 11.0 9.0 12.0 9.0 11.0 8.0 12.0 8.0
233 12.0 9.0 13.0 9.0 12.0 8.0 13.0 8.0
234 13.0 9.0 14.0 9.0 13.0 8.0 14.0 8.0
235 14.0 9.0 15.0 9.0 14.0 8.0 15.0 8.0
236 15.0 9.0 16.0 9.0 15.0 8.0 16.0 8.0
237 16.0 9.0 17.0 9.0 16.0 8.0 17.0 8.0
238 17.0 9.0 18.0 9.0 17.0 8.0 18.0 8.0
239 18.0 9.0 19.0 9.0 18.0 8.0 19.0 8.0
240 19.0 9.0 20.0 9.0 19.0 8.0 20.0 8.0
241 0.0 8.0 1.0 8.0 0.0 7.0 1.0 7.0
242 1.0 8.0 2.0 8.0 1.0 7.0 2.0 7.0
243 2.0 8.0 3.0 8.0 2.0 7.0 3.0 7.0
244 3.0 8.0 4.0 8.0 3.0 7.0 4.0 7.0
245 4.0 8.0 5.0 8.0 4.0 7.0 5.0 7.0
246 5.0 8.0 6.0 8.0 5.0 7.0 6.0 7.0
247 6.0 8.0 7.0 8.0 6.0 7.0 7.0 7.0
248 7.0 8.0 8.0 8.0 7.0 7.0 8.0 7.0
249 8.0 8.0 9.0 8.0 8.0 7.0 9.0 7.0
250 9.0 8.0 10.0 8.0 9.0 7.0 10.0 7.0
251 10.0 8.0 11.0 8.0 10.0 7.0 11.0 7.0
252 11.0 8.0 12.0 8.0 11.0 7.0 12.0 7.0
253 12.0 8.0 13.0 8.0 12.0 7.0 13.0 7.0
254 13.0 8.0 14.0 8.0 13.0 7.0 14.0 7.0
255 14.0 8.0 15.0 8.0 14.0 7.0 15.0 7.0
256 15.0 8.0 16.0 8.0 15.0 7.0 16.0 7.0
257 16.0 8.0 17.0 8.0 16.0 7.0 17.0 7.0
258 17.0 8.0 18.0 8.0 17.0 7.0 18.0 7.0
259 18.0 8.0 19.0 8.0 18.0 7.0 19.0 7.0
260 19.0 8.0 20.0 8.0 19.0 7.0 20.0 7.0
261 0.0 7.0 1.0 7.0 0.0 6.0 1.0 6.0
262 1.0 7.0 2.0 7.0 1.0 6.0 2.0 6.0
263 2.0 7.0 3.0 7.0 2.0 6.0 3.0 6.0
264 3.0 7.0 4.0 7.0 3.0 6.0 4.0 6.0
265 4.0 7.0 5.0 7.0 4.0 6.0 5.0 6.0
266 5.0 7.0 6.0 7.0 5.0 6.0 6.0 6.0
267 6.0 7.0 7.0 7.0 6.0 6.0 7.0 6.0
268 7.0 7.0 8.0 7.0 7.0 6.0 8.0 6.0
269 8.0 7.0 9.0 7.0 8.0 6.0 9.0 6.0
270 9.0 7.0 10.0 7.0 9.0 6.0 10.0 6.0
271 10.0 7.0 11.0 7.0 10.0 6.0 11.0 6.0
272 11.0 7.0 12.0 7.0 11.0 6.0 12.0 6.0
273 12.0 7.0 13.0 7.0 12.0 6.0 13.0 6.0
274 13.0 7.0 14.0 7.0 13.0 6.0 14.0 6.0
275 14.0 7.0 15.0 7.0 14.0 6.0 15.0 6.0
276 15.0 7.0 16.0 7.0 15.0 6.0 16.0 6.0
277 16.0 7.0 17.0 7.0 16.0 6.0 17.0 6.0
278 17.0 7.0 18.0 7.0 17.0 6.0 18.0 6.0
279 18.0 7.0 19.0 7.0 18.0 6.0 19.0 6.0
280 19.0 7.0 20.0 7.0 19.0 6.0 20.0 6.0
281 0.0 6.0 1.0 6.0 0.0 5.0 1.0 5.0
282 1.0 6.0 2.0 6.0 1.0 5.0 2.0 5.0
283 2.0 6.0 3.0 6.0 2.0 5.0 3.0 5.0
284 3.0 6.0 4.0 6.0 3.0 5.0 4.0 5.0
285 4.0 6.0 5.0 6.0 4.0 5.0 5.0 5.0
286 5.0 6.0 6.0 6.0 5.0 5.0 6.0 5.0
287 6.0 6.0 7.0 6.0 6.0 5.0 7.0 5.0
288 7.0 6.0 8.0 6.0 7.0 5.0 8.0 5.0
289 8.0 6.0 9.0 6.0 8.0 5.0 9.0 5.0
290 9.0 6.0 10.0 6.0 9.0 5.0 10.0 5.0
291 10.0 6.0 11.0 6.0 10.0 5.0 11.0 5.0
292 11.0 6.0 12.0 6.0 11.0 5.0 12.0 5.0
293 12.0 6.0 13.0 6.0 12.0 5.0 13.0 5.0
294 13.0 6.0 14.0 6.0 13.0 5.0 14.0 5.0
295 14.0 6.0 15.0 6.0 14.0 5.0 15.0 5.0
296 15.0 6.0 16.0 6.0 15.0 5.0 16.0 5.0
297 16.0 6.0 17.0 6.0 16.0 5.0 17.0 5.0
298 17.0 6.0 18.0 6.0 17.0 5.0 18.0 5.0
299 18.0 6.0 19.0 6.0 18.0 5.0 19.0 5.0
300 19.0 6.0 20.0 6.0 19.0 5.0 20.0 5.0
301 0.0 5.0 1.0 5.0 0.0 4.0 1.0 4.0
302 1.0 5.0 2.0 5.0 1.0 4.0 2.0 4.0
303 2.0 5.0 3.0 5.0 2.0 4.0 3.0 4.0
304 3.0 5.0 4.0 5.0 3.0 4.0 4.0 4.0
305 4.0 5.0 5.0 5.0 4.0 4.0 5.0 4.0
306 5.0 5.0 6.0 5.0 5.0 4.0 6.0 4.0
307 6.0 5.0 7.0 5.0 6.0 4.0 7.0 4.0
308 7.0 5.0 8.0 5.0 7.0 4.0 8.0 4.0
309 8.0 5.0 9.0 5.0 8.0 4.0 9.0 4.0
310 9.0 5.0 10.0 5.0 9.0 4.0 10.0 4.0
311 10.0 5.0 11.0 5.0 10.0 4.0 11.0 4.0
312 11.0 5.0 12.0 5.0 11.0 4.0 12.0 4.0
313 12.0 5.0 13.0 5.0 12.0 4.0 13.0 4.0
314 13.0 5.0 14.0 5.0 13.0 4.0 14.0 4.0
315 14.0 5.0 15.0 5.0 14.0 4.0 15.0 4.0
316 15.0 5.0 16.0 5.0 15.0 4.0 16.0 4.0
317 16.0 5.0 17.0 5.0 16.0 4.0 17.0 4.0
318 17.0 5.0 18.0 5.0 17.0 4.0 18.0 4.0
319 18.0 5.0 19.0 5.0 18.0 4.0 19.0 4.0
320 19.0 5.0 20.0 5.0 19.0 4.0 20.0 4.0
321 0.0 4.0 1.0 4.0 0.0 3.0 1.0 3.0
322 1.0 4.0 2.0 4.0 1.0 3.0 2.0 3.0
323 2.0 4.0 3.0 4.0 2.0 3.0 3.0 3.0
324 3.0 4.0 4.0 4.0 3.0 3.0 4.0 3.0
325 4.0 4.0 5.0 4.0 4.0 3.0 5.0 3.0
326 5.0 4.0 6.0 4.0 5.0 3.0 6.0 3.0
327 6.0 4.0 7.0 4.0 6.0 3.0 7.0 3.0
328 7.0 4.0 8.0 4.0 7.0 3.0 8.0 3.0
329 8.0 4.0 9.0 4.0 8.0 3.0 9.0 3.0
330 9.0 4.0 10.0 4.0 9.0 3.0 10.0 3.0
331 10.0 4.0 11.0 4.0 10.0 3.0 11.0 3.0
332 11.0 4.0 12.0 4.0 11.0 3.0 12.0 3.0
333 12.0 4.0 13.0 4.0 12.0 3.0 13.0 3.0
334 13.0 4.0 14.0 4.0 13.0 3.0 14.0 3.0
335 14.0 4.0 15.0 4.0 14.0 3.0 15.0 3.0
336 15.0 4.0 16.0 4.0 15.0 3.0 16.0 3.0
337 16.0 4.0 17.0 4.0 16.0 3.0 17.0 3.0
338 17.0 4.0 18.0 4.0 17.0 3.0 18.0 3.0
339 18.0 4.0 19.0 4.0 18.0 3.0 19.0 3.0
340 19.0 4.0 20.0 4.0 19.0 3.0 20.0 3.0
341 0.0 3.0 1.0 3.0 0.0 2.0 1.0 2.0
342 1.0 3.0 2.0 3.0 1.0 2.0 2.0 2.0
343 2.0 3.0 3.0 3.0 2.0 2.0 3.0 2.0
344 3.0 3.0 4.0 3.0 3.0 2.0 4.0 2.0
345 4.0 3.0 5.0 3.0 4.0 2.0 5.0 2.0
346 5.0 3.0 6.0 3.0 5.0 2.0 6.0 2.0
347 6.0 3.0 7.0 3.0 6.0 2.0 7.0 2.0
348 7.0 3.0 8.0 3.0 7.0 2.0 8.0 2.0
349 8.0 3.0 9.0 3.0 8.0 2.0 9.0 2.0
350 9.0 3.0 10.0 3.0 9.0 2.0 10.0 2.0
351 10.0 3.0 11.0 3.0 10.0 2.0 11.0 2.0
352 11.0 3.0 12.0 3.0 11.0 2.0 12.0 2.0
353 12.0 3.0 13.0 3.0 12.0 2.0 13.0 2.0
354 13.0 3.0 14.0 3.0 13.0 2.0 14.0 2.0
355 14.0 3.0 15.0 3.0 14.0 2.0 15.0 2.0
356 15.0 3.0 16.0 3.0 15.0 2.0 16.0 2.0
357 16.0 3.0 17.0 3.0 16.0 2.0 17.0 2.0
358 17.0 3.0 18.0 3.0 17.0 2.0 18.0 2.0
359 18.0 3.0 19.0 3.0 18.0 2.0 19.0 2.0
360 19.0 3.0 20.0 3.0 19.0 2.0 20.0 2.0
361 0.0 2.0 1.0 2.0 0.0 1.0 1.0 1.0
362 1.0 2.0 2.0 2.0 1.0 1.0 2.0 1.0
363 2.0 2.0 3.0 2.0 2.0 1.0 3.0 1.0
364 3.0 2.0 4.0 2.0 3.0 1.0 4.0 1.0
365 4.0 2.0 5.0 2.0 4.0 1.0 5.0 1.0
366 5.0 2.0 6.0 2.0 5.0 1.0 6.0 1.0
367 6.0 2.0 7.0 2.0 6.0 1.0 7.0 1.0
368 7.0 2.0 8.0 2.0 7.0 1.0 8.0 1.0
369 8.0 2.0 9.0 2.0 8.0 1.0 9.0 1.0
370 9.0 2.0 10.0 2.0 9.0 1.0 10.0 1.0
371 10.0 2.0 11.0 2.0 10.0 1.0 11.0 1.0
372 11.0 2.0 12.0 2.0 11.0 1.0 12.0 1.0
373 12.0 2.0 13.0 2.0 12.0 1.0 13.0 1.0
374 13.0 2.0 14.0 2.0 13.0 1.0 14.0 1.0
375 14.0 2.0 15.0 2.0 14.0 1.0 15.0 1.0
376 15.0 2.0 16.0 2.0 15.0 1.0 16.0 1.0
377 16.0 2.0 17.0 2.0 16.0 1.0 17.0 1.0
378 17.0 2.0 18.0 2.0 17.0 1.0 18.0 1.0
379 18.0 2.0 19.0 2.0 18.0 1.0 19.0 1.0
380 19.0 2.0 20.0 2.0 19.0 1.0 20.0 1.0
381 0.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0
382 1.0 1.0 2.0 1.0 1.0 0.0 2.0 0.0
383 2.0 1.0 3.0 1.0 2.0 0.0 3.0 0.0
384 3.0 1.0 4.0 1.0 3.0 0.0 4.0 0.0
385 4.0 1.0 5.0 1.0 4.0 0.0 5.0 0.0
386 5.0 1.0 6.0 1.0 5.0 0.0 6.0 0.0
387 6.0 1.0 7.0 1.0 6.0 0.0 7.0 0.0
388 7.0 1.0 8.0 1.0 7.0 0.0 8.0 0.0
389 8.0 1.0 9.0 1.0 8.0 0.0 9.0 0.0
390 9.0 1.0 10.0 1.0 9.0 0.0 10.0 0.0
391 10.0 1.0 11.0 1.0 10.0 0.0 11.0 0.0
392 11.0 1.0 12.0 1.0 11.0 0.0 12.0 0.0
393 12.0 1.0 13.0 1.0 12.0 0.0 13.0 0.0
394 13.0 1.0 14.0 1.0 13.0 0.0 14.0 0.0
395 14.0 1.0 15.0 1.0 14.0 0.0 15.0 0.0
396 15.0 1.0 16.0 1.0 15.0 0.0 16.0 0.0
397 16.0 1.0 17.0 1.0 16.0 0.0 17.0 0.0
398 17.0 1.0 18.0 1.0 17.0 0.0 18.0 0.0
399 18.0 1.0 19.0 1.0 18.0 0.0 19.0 0.0
400 19.0 1.0 20.0 1.0 19.0 0.0 20.0 0.0
