location capacity coord_x coord_y id_loc fid
48 113319.72947270735 523861.72591274 5515061.79565943 48 638
49 70567.39916390074 523861.72591274 5510061.79565943 49 639
50 17654.993078438136 523861.72591274 5505061.79565943 50 640
51 38846.384567950285 523861.72591274 5500061.79565943 51 641
52 73816.34871880169 523861.72591274 5445061.79565943 52 652
53 143611.9713615075 523861.72591274 5440061.79565943 53 653
54 83719.22734079437 523861.72591274 5435061.79565943 54 654
55 56511.37106851332 523861.72591274 5430061.79565943 55 655
56 59889.09648947911 523861.72591274 5425061.79565943 56 656
57 166018.63311493897 523861.72591274 5420061.79565943 57 657
58 128462.50953204872 523861.72591274 5415061.79565943 58 658
59 101001.27576708273 523861.72591274 5410061.79565943 59 659
60 115145.95866340157 523861.72591274 5405061.79565943 60 660
61 129450.09754347242 523861.72591274 5400061.79565943 61 661
62 57837.41995547683 523861.72591274 5395061.79565943 62 662
63 70550.02847120065 523861.72591274 5390061.79565943 63 663
64 128032.28132012972 523861.72591274 5385061.79565943 64 664
65 33807.82169468956 523861.72591274 5380061.79565943 65 665
66 62330.39034707231 523861.72591274 5375061.79565943 66 666
67 26865.950389565587 528861.72591274 5515061.79565943 67 706
68 146575.48012171782 528861.72591274 5510061.79565943 68 707
69 81612.90757206928 528861.72591274 5505061.79565943 69 708
70 92389.1800323631 528861.72591274 5500061.79565943 70 709
71 143711.81257695466 528861.72591274 5495061.79565943 71 710
72 65488.756534751235 528861.72591274 5490061.79565943 72 711
73 54903.81166373788 528861.72591274 5485061.79565943 73 712
74 73580.11757957979 528861.72591274 5480061.79565943 74 713
75 24501.552900738323 528861.72591274 5450061.79565943 75 719
76 143221.8256558048 528861.72591274 5445061.79565943 76 720
77 32953.99998553711 528861.72591274 5440061.79565943 77 721
78 183417.59975547082 528861.72591274 5435061.79565943 78 722
79 124058.34777229722 528861.72591274 5430061.79565943 79 723
80 82623.21707067141 528861.72591274 5425061.79565943 80 724
81 78777.60812231405 528861.72591274 5420061.79565943 81 725
82 115002.91457772472 528861.72591274 5415061.79565943 82 726
83 46821.12180264697 528861.72591274 5410061.79565943 83 727
84 60903.40888929048 528861.72591274 5405061.79565943 84 728
85 37021.325271487105 528861.72591274 5400061.79565943 85 729
86 94185.70227112554 528861.72591274 5395061.79565943 86 730
87 62506.32930318148 528861.72591274 5390061.79565943 87 731
88 100511.96146409835 528861.72591274 5385061.79565943 88 732
89 109027.0630981971 528861.72591274 5380061.79565943 89 733
90 139130.41227228893 528861.72591274 5375061.79565943 90 734
91 57974.61161295841 533861.72591274 5510061.79565943 91 775
92 168794.02324529315 533861.72591274 5505061.79565943 92 776
93 79887.38831297724 533861.72591274 5500061.79565943 93 777
94 115781.82070172974 533861.72591274 5495061.79565943 94 778
95 63122.06108548633 533861.72591274 5490061.79565943 95 779
96 49303.583587745 533861.72591274 5485061.79565943 96 780
97 159001.10941053752 533861.72591274 5480061.79565943 97 781
98 67426.63726175434 533861.72591274 5475061.79565943 98 782
99 129490.95356100656 533861.72591274 5455061.79565943 99 786
100 124790.33391159814 533861.72591274 5450061.79565943 100 787
101 96894.2592084485 533861.72591274 5445061.79565943 101 788
102 89453.04903234408 533861.72591274 5440061.79565943 102 789
103 53793.56314221006 533861.72591274 5435061.79565943 103 790
104 39932.63423380279 533861.72591274 5430061.79565943 104 791
105 19776.727468025743 533861.72591274 5425061.79565943 105 792
106 81166.8914676467 533861.72591274 5420061.79565943 106 793
107 102512.85737826873 533861.72591274 5415061.79565943 107 794
108 103033.29196245421 533861.72591274 5410061.79565943 108 795
109 83355.97008133128 533861.72591274 5405061.79565943 109 796
110 127570.89202249248 533861.72591274 5400061.79565943 110 797
111 116307.38809761842 533861.72591274 5395061.79565943 111 798
112 28072.85929631044 533861.72591274 5385061.79565943 112 800
113 63207.759942999066 533861.72591274 5375061.79565943 113 802
114 189473.7677486935 533861.72591274 5370061.79565943 114 803
115 118826.60812026107 538861.72591274 5500061.79565943 115 845
116 113674.23635772718 538861.72591274 5495061.79565943 116 846
117 73172.69094782241 538861.72591274 5490061.79565943 117 847
118 82392.09552310227 538861.72591274 5485061.79565943 118 848
119 54399.76812684229 538861.72591274 5480061.79565943 119 849
120 100621.99437936916 538861.72591274 5475061.79565943 120 850
121 171864.92943778035 538861.72591274 5470061.79565943 121 851
122 148458.20921370227 538861.72591274 5460061.79565943 122 853
123 50550.675421804925 538861.72591274 5455061.79565943 123 854
124 92183.59829341117 538861.72591274 5450061.79565943 124 855
125 167818.4965245282 538861.72591274 5445061.79565943 125 856
126 68865.60150647708 538861.72591274 5440061.79565943 126 857
127 106227.8413343451 538861.72591274 5435061.79565943 127 858
128 75750.19205927753 538861.72591274 5430061.79565943 128 859
129 161524.2715215204 538861.72591274 5425061.79565943 129 860
130 57321.16925893399 538861.72591274 5420061.79565943 130 861
131 133217.60116301055 538861.72591274 5415061.79565943 131 862
132 34111.84207524592 538861.72591274 5410061.79565943 132 863
133 123222.31034374905 538861.72591274 5405061.79565943 133 864
134 121687.26133473036 538861.72591274 5385061.79565943 134 868
135 65196.59986926027 538861.72591274 5370061.79565943 135 871
136 126002.74465037751 538861.72591274 5365061.79565943 136 872
137 130137.71054719378 543861.72591274 5505061.79565943 137 912
138 73533.49704851903 543861.72591274 5500061.79565943 138 913
139 119581.42377567914 543861.72591274 5495061.79565943 139 914
140 125428.54371517604 543861.72591274 5490061.79565943 140 915
141 107072.78621008783 543861.72591274 5485061.79565943 141 916
142 57193.081063471516 543861.72591274 5480061.79565943 142 917
143 54865.93422169941 543861.72591274 5475061.79565943 143 918
144 75182.57074430806 543861.72591274 5470061.79565943 144 919
145 77114.73224912294 543861.72591274 5465061.79565943 145 920
146 14826.50550645075 543861.72591274 5460061.79565943 146 921
147 107962.73191989772 543861.72591274 5455061.79565943 147 922
148 34268.76130650543 543861.72591274 5450061.79565943 148 923
149 102174.11675430794 543861.72591274 5445061.79565943 149 924
150 96942.67488689713 543861.72591274 5440061.79565943 150 925
151 34634.089036430145 543861.72591274 5435061.79565943 151 926
152 78983.0618444918 543861.72591274 5430061.79565943 152 927
153 132648.16980771392 543861.72591274 5425061.79565943 153 928
154 66373.99814775761 543861.72591274 5420061.79565943 154 929
155 104379.83578015388 543861.72591274 5415061.79565943 155 930
156 56570.57137502323 543861.72591274 5410061.79565943 156 931
157 51927.15830524315 543861.72591274 5405061.79565943 157 932
158 121426.24257269171 543861.72591274 5400061.79565943 158 933
159 60373.17439869662 543861.72591274 5395061.79565943 159 934
160 23362.689196227984 543861.72591274 5390061.79565943 160 935
161 82077.09519739717 543861.72591274 5385061.79565943 161 936
162 104744.77354516514 548861.72591274 5505061.79565943 162 980
163 163202.96719245022 548861.72591274 5500061.79565943 163 981
164 77952.23269686334 548861.72591274 5495061.79565943 164 982
165 63357.77220884051 548861.72591274 5490061.79565943 165 983
166 83811.24607595726 548861.72591274 5485061.79565943 166 984
167 17983.025379237213 548861.72591274 5480061.79565943 167 985
168 14962.053912020963 548861.72591274 5475061.79565943 168 986
169 121734.32479812957 548861.72591274 5470061.79565943 169 987
170 57347.53893863043 548861.72591274 5465061.79565943 170 988
171 72409.02942686342 548861.72591274 5460061.79565943 171 989
172 70820.42895751592 548861.72591274 5455061.79565943 172 990
173 78117.80236148207 548861.72591274 5450061.79565943 173 991
174 95337.10051501796 548861.72591274 5445061.79565943 174 992
175 78519.15400849488 548861.72591274 5440061.79565943 175 993
176 87766.44537431875 548861.72591274 5435061.79565943 176 994
177 100053.5862013716 548861.72591274 5430061.79565943 177 995
178 39087.31489510479 548861.72591274 5425061.79565943 178 996
179 36816.14055162453 548861.72591274 5420061.79565943 179 997
180 156690.4975412757 548861.72591274 5415061.79565943 180 998
181 79217.95574902091 548861.72591274 5410061.79565943 181 999
182 75301.74166105386 548861.72591274 5405061.79565943 182 1000
183 149097.4941447323 548861.72591274 5400061.79565943 183 1001
184 169917.15826974195 548861.72591274 5395061.79565943 184 1002
185 56205.896847630465 548861.72591274 5390061.79565943 185 1003
186 14059.618676959408 548861.72591274 5385061.79565943 186 1004
187 40714.70298554756 548861.72591274 5380061.79565943 187 1005
188 26118.583077132593 553861.72591274 5505061.79565943 188 1048
189 94453.70688087653 553861.72591274 5500061.79565943 189 1049
190 104821.7926783593 553861.72591274 5495061.79565943 190 1050
191 41265.23403500792 553861.72591274 5490061.79565943 191 1051
192 128703.54235997803 553861.72591274 5485061.79565943 192 1052
193 125736.81068852483 553861.72591274 5480061.79565943 193 1053
194 60539.380459483014 553861.72591274 5475061.79565943 194 1054
195 125871.28433871239 553861.72591274 5470061.79565943 195 1055
196 190256.4358499052 553861.72591274 5465061.79565943 196 1056
197 84555.69879131897 553861.72591274 5460061.79565943 197 1057
198 90744.25957593542 553861.72591274 5455061.79565943 198 1058
199 110721.45872282327 553861.72591274 5450061.79565943 199 1059
200 123774.60017072462 553861.72591274 5445061.79565943 200 1060
201 49517.58083564257 553861.72591274 5440061.79565943 201 1061
202 86562.2732695628 553861.72591274 5435061.79565943 202 1062
203 89331.52026513795 553861.72591274 5430061.79565943 203 1063
204 53859.34430622375 553861.72591274 5425061.79565943 204 1064
205 137276.61233508147 553861.72591274 5420061.79565943 205 1065
206 91518.29461847567 553861.72591274 5415061.79565943 206 1066
207 156608.85087461368 553861.72591274 5410061.79565943 207 1067
208 111501.38196013833 553861.72591274 5405061.79565943 208 1068
209 66602.86787824308 553861.72591274 5400061.79565943 209 1069
210 123687.65865742735 553861.72591274 5395061.79565943 210 1070
211 125180.9711298619 553861.72591274 5390061.79565943 211 1071
212 33153.177653293766 553861.72591274 5385061.79565943 212 1072
213 35362.80015987604 553861.72591274 5380061.79565943 213 1073
214 89018.00937104024 553861.72591274 5375061.79565943 214 1074
215 58118.695677278 558861.72591274 5510061.79565943 215 1115
216 43862.37798721743 558861.72591274 5505061.79565943 216 1116
217 97575.19459728418 558861.72591274 5500061.79565943 217 1117
218 41434.91810115859 558861.72591274 5495061.79565943 218 1118
219 46282.13656529427 558861.72591274 5490061.79565943 219 1119
220 96782.34443886149 558861.72591274 5485061.79565943 220 1120
221 52889.10321166743 558861.72591274 5480061.79565943 221 1121
222 68285.99340036465 558861.72591274 5475061.79565943 222 1122
223 131501.28950906775 558861.72591274 5470061.79565943 223 1123
224 203919.50104050548 558861.72591274 5465061.79565943 224 1124
225 56772.82803660649 558861.72591274 5460061.79565943 225 1125
226 115910.26511655691 558861.72591274 5455061.79565943 226 1126
227 89765.80415388153 558861.72591274 5450061.79565943 227 1127
228 33081.19765662543 558861.72591274 5445061.79565943 228 1128
229 32120.323369268088 558861.72591274 5440061.79565943 229 1129
230 18093.09940710136 558861.72591274 5435061.79565943 230 1130
231 39359.60643158526 558861.72591274 5430061.79565943 231 1131
232 116911.23733158271 558861.72591274 5420061.79565943 232 1133
233 148647.13578246656 558861.72591274 5415061.79565943 233 1134
234 88251.97692405897 558861.72591274 5410061.79565943 234 1135
235 92045.97829690287 558861.72591274 5405061.79565943 235 1136
236 52217.06745990416 558861.72591274 5400061.79565943 236 1137
237 49060.096058215124 558861.72591274 5380061.79565943 237 1141
238 93238.51787224025 558861.72591274 5375061.79565943 238 1142
239 35536.23061649848 558861.72591274 5370061.79565943 239 1143
240 194686.22654027745 563861.72591274 5510061.79565943 240 1183
241 121417.20028378943 563861.72591274 5505061.79565943 241 1184
242 78587.24326743459 563861.72591274 5500061.79565943 242 1185
243 89557.4513570446 563861.72591274 5495061.79565943 243 1186
244 24594.443857252147 563861.72591274 5490061.79565943 244 1187
245 169312.23862613342 563861.72591274 5485061.79565943 245 1188
246 78289.51261493086 563861.72591274 5480061.79565943 246 1189
247 60967.668396051995 563861.72591274 5475061.79565943 247 1190
248 67592.74026448702 563861.72591274 5470061.79565943 248 1191
249 56541.63245682064 563861.72591274 5465061.79565943 249 1192
250 213255.10876850528 563861.72591274 5460061.79565943 250 1193
251 115015.8126856606 563861.72591274 5455061.79565943 251 1194
252 86054.56235116588 563861.72591274 5450061.79565943 252 1195
253 100040.8562765849 563861.72591274 5445061.79565943 253 1196
254 166596.6887847988 563861.72591274 5440061.79565943 254 1197
255 162714.704264438 563861.72591274 5435061.79565943 255 1198
256 70194.5891345014 563861.72591274 5430061.79565943 256 1199
257 168341.92450063047 563861.72591274 5425061.79565943 257 1200
258 14386.204936046917 563861.72591274 5420061.79565943 258 1201
259 85924.58424036222 563861.72591274 5415061.79565943 259 1202
260 179743.28558230886 563861.72591274 5410061.79565943 260 1203
261 68696.92360930612 563861.72591274 5405061.79565943 261 1204
262 207477.63191826476 563861.72591274 5400061.79565943 262 1205
263 112313.22719650718 563861.72591274 5395061.79565943 263 1206
264 64387.27527471921 563861.72591274 5370061.79565943 264 1211
265 48000.73545384737 563861.72591274 5365061.79565943 265 1212
266 133605.07988454605 568861.72591274 5505061.79565943 266 1252
267 195982.67858150182 568861.72591274 5500061.79565943 267 1253
268 131401.7377522199 568861.72591274 5495061.79565943 268 1254
269 103438.22001787492 568861.72591274 5490061.79565943 269 1255
270 58603.550078031316 568861.72591274 5485061.79565943 270 1256
271 157921.45690801562 568861.72591274 5480061.79565943 271 1257
272 80357.17630180035 568861.72591274 5475061.79565943 272 1258
273 107881.42070970118 568861.72591274 5470061.79565943 273 1259
274 40256.264535849776 568861.72591274 5465061.79565943 274 1260
275 84391.52377135385 568861.72591274 5460061.79565943 275 1261
276 87593.69900047212 568861.72591274 5455061.79565943 276 1262
277 75916.05671908855 568861.72591274 5450061.79565943 277 1263
278 109698.56830707904 568861.72591274 5445061.79565943 278 1264
279 14483.064432924377 568861.72591274 5440061.79565943 279 1265
280 118392.40770915826 568861.72591274 5435061.79565943 280 1266
281 102059.568427029 568861.72591274 5430061.79565943 281 1267
282 13912.18000568626 568861.72591274 5425061.79565943 282 1268
283 77078.02158858601 568861.72591274 5420061.79565943 283 1269
284 70965.70697847904 568861.72591274 5415061.79565943 284 1270
285 147579.98155467288 568861.72591274 5410061.79565943 285 1271
286 84845.99446826633 568861.72591274 5405061.79565943 286 1272
287 78367.86391499678 568861.72591274 5400061.79565943 287 1273
288 131592.3890220521 568861.72591274 5395061.79565943 288 1274
289 50481.27210095025 568861.72591274 5370061.79565943 289 1279
290 63779.315344357376 568861.72591274 5365061.79565943 290 1280
291 92719.99013213144 573861.72591274 5510061.79565943 291 1319
292 66606.35881576588 573861.72591274 5505061.79565943 292 1320
293 103149.43070140669 573861.72591274 5500061.79565943 293 1321
294 18496.53555378501 573861.72591274 5495061.79565943 294 1322
295 19419.660018530252 573861.72591274 5490061.79565943 295 1323
296 39025.38559268073 573861.72591274 5485061.79565943 296 1324
297 67284.60625869696 573861.72591274 5480061.79565943 297 1325
298 152620.2711356521 573861.72591274 5475061.79565943 298 1326
299 100429.90309172632 573861.72591274 5470061.79565943 299 1327
300 55063.45986409749 573861.72591274 5465061.79565943 300 1328
301 64595.10251575761 573861.72591274 5460061.79565943 301 1329
302 56981.39905301615 573861.72591274 5450061.79565943 302 1331
303 31804.293327286567 573861.72591274 5445061.79565943 303 1332
304 68030.49149461143 573861.72591274 5440061.79565943 304 1333
305 81106.73296975732 573861.72591274 5435061.79565943 305 1334
306 45381.9994725772 573861.72591274 5430061.79565943 306 1335
307 96798.79379321559 573861.72591274 5425061.79565943 307 1336
308 130443.7155972435 573861.72591274 5420061.79565943 308 1337
309 24430.63080458065 573861.72591274 5415061.79565943 309 1338
310 123522.6708936851 573861.72591274 5410061.79565943 310 1339
311 61818.828598644075 573861.72591274 5405061.79565943 311 1340
312 72852.13670962217 573861.72591274 5400061.79565943 312 1341
313 108312.48750946169 573861.72591274 5395061.79565943 313 1342
314 83395.24524122349 573861.72591274 5390061.79565943 314 1343
315 23450.661233028986 573861.72591274 5385061.79565943 315 1344
316 129414.63432253842 573861.72591274 5370061.79565943 316 1347
317 74760.31588250105 573861.72591274 5365061.79565943 317 1348
318 31268.356777679874 578861.72591274 5495061.79565943 318 1390
319 63146.848819637395 578861.72591274 5485061.79565943 319 1392
320 68552.31034701034 578861.72591274 5480061.79565943 320 1393
321 26243.021807390003 578861.72591274 5475061.79565943 321 1394
322 66556.06833345523 578861.72591274 5470061.79565943 322 1395
323 49035.40374309068 578861.72591274 5465061.79565943 323 1396
324 80653.95076795363 578861.72591274 5460061.79565943 324 1397
325 113506.03871981971 578861.72591274 5455061.79565943 325 1398
326 34864.71647944813 578861.72591274 5450061.79565943 326 1399
327 83313.79206900006 578861.72591274 5445061.79565943 327 1400
328 58540.23430483037 578861.72591274 5440061.79565943 328 1401
329 67982.8751399404 578861.72591274 5435061.79565943 329 1402
330 116406.41274834378 578861.72591274 5430061.79565943 330 1403
331 92979.91811255357 578861.72591274 5425061.79565943 331 1404
332 62936.597996088094 578861.72591274 5420061.79565943 332 1405
333 19458.009472907142 578861.72591274 5415061.79565943 333 1406
334 59867.4482059405 578861.72591274 5410061.79565943 334 1407
335 64855.918864914755 578861.72591274 5405061.79565943 335 1408
336 89381.32711273622 578861.72591274 5400061.79565943 336 1409
337 34359.70377393102 578861.72591274 5395061.79565943 337 1410
338 92814.05654784411 578861.72591274 5390061.79565943 338 1411
339 29281.33852821825 578861.72591274 5375061.79565943 339 1414
340 208415.40061841987 578861.72591274 5370061.79565943 340 1415
341 103861.42017262851 578861.72591274 5365061.79565943 341 1416
342 80234.58481744601 583861.72591274 5495061.79565943 342 1458
343 155940.25360570796 583861.72591274 5485061.79565943 343 1460
344 64650.78574358403 583861.72591274 5480061.79565943 344 1461
345 101020.26873341275 583861.72591274 5475061.79565943 345 1462
346 70483.01435547613 583861.72591274 5470061.79565943 346 1463
347 63144.41214896858 583861.72591274 5465061.79565943 347 1464
348 37812.299097731215 583861.72591274 5460061.79565943 348 1465
349 76730.01147851678 583861.72591274 5455061.79565943 349 1466
350 32620.69729595039 583861.72591274 5450061.79565943 350 1467
351 55502.70616772467 583861.72591274 5445061.79565943 351 1468
352 58814.26400360973 583861.72591274 5440061.79565943 352 1469
353 53022.24748586077 583861.72591274 5435061.79565943 353 1470
354 85897.36380609828 583861.72591274 5430061.79565943 354 1471
355 80750.19684974622 583861.72591274 5425061.79565943 355 1472
356 117403.21181566402 583861.72591274 5420061.79565943 356 1473
357 69937.89092546605 583861.72591274 5415061.79565943 357 1474
358 90695.01466193199 583861.72591274 5410061.79565943 358 1475
359 132214.12600470238 583861.72591274 5405061.79565943 359 1476
360 42633.71611227028 583861.72591274 5400061.79565943 360 1477
361 140883.0847743651 583861.72591274 5395061.79565943 361 1478
362 43044.82532980436 583861.72591274 5390061.79565943 362 1479
363 87178.59826714432 583861.72591274 5385061.79565943 363 1480
364 45215.87908287179 583861.72591274 5380061.79565943 364 1481
365 59986.71595395472 583861.72591274 5375061.79565943 365 1482
366 86085.82506745346 583861.72591274 5370061.79565943 366 1483
367 114493.32665845766 583861.72591274 5365061.79565943 367 1484
368 88596.85744433422 588861.72591274 5495061.79565943 368 1526
369 86167.00780516447 588861.72591274 5490061.79565943 369 1527
370 68538.68845333521 588861.72591274 5480061.79565943 370 1529
371 65508.786966910615 588861.72591274 5475061.79565943 371 1530
372 113677.57621707005 588861.72591274 5470061.79565943 372 1531
373 89493.96217510244 588861.72591274 5465061.79565943 373 1532
374 75218.98680865427 588861.72591274 5460061.79565943 374 1533
375 158645.72183656826 588861.72591274 5455061.79565943 375 1534
376 51012.32086198118 588861.72591274 5450061.79565943 376 1535
377 106948.9085441676 588861.72591274 5445061.79565943 377 1536
378 45166.07518394393 588861.72591274 5440061.79565943 378 1537
379 114910.1492516642 588861.72591274 5435061.79565943 379 1538
380 125140.03606181656 588861.72591274 5430061.79565943 380 1539
381 25827.745685916743 588861.72591274 5425061.79565943 381 1540
382 83253.92175773554 588861.72591274 5420061.79565943 382 1541
383 36179.18282666334 588861.72591274 5415061.79565943 383 1542
384 128675.21961847178 588861.72591274 5410061.79565943 384 1543
385 86353.7686366681 588861.72591274 5405061.79565943 385 1544
386 47268.1817989289 588861.72591274 5400061.79565943 386 1545
387 29258.551744850374 588861.72591274 5395061.79565943 387 1546
388 99531.65918349098 588861.72591274 5390061.79565943 388 1547
389 82384.09453177471 588861.72591274 5385061.79565943 389 1548
390 119227.92725864232 588861.72591274 5380061.79565943 390 1549
391 115281.57073557656 588861.72591274 5375061.79565943 391 1550
392 67285.75741633445 588861.72591274 5370061.79565943 392 1551
393 89849.8520171209 593861.72591274 5495061.79565943 393 1594
394 69497.25823627156 593861.72591274 5490061.79565943 394 1595
395 91406.88332840742 593861.72591274 5480061.79565943 395 1597
396 36834.354098579104 593861.72591274 5475061.79565943 396 1598
397 77941.54673314055 593861.72591274 5470061.79565943 397 1599
398 48297.50582824291 593861.72591274 5465061.79565943 398 1600
399 156275.86710255622 593861.72591274 5460061.79565943 399 1601
400 130508.95068780862 593861.72591274 5455061.79565943 400 1602
401 99636.77495688165 593861.72591274 5450061.79565943 401 1603
402 77751.52515675772 593861.72591274 5445061.79565943 402 1604
403 82953.12078276176 593861.72591274 5440061.79565943 403 1605
404 170727.80997980753 593861.72591274 5435061.79565943 404 1606
405 57965.170038421755 593861.72591274 5430061.79565943 405 1607
406 207348.4898945189 593861.72591274 5425061.79565943 406 1608
407 50250.89195704964 593861.72591274 5420061.79565943 407 1609
408 114323.82697091557 593861.72591274 5415061.79565943 408 1610
409 69423.13261383597 593861.72591274 5410061.79565943 409 1611
410 26769.001561585716 593861.72591274 5405061.79565943 410 1612
411 93706.32466798797 593861.72591274 5400061.79565943 411 1613
412 69389.69230448375 593861.72591274 5395061.79565943 412 1614
413 90307.14682456278 593861.72591274 5390061.79565943 413 1615
414 67336.16619259077 593861.72591274 5385061.79565943 414 1616
415 111652.64011432955 593861.72591274 5380061.79565943 415 1617
416 71565.72435095326 593861.72591274 5375061.79565943 416 1618
417 20401.37733355623 593861.72591274 5370061.79565943 417 1619
418 70221.95103824446 598861.72591274 5495061.79565943 418 1662
419 148146.8733002007 598861.72591274 5490061.79565943 419 1663
420 78775.9424355639 598861.72591274 5485061.79565943 420 1664
421 39934.06176090763 598861.72591274 5480061.79565943 421 1665
422 91959.68323519178 598861.72591274 5475061.79565943 422 1666
423 29953.685940134 598861.72591274 5470061.79565943 423 1667
424 53299.47062716474 598861.72591274 5465061.79565943 424 1668
425 77297.23857746102 598861.72591274 5460061.79565943 425 1669
426 43399.265029031354 598861.72591274 5455061.79565943 426 1670
427 89433.00517855698 598861.72591274 5450061.79565943 427 1671
428 61070.576710186244 598861.72591274 5445061.79565943 428 1672
429 32256.90181774151 598861.72591274 5440061.79565943 429 1673
430 56059.44046479133 598861.72591274 5435061.79565943 430 1674
431 111695.57846028998 598861.72591274 5430061.79565943 431 1675
432 71097.53494868582 598861.72591274 5425061.79565943 432 1676
433 75864.02679606805 598861.72591274 5420061.79565943 433 1677
434 20623.55393471229 598861.72591274 5415061.79565943 434 1678
435 131455.85634661774 598861.72591274 5410061.79565943 435 1679
436 64280.52426542931 598861.72591274 5405061.79565943 436 1680
437 109909.12357751507 598861.72591274 5400061.79565943 437 1681
438 19590.063313475297 598861.72591274 5395061.79565943 438 1682
439 119940.68259004106 598861.72591274 5390061.79565943 439 1683
440 22229.151410431157 598861.72591274 5385061.79565943 440 1684
441 80364.87706878589 598861.72591274 5380061.79565943 441 1685
442 17503.316881537077 598861.72591274 5375061.79565943 442 1686
443 100679.49106079816 598861.72591274 5370061.79565943 443 1687
444 103070.72915229335 598861.72591274 5365061.79565943 444 1688
445 23079.183535875913 598861.72591274 5360061.79565943 445 1689
446 127830.43444589604 598861.72591274 5355061.79565943 446 1690
447 109445.99136687565 598861.72591274 5350061.79565943 447 1691
448 101739.60931213369 598861.72591274 5345061.79565943 448 1692
449 89364.10171225911 603861.72591274 5485061.79565943 449 1732
450 16757.53295143458 603861.72591274 5480061.79565943 450 1733
451 54488.629940083905 603861.72591274 5475061.79565943 451 1734
452 76802.3178203286 603861.72591274 5470061.79565943 452 1735
453 89217.18639300017 603861.72591274 5465061.79565943 453 1736
454 107226.0401702077 603861.72591274 5460061.79565943 454 1737
455 68648.87085939311 603861.72591274 5455061.79565943 455 1738
456 64173.02612970589 603861.72591274 5450061.79565943 456 1739
457 109936.28772392955 603861.72591274 5445061.79565943 457 1740
458 70911.64208690383 603861.72591274 5440061.79565943 458 1741
459 91453.79410529326 603861.72591274 5435061.79565943 459 1742
460 99138.54987289653 603861.72591274 5430061.79565943 460 1743
461 113064.54383877286 603861.72591274 5425061.79565943 461 1744
462 125591.43637141239 603861.72591274 5420061.79565943 462 1745
463 54325.724892541766 603861.72591274 5415061.79565943 463 1746
464 75142.05714419919 603861.72591274 5410061.79565943 464 1747
465 103860.8130575926 603861.72591274 5405061.79565943 465 1748
466 46806.195788657344 603861.72591274 5400061.79565943 466 1749
467 194790.16841157203 603861.72591274 5395061.79565943 467 1750
468 64343.180102655315 603861.72591274 5390061.79565943 468 1751
469 49988.542088088456 603861.72591274 5385061.79565943 469 1752
470 36444.889298924405 603861.72591274 5380061.79565943 470 1753
471 75645.01035327275 603861.72591274 5375061.79565943 471 1754
