location capacity coord_x coord_y id_loc fid
68 6475.959276221943 528861.72591274 5510061.79565943 85 707
69 14051.010116205429 528861.72591274 5505061.79565943 86 708
70 19411.22185778684 528861.72591274 5500061.79565943 87 709
71 5051.546107941063 528861.72591274 5495061.79565943 88 710
72 6030.717010985654 528861.72591274 5490061.79565943 89 711
73 765.6732780388021 528861.72591274 5485061.79565943 90 712
74 10055.430439276412 528861.72591274 5480061.79565943 91 713
75 5587.325082734978 528861.72591274 5450061.79565943 92 719
76 4807.822347462098 528861.72591274 5445061.79565943 93 720
77 9791.645850975718 528861.72591274 5440061.79565943 94 721
78 24801.550335025364 528861.72591274 5435061.79565943 95 722
79 15219.741608115944 528861.72591274 5430061.79565943 96 723
80 14553.546856714927 528861.72591274 5425061.79565943 97 724
81 12640.707485358347 528861.72591274 5420061.79565943 98 725
82 10715.490299186984 528861.72591274 5415061.79565943 99 726
83 16689.272972031762 528861.72591274 5410061.79565943 100 727
84 3749.9251714146926 528861.72591274 5405061.79565943 101 728
85 11814.768858946294 528861.72591274 5400061.79565943 102 729
86 360.8276601371631 528861.72591274 5395061.79565943 103 730
87 4547.231740547674 528861.72591274 5390061.79565943 104 731
88 3507.564060075549 528861.72591274 5385061.79565943 105 732
89 7743.049746617918 528861.72591274 5380061.79565943 106 733
90 2772.7177100476893 528861.72591274 5375061.79565943 107 734
91 2293.1159076223084 533861.72591274 5510061.79565943 109 775
92 17527.656063830284 533861.72591274 5505061.79565943 110 776
93 13192.721814105667 533861.72591274 5500061.79565943 111 777
94 11102.924986539676 533861.72591274 5495061.79565943 112 778
95 4853.502089718609 533861.72591274 5490061.79565943 113 779
96 17924.07107662115 533861.72591274 5485061.79565943 114 780
97 12656.575463858057 533861.72591274 5480061.79565943 115 781
98 6994.635756074908 533861.72591274 5475061.79565943 116 782
99 17921.9670244942 533861.72591274 5455061.79565943 117 786
100 15583.83788658445 533861.72591274 5450061.79565943 118 787
101 1708.0874618612538 533861.72591274 5445061.79565943 119 788
102 17950.764735984067 533861.72591274 5440061.79565943 120 789
103 213.42599744206169 533861.72591274 5435061.79565943 121 790
104 13262.879283091064 533861.72591274 5430061.79565943 122 791
105 3237.155777470593 533861.72591274 5425061.79565943 123 792
106 13829.157822783074 533861.72591274 5420061.79565943 124 793
107 4502.827107881404 533861.72591274 5415061.79565943 125 794
108 4761.6958010361805 533861.72591274 5410061.79565943 126 795
109 14918.024583673874 533861.72591274 5405061.79565943 127 796
110 16966.911698895885 533861.72591274 5400061.79565943 128 797
111 11364.346784922644 533861.72591274 5395061.79565943 129 798
112 7363.723976217342 533861.72591274 5385061.79565943 131 800
113 4896.129447552443 533861.72591274 5375061.79565943 133 802
114 27813.941020753868 533861.72591274 5370061.79565943 134 803
115 12617.42875688941 538861.72591274 5500061.79565943 136 845
116 10054.594184889953 538861.72591274 5495061.79565943 137 846
117 9852.772885523422 538861.72591274 5490061.79565943 138 847
118 14438.584986775462 538861.72591274 5485061.79565943 139 848
119 514.9576345089154 538861.72591274 5480061.79565943 140 849
120 3562.2953900941843 538861.72591274 5475061.79565943 141 850
121 19055.151539739603 538861.72591274 5470061.79565943 142 851
122 7412.445117894583 538861.72591274 5460061.79565943 143 853
123 18544.385412249598 538861.72591274 5455061.79565943 144 854
124 19308.963711006945 538861.72591274 5450061.79565943 145 855
125 17042.42057984103 538861.72591274 5445061.79565943 146 856
126 7710.389099236797 538861.72591274 5440061.79565943 147 857
127 6350.6924708368015 538861.72591274 5435061.79565943 148 858
128 11134.844378469335 538861.72591274 5430061.79565943 149 859
129 13911.61826488566 538861.72591274 5425061.79565943 150 860
130 1968.087991764208 538861.72591274 5420061.79565943 151 861
131 19775.633986479428 538861.72591274 5415061.79565943 152 862
132 10367.566586742363 538861.72591274 5410061.79565943 153 863
133 14803.889312489851 538861.72591274 5405061.79565943 154 864
134 14040.342571038907 538861.72591274 5385061.79565943 158 868
135 5885.395742011056 538861.72591274 5370061.79565943 161 871
136 16186.90154348158 538861.72591274 5365061.79565943 162 872
137 18243.669580186262 543861.72591274 5505061.79565943 163 912
138 10032.240981241508 543861.72591274 5500061.79565943 164 913
139 12992.880635431748 543861.72591274 5495061.79565943 165 914
140 15901.2889992336 543861.72591274 5490061.79565943 166 915
141 6770.97540824703 543861.72591274 5485061.79565943 167 916
142 1904.3758081862916 543861.72591274 5480061.79565943 168 917
143 746.8327086022241 543861.72591274 5475061.79565943 169 918
144 10852.504594607908 543861.72591274 5470061.79565943 170 919
145 11813.578548788351 543861.72591274 5465061.79565943 171 920
146 774.8722764143323 543861.72591274 5460061.79565943 172 921
147 7213.642152306227 543861.72591274 5455061.79565943 173 922
148 10445.619578533018 543861.72591274 5450061.79565943 174 923
149 4334.334572397041 543861.72591274 5445061.79565943 175 924
150 1732.169841835709 543861.72591274 5440061.79565943 176 925
151 10627.336771995144 543861.72591274 5435061.79565943 177 926
152 12742.90195548023 543861.72591274 5430061.79565943 178 927
153 19492.39387280079 543861.72591274 5425061.79565943 179 928
154 6471.043896340209 543861.72591274 5420061.79565943 180 929
155 5431.478419170809 543861.72591274 5415061.79565943 181 930
156 1594.7340694901525 543861.72591274 5410061.79565943 182 931
157 19229.059982336537 543861.72591274 5405061.79565943 183 932
158 13910.509566332712 543861.72591274 5400061.79565943 184 933
159 3486.181919492948 543861.72591274 5395061.79565943 185 934
160 5020.844360994689 543861.72591274 5390061.79565943 186 935
161 14281.901082330043 543861.72591274 5385061.79565943 187 936
162 5613.001640689884 548861.72591274 5505061.79565943 189 980
163 14746.616106580408 548861.72591274 5500061.79565943 190 981
164 12230.15856289792 548861.72591274 5495061.79565943 191 982
165 4970.746854611084 548861.72591274 5490061.79565943 192 983
166 15144.482827101378 548861.72591274 5485061.79565943 193 984
167 2344.952742269937 548861.72591274 5480061.79565943 194 985
168 842.2952334495404 548861.72591274 5475061.79565943 195 986
169 14063.752347475192 548861.72591274 5470061.79565943 196 987
170 1981.2045000235732 548861.72591274 5465061.79565943 197 988
171 9472.9209964476 548861.72591274 5460061.79565943 198 989
172 8682.737292402135 548861.72591274 5455061.79565943 199 990
173 12312.514355553403 548861.72591274 5450061.79565943 200 991
174 933.543170893656 548861.72591274 5445061.79565943 201 992
175 12512.15015900473 548861.72591274 5440061.79565943 202 993
176 17111.8333926599 548861.72591274 5435061.79565943 203 994
177 3279.564213712033 548861.72591274 5430061.79565943 204 995
178 12842.410084546758 548861.72591274 5425061.79565943 205 996
179 11712.708192917951 548861.72591274 5420061.79565943 206 997
180 11507.25700355653 548861.72591274 5415061.79565943 207 998
181 12859.740228614291 548861.72591274 5410061.79565943 208 999
182 10911.781246117009 548861.72591274 5405061.79565943 209 1000
183 7730.431008298641 548861.72591274 5400061.79565943 210 1001
184 18086.313203171736 548861.72591274 5395061.79565943 211 1002
185 1413.3417846542998 548861.72591274 5390061.79565943 212 1003
186 393.4160907945078 548861.72591274 5385061.79565943 213 1004
187 13651.88708901582 548861.72591274 5380061.79565943 214 1005
188 6391.649970578776 553861.72591274 5505061.79565943 215 1048
189 494.1354863153111 553861.72591274 5500061.79565943 216 1049
190 5651.311628080688 553861.72591274 5495061.79565943 217 1050
191 13925.72602602262 553861.72591274 5490061.79565943 218 1051
192 17530.301837783543 553861.72591274 5485061.79565943 219 1052
193 16054.62367559542 553861.72591274 5480061.79565943 220 1053
194 3568.854261142792 553861.72591274 5475061.79565943 221 1054
195 16121.512039946314 553861.72591274 5470061.79565943 222 1055
196 28203.246948321488 553861.72591274 5465061.79565943 223 1056
197 15514.780089038384 553861.72591274 5460061.79565943 224 1057
198 18593.02410183749 553861.72591274 5455061.79565943 225 1058
199 8585.856881967366 553861.72591274 5450061.79565943 226 1059
200 15078.603080744904 553861.72591274 5445061.79565943 227 1060
201 18030.51517081728 553861.72591274 5440061.79565943 228 1061
202 16512.8677040528 553861.72591274 5435061.79565943 229 1062
203 17890.315269128223 553861.72591274 5430061.79565943 230 1063
204 246.1461211230705 553861.72591274 5425061.79565943 231 1064
205 1850.621481822648 553861.72591274 5420061.79565943 232 1065
206 18978.03587086125 553861.72591274 5415061.79565943 233 1066
207 11466.64524073082 553861.72591274 5410061.79565943 234 1067
208 8973.79749033561 553861.72591274 5405061.79565943 235 1068
209 6584.885692857604 553861.72591274 5400061.79565943 236 1069
210 15035.357615105091 553861.72591274 5395061.79565943 237 1070
211 15778.144239894582 553861.72591274 5390061.79565943 238 1071
212 9890.718556988284 553861.72591274 5385061.79565943 239 1072
213 10989.804029064582 553861.72591274 5380061.79565943 240 1073
214 17734.37222093153 553861.72591274 5375061.79565943 241 1074
215 2364.7845756321717 558861.72591274 5510061.79565943 242 1115
216 15217.568038973266 558861.72591274 5505061.79565943 243 1116
217 2046.7906525929288 558861.72591274 5500061.79565943 244 1117
218 14010.12835782069 558861.72591274 5495061.79565943 245 1118
219 16421.177022486863 558861.72591274 5490061.79565943 246 1119
220 1652.420081122049 558861.72591274 5485061.79565943 247 1120
221 19707.539753627443 558861.72591274 5480061.79565943 248 1121
222 7422.086981102072 558861.72591274 5475061.79565943 249 1122
223 18921.92562734368 558861.72591274 5470061.79565943 250 1123
224 34999.37452680433 558861.72591274 5465061.79565943 251 1124
225 1695.33829383825 558861.72591274 5460061.79565943 252 1125
226 11166.814356730896 558861.72591274 5455061.79565943 253 1126
227 18106.331856329416 558861.72591274 5450061.79565943 254 1127
228 9854.915079976894 558861.72591274 5445061.79565943 255 1128
229 9376.967843930854 558861.72591274 5440061.79565943 256 1129
230 2399.7045220504265 558861.72591274 5435061.79565943 257 1130
231 12977.850265402772 558861.72591274 5430061.79565943 258 1131
232 11664.706651097751 558861.72591274 5420061.79565943 260 1133
233 7506.418838020753 558861.72591274 5415061.79565943 261 1134
234 17353.341012610595 558861.72591274 5410061.79565943 262 1135
235 19240.51032660355 558861.72591274 5405061.79565943 263 1136
236 19373.263319857157 558861.72591274 5400061.79565943 264 1137
237 17802.95825959433 558861.72591274 5380061.79565943 265 1141
238 19833.689893803326 558861.72591274 5375061.79565943 266 1142
239 11076.069848099942 558861.72591274 5370061.79565943 267 1143
240 30406.66340412945 563861.72591274 5510061.79565943 268 1183
241 13906.011853109205 563861.72591274 5505061.79565943 269 1184
242 12546.018349196562 563861.72591274 5500061.79565943 270 1185
243 18002.695361232283 563861.72591274 5495061.79565943 271 1186
244 5633.529853227442 563861.72591274 5490061.79565943 272 1187
245 17785.420905920437 563861.72591274 5485061.79565943 273 1188
246 12397.924530553848 563861.72591274 5480061.79565943 274 1189
247 3781.888409530696 563861.72591274 5475061.79565943 275 1190
248 7077.2568357515975 563861.72591274 5470061.79565943 276 1191
249 1580.3395996296576 563861.72591274 5465061.79565943 277 1192
250 39642.9870879012 563861.72591274 5460061.79565943 278 1193
251 10721.905930367137 563861.72591274 5455061.79565943 279 1194
252 16260.327873035383 563861.72591274 5450061.79565943 280 1195
253 3273.232238294512 563861.72591274 5445061.79565943 281 1196
254 16434.682772859684 563861.72591274 5440061.79565943 282 1197
255 14503.749875297452 563861.72591274 5435061.79565943 283 1198
256 8371.439115780104 563861.72591274 5430061.79565943 284 1199
257 17302.778212196143 563861.72591274 5425061.79565943 285 1200
258 555.862939373194 563861.72591274 5420061.79565943 286 1201
259 16195.675629112877 563861.72591274 5415061.79565943 287 1202
260 22973.914476168768 563861.72591274 5410061.79565943 288 1203
261 7626.487244649093 563861.72591274 5405061.79565943 289 1204
262 36769.219803018575 563861.72591274 5400061.79565943 290 1205
263 9377.616378950886 563861.72591274 5395061.79565943 291 1206
264 5482.8306425860055 563861.72591274 5370061.79565943 292 1211
265 17276.02307203078 563861.72591274 5365061.79565943 293 1212
266 19968.369276018588 568861.72591274 5505061.79565943 294 1252
267 50995.529936538805 568861.72591274 5500061.79565943 295 1253
268 18872.407716775146 568861.72591274 5495061.79565943 296 1254
269 4963.110541166334 568861.72591274 5490061.79565943 297 1255
270 2605.955375781416 568861.72591274 5485061.79565943 298 1256
271 12119.546909488352 568861.72591274 5480061.79565943 299 1257
272 13426.398449790406 568861.72591274 5475061.79565943 300 1258
273 7173.197248446971 568861.72591274 5470061.79565943 301 1259
274 13423.855812902795 568861.72591274 5465061.79565943 302 1260
275 15433.11800477559 568861.72591274 5460061.79565943 303 1261
276 17025.907842352965 568861.72591274 5455061.79565943 304 1262
277 11217.346904301745 568861.72591274 5450061.79565943 305 1263
278 8077.062283740047 568861.72591274 5445061.79565943 306 1264
279 604.0416963932324 568861.72591274 5440061.79565943 307 1265
280 12401.4536921935 568861.72591274 5435061.79565943 308 1266
281 4277.357237133716 568861.72591274 5430061.79565943 309 1267
282 320.0788120802372 568861.72591274 5425061.79565943 310 1268
283 11795.318346628805 568861.72591274 5420061.79565943 311 1269
284 8754.999844841252 568861.72591274 5415061.79565943 312 1270
285 6975.607034312702 568861.72591274 5410061.79565943 313 1271
286 15659.175686109358 568861.72591274 5405061.79565943 314 1272
287 12436.89714934471 568861.72591274 5400061.79565943 315 1273
288 18967.23931822801 568861.72591274 5395061.79565943 316 1274
289 18509.863596220843 568861.72591274 5370061.79565943 317 1279
290 5180.426080234425 568861.72591274 5365061.79565943 318 1280
291 19575.769681493555 573861.72591274 5510061.79565943 319 1319
292 6586.622115574064 573861.72591274 5505061.79565943 320 1320
293 4819.464220912283 573861.72591274 5500061.79565943 321 1321
294 2600.3771737859884 573861.72591274 5495061.79565943 322 1322
295 3059.5473194091987 573861.72591274 5490061.79565943 323 1323
296 12811.605910355313 573861.72591274 5485061.79565943 324 1324
297 6923.988298611128 573861.72591274 5480061.79565943 325 1325
298 9482.690953402724 573861.72591274 5475061.79565943 326 1326
299 3466.7475112453053 573861.72591274 5470061.79565943 327 1327
300 845.0836828186544 573861.72591274 5465061.79565943 328 1328
301 5586.205721653383 573861.72591274 5460061.79565943 329 1329
302 1799.083333250717 573861.72591274 5450061.79565943 331 1331
303 9219.771749644682 573861.72591274 5445061.79565943 332 1332
304 7294.998108742817 573861.72591274 5440061.79565943 333 1333
305 13799.234462184062 573861.72591274 5435061.79565943 334 1334
306 15973.440995841946 573861.72591274 5430061.79565943 335 1335
307 1660.6021331883014 573861.72591274 5425061.79565943 336 1336
308 18395.879156206483 573861.72591274 5420061.79565943 337 1337
309 5552.047814647831 573861.72591274 5415061.79565943 338 1338
310 14953.291265011683 573861.72591274 5410061.79565943 339 1339
311 4205.262904627351 573861.72591274 5405061.79565943 340 1340
312 9693.32641664973 573861.72591274 5400061.79565943 341 1341
313 7387.613627579541 573861.72591274 5395061.79565943 342 1342
314 14937.56039013964 573861.72591274 5390061.79565943 343 1343
315 5064.60241799715 573861.72591274 5385061.79565943 344 1344
316 17884.005170833505 573861.72591274 5370061.79565943 345 1347
317 10642.471350131456 573861.72591274 5365061.79565943 346 1348
318 8953.19224392698 578861.72591274 5495061.79565943 347 1390
319 4865.831724491049 578861.72591274 5485061.79565943 349 1392
320 7554.555348958595 578861.72591274 5480061.79565943 350 1393
321 6453.546878390907 578861.72591274 5475061.79565943 351 1394
322 6561.60719183633 578861.72591274 5470061.79565943 352 1395
323 17790.676087076467 578861.72591274 5465061.79565943 353 1396
324 13574.0166530177 578861.72591274 5460061.79565943 354 1397
325 9970.931215441118 578861.72591274 5455061.79565943 355 1398
326 10742.052870029116 578861.72591274 5450061.79565943 356 1399
327 14897.044873132278 578861.72591274 5445061.79565943 357 1400
328 2574.461558954724 578861.72591274 5440061.79565943 358 1401
329 7271.313319374379 578861.72591274 5435061.79565943 359 1402
330 11413.60250831678 578861.72591274 5430061.79565943 360 1403
331 19705.06012192719 578861.72591274 5425061.79565943 361 1404
332 4761.251134382674 578861.72591274 5420061.79565943 362 1405
333 3078.622671892318 578861.72591274 5415061.79565943 363 1406
334 3234.629308288578 578861.72591274 5410061.79565943 364 1407
335 5715.938044430087 578861.72591274 5405061.79565943 365 1408
336 17915.089628749425 578861.72591274 5400061.79565943 366 1409
337 10490.855153589158 578861.72591274 5395061.79565943 367 1410
338 19622.559135625244 578861.72591274 5390061.79565943 368 1411
339 7964.832067368271 578861.72591274 5375061.79565943 369 1414
340 37235.67411882954 578861.72591274 5370061.79565943 370 1415
341 5173.61398258428 578861.72591274 5365061.79565943 371 1416
342 13365.420378172852 583861.72591274 5495061.79565943 373 1458
343 11134.079138269815 583861.72591274 5485061.79565943 375 1460
344 5613.903043960708 583861.72591274 5480061.79565943 376 1461
345 3760.400521231246 583861.72591274 5475061.79565943 377 1462
346 8514.904331765816 583861.72591274 5470061.79565943 378 1463
347 4864.61970328636 583861.72591274 5465061.79565943 379 1464
348 12208.20612645592 583861.72591274 5460061.79565943 380 1465
349 11622.21508805258 583861.72591274 5455061.79565943 381 1466
350 9625.85819139248 583861.72591274 5450061.79565943 382 1467
351 1063.5686183864825 583861.72591274 5445061.79565943 383 1468
352 2710.7663168709023 583861.72591274 5440061.79565943 384 1469
353 19773.76687478507 583861.72591274 5435061.79565943 385 1470
354 16182.135948124838 583861.72591274 5430061.79565943 386 1471
355 13621.890292034046 583861.72591274 5425061.79565943 387 1472
356 11909.419042682846 583861.72591274 5420061.79565943 388 1473
357 8243.755191753124 583861.72591274 5415061.79565943 389 1474
358 18568.52925287864 583861.72591274 5410061.79565943 390 1475
359 19276.496706332928 583861.72591274 5405061.79565943 391 1476
360 14606.420925461482 583861.72591274 5400061.79565943 392 1477
361 3644.512271607926 583861.72591274 5395061.79565943 393 1478
362 14810.91022944094 583861.72591274 5390061.79565943 394 1479
363 16819.43312366698 583861.72591274 5385061.79565943 395 1480
364 15890.81126773365 583861.72591274 5380061.79565943 396 1481
365 3293.9541245136106 583861.72591274 5375061.79565943 397 1482
366 16275.878220294684 583861.72591274 5370061.79565943 398 1483
367 10462.016831595316 583861.72591274 5365061.79565943 399 1484
368 17524.88758597663 588861.72591274 5495061.79565943 400 1526
369 16316.259220821134 588861.72591274 5490061.79565943 401 1527
370 7547.779700450356 588861.72591274 5480061.79565943 403 1529
371 6040.680322329649 588861.72591274 5475061.79565943 404 1530
372 10056.255460004404 588861.72591274 5470061.79565943 405 1531
373 17971.115289387995 588861.72591274 5465061.79565943 406 1532
374 10870.618262057387 588861.72591274 5460061.79565943 407 1533
375 12479.802590508658 588861.72591274 5455061.79565943 408 1534
376 18774.011873347143 588861.72591274 5450061.79565943 409 1535
377 6709.357578720926 588861.72591274 5445061.79565943 410 1536
378 15866.038374806783 588861.72591274 5440061.79565943 411 1537
379 10669.348018375757 588861.72591274 5435061.79565943 412 1538
380 15757.78278066204 588861.72591274 5430061.79565943 413 1539
381 6246.984920114414 588861.72591274 5425061.79565943 414 1540
382 14867.26485906947 588861.72591274 5420061.79565943 415 1541
383 11395.879875073537 588861.72591274 5415061.79565943 416 1542
384 17516.21385957633 588861.72591274 5410061.79565943 417 1543
385 16409.155684378624 588861.72591274 5405061.79565943 418 1544
386 16911.64450635323 588861.72591274 5400061.79565943 419 1545
387 7953.497722935965 588861.72591274 5395061.79565943 420 1546
388 3019.953171043944 588861.72591274 5390061.79565943 421 1547
389 14434.605224031317 588861.72591274 5385061.79565943 422 1548
390 12817.04839026437 588861.72591274 5380061.79565943 423 1549
391 10854.096298124456 588861.72591274 5375061.79565943 424 1550
392 6924.560894442169 588861.72591274 5370061.79565943 425 1551
393 18148.137995237885 593861.72591274 5495061.79565943 426 1594
394 8024.5806559340335 593861.72591274 5490061.79565943 427 1595
395 18922.618925218045 593861.72591274 5480061.79565943 429 1597
396 11721.767769743004 593861.72591274 5475061.79565943 430 1598
397 12224.843271508616 593861.72591274 5470061.79565943 431 1599
398 17423.639239982156 593861.72591274 5465061.79565943 432 1600
399 11301.016213503182 593861.72591274 5460061.79565943 433 1601
400 18428.327658199985 593861.72591274 5455061.79565943 434 1602
401 3072.2386718820285 593861.72591274 5450061.79565943 435 1603
402 12130.324885059676 593861.72591274 5445061.79565943 436 1604
403 14717.643835299472 593861.72591274 5440061.79565943 437 1605
404 18489.538421412748 593861.72591274 5435061.79565943 438 1606
405 2288.419586248023 593861.72591274 5430061.79565943 439 1607
406 36704.98343607771 593861.72591274 5425061.79565943 440 1608
407 18395.270506920875 593861.72591274 5420061.79565943 441 1609
408 10377.706211322382 593861.72591274 5415061.79565943 442 1610
409 7987.709925985878 593861.72591274 5410061.79565943 443 1611
410 6715.173787385848 593861.72591274 5405061.79565943 444 1612
411 122.3810668037994 593861.72591274 5400061.79565943 445 1613
412 7971.076424977773 593861.72591274 5395061.79565943 446 1614
413 18375.60041373609 593861.72591274 5390061.79565943 447 1615
414 6949.634658618365 593861.72591274 5385061.79565943 448 1616
415 9049.034613106314 593861.72591274 5380061.79565943 449 1617
416 9053.453709750436 593861.72591274 5375061.79565943 450 1618
417 3547.8620588801177 593861.72591274 5370061.79565943 451 1619
418 8385.049164918704 598861.72591274 5495061.79565943 452 1662
419 7257.583923982131 598861.72591274 5490061.79565943 453 1663
420 12639.878958267114 598861.72591274 5485061.79565943 454 1664
421 13263.589347501276 598861.72591274 5480061.79565943 455 1665
422 19197.586411610813 598861.72591274 5475061.79565943 456 1666
423 8299.263523611762 598861.72591274 5470061.79565943 457 1667
424 19911.660078815574 598861.72591274 5465061.79565943 458 1668
425 11904.358785430954 598861.72591274 5460061.79565943 459 1669
426 14987.2116216412 598861.72591274 5455061.79565943 460 1670
427 17940.794748605596 598861.72591274 5450061.79565943 461 1671
428 3833.075900916166 598861.72591274 5445061.79565943 462 1672
429 9444.903153273825 598861.72591274 5440061.79565943 463 1673
430 1340.4931047590596 598861.72591274 5435061.79565943 464 1674
431 9070.392520214662 598861.72591274 5430061.79565943 465 1675
432 8820.572224936022 598861.72591274 5425061.79565943 466 1676
433 11191.466767611097 598861.72591274 5420061.79565943 467 1677
434 3658.374634597688 598861.72591274 5415061.79565943 468 1678
435 18899.32677679317 598861.72591274 5410061.79565943 469 1679
436 5429.731761175037 598861.72591274 5405061.79565943 470 1680
437 8181.794308380435 598861.72591274 5400061.79565943 471 1681
438 3144.3074018713005 598861.72591274 5395061.79565943 472 1682
439 13171.57909745606 598861.72591274 5390061.79565943 473 1683
440 4457.012797590744 598861.72591274 5385061.79565943 474 1684
441 13430.22887833304 598861.72591274 5380061.79565943 475 1685
442 2106.341559100341 598861.72591274 5375061.79565943 476 1686
443 3590.894740011629 598861.72591274 5370061.79565943 477 1687
444 4780.317385195914 598861.72591274 5365061.79565943 478 1688
445 4879.826177293112 598861.72591274 5360061.79565943 479 1689
446 17096.010359911765 598861.72591274 5355061.79565943 480 1690
447 7951.428314710463 598861.72591274 5350061.79565943 481 1691
448 4118.206787773133 598861.72591274 5345061.79565943 482 1692
449 17906.52156458521 603861.72591274 5485061.79565943 483 1732
450 1735.3821393615117 603861.72591274 5480061.79565943 484 1733
451 559.1582740594604 603861.72591274 5475061.79565943 485 1734
452 11658.18089197954 603861.72591274 5470061.79565943 486 1735
453 17833.444605719185 603861.72591274 5465061.79565943 487 1736
454 6847.205262262439 603861.72591274 5460061.79565943 488 1737
455 7602.585388487971 603861.72591274 5455061.79565943 489 1738
456 5376.261252571444 603861.72591274 5450061.79565943 490 1739
457 8195.305991302099 603861.72591274 5445061.79565943 491 1740
458 8728.107497074756 603861.72591274 5440061.79565943 492 1741
459 18945.95275405325 603861.72591274 5435061.79565943 493 1742
460 2824.4171774861297 603861.72591274 5430061.79565943 494 1743
461 9751.3278178883 603861.72591274 5425061.79565943 495 1744
462 15982.313224613255 603861.72591274 5420061.79565943 496 1745
463 478.1278851364214 603861.72591274 5415061.79565943 497 1746
464 10832.352777196327 603861.72591274 5410061.79565943 498 1747
465 5173.311998279786 603861.72591274 5405061.79565943 499 1748
466 16681.84864272522 603861.72591274 5400061.79565943 500 1749
467 30458.364995844764 603861.72591274 5395061.79565943 501 1750
468 5460.897320102295 603861.72591274 5390061.79565943 502 1751
469 18264.77539804259 603861.72591274 5385061.79565943 503 1752
470 11528.044587656274 603861.72591274 5380061.79565943 504 1753
