customer weight coord_x coord_y id_cust fid
126 2441.6929307805594 538861.72591274 5440061.79565943 147 857
127 2441.6929307805594 538861.72591274 5435061.79565943 148 858
128 2441.6929307805594 538861.72591274 5430061.79565943 149 859
129 2441.6929307805594 538861.72591274 5425061.79565943 150 860
130 2441.6929307805594 538861.72591274 5420061.79565943 151 861
131 2441.6929307805594 538861.72591274 5415061.79565943 152 862
132 2441.6929307805594 538861.72591274 5410061.79565943 153 863
133 2441.6929307805594 538861.72591274 5405061.79565943 154 864
134 2441.6929307805594 538861.72591274 5385061.79565943 158 868
135 2441.6929307805594 538861.72591274 5370061.79565943 161 871
136 2441.6929307805594 538861.72591274 5365061.79565943 162 872
137 2441.6929307805594 543861.72591274 5505061.79565943 163 912
138 2441.6929307805594 543861.72591274 5500061.79565943 164 913
139 2441.6929307805594 543861.72591274 5495061.79565943 165 914
140 2441.6929307805594 543861.72591274 5490061.79565943 166 915
141 2441.6929307805594 543861.72591274 5485061.79565943 167 916
142 2441.6929307805594 543861.72591274 5480061.79565943 168 917
143 2441.6929307805594 543861.72591274 5475061.79565943 169 918
144 2441.6929307805594 543861.72591274 5470061.79565943 170 919
145 2441.6929307805594 543861.72591274 5465061.79565943 171 920
146 2441.6929307805594 543861.72591274 5460061.79565943 172 921
147 2441.6929307805594 543861.72591274 5455061.79565943 173 922
148 2441.6929307805594 543861.72591274 5450061.79565943 174 923
149 2441.6929307805594 543861.72591274 5445061.79565943 175 924
150 2441.6929307805594 543861.72591274 5440061.79565943 176 925
151 2441.6929307805594 543861.72591274 5435061.79565943 177 926
152 2441.6929307805594 543861.72591274 5430061.79565943 178 927
153 2441.6929307805594 543861.72591274 5425061.79565943 179 928
154 2441.6929307805594 543861.72591274 5420061.79565943 180 929
155 2441.6929307805594 543861.72591274 5415061.79565943 181 930
156 2441.6929307805594 543861.72591274 5410061.79565943 182 931
157 2441.6929307805594 543861.72591274 5405061.79565943 183 932
158 2441.6929307805594 543861.72591274 5400061.79565943 184 933
159 2441.6929307805594 543861.72591274 5395061.79565943 185 934
160 2441.6929307805594 543861.72591274 5390061.79565943 186 935
161 2441.6929307805594 543861.72591274 5385061.79565943 187 936
162 2441.6929307805594 548861.72591274 5505061.79565943 189 980
163 2441.6929307805594 548861.72591274 5500061.79565943 190 981
164 2441.6929307805594 548861.72591274 5495061.79565943 191 982
165 2441.6929307805594 548861.72591274 5490061.79565943 192 983
166 2441.6929307805594 548861.72591274 5485061.79565943 193 984
167 2441.6929307805594 548861.72591274 5480061.79565943 194 985
168 2441.6929307805594 548861.72591274 5475061.79565943 195 986
169 2441.6929307805594 548861.72591274 5470061.79565943 196 987
170 2441.6929307805594 548861.72591274 5465061.79565943 197 988
171 2441.6929307805594 548861.72591274 5460061.79565943 198 989
172 2441.6929307805594 548861.72591274 5455061.79565943 199 990
173 2441.6929307805594 548861.72591274 5450061.79565943 200 991
174 2441.6929307805594 548861.72591274 5445061.79565943 201 992
175 2441.6929307805594 548861.72591274 5440061.79565943 202 993
176 2441.6929307805594 548861.72591274 5435061.79565943 203 994
177 2441.6929307805594 548861.72591274 5430061.79565943 204 995
178 2441.6929307805594 548861.72591274 5425061.79565943 205 996
179 2441.6929307805594 548861.72591274 5420061.79565943 206 997
180 2441.6929307805594 548861.72591274 5415061.79565943 207 998
181 2441.6929307805594 548861.72591274 5410061.79565943 208 999
182 2441.6929307805594 548861.72591274 5405061.79565943 209 1000
183 2441.6929307805594 548861.72591274 5400061.79565943 210 1001
184 2441.6929307805594 548861.72591274 5395061.79565943 211 1002
185 2441.6929307805594 548861.72591274 5390061.79565943 212 1003
186 2441.6929307805594 548861.72591274 5385061.79565943 213 1004
187 2441.6929307805594 548861.72591274 5380061.79565943 214 1005
188 2441.6929307805594 553861.72591274 5505061.79565943 215 1048
189 2441.6929307805594 553861.72591274 5500061.79565943 216 1049
190 2441.6929307805594 553861.72591274 5495061.79565943 217 1050
191 2441.6929307805594 553861.72591274 5490061.79565943 218 1051
192 2441.6929307805594 553861.72591274 5485061.79565943 219 1052
193 2441.6929307805594 553861.72591274 5480061.79565943 220 1053
194 2441.6929307805594 553861.72591274 5475061.79565943 221 1054
195 2441.6929307805594 553861.72591274 5470061.79565943 222 1055
196 2441.6929307805594 553861.72591274 5465061.79565943 223 1056
197 2441.6929307805594 553861.72591274 5460061.79565943 224 1057
198 2441.6929307805594 553861.72591274 5455061.79565943 225 1058
199 2441.6929307805594 553861.72591274 5450061.79565943 226 1059
200 2441.6929307805594 553861.72591274 5445061.79565943 227 1060
201 2441.6929307805594 553861.72591274 5440061.79565943 228 1061
202 2441.6929307805594 553861.72591274 5435061.79565943 229 1062
203 2441.6929307805594 553861.72591274 5430061.79565943 230 1063
204 2441.6929307805594 553861.72591274 5425061.79565943 231 1064
205 2441.6929307805594 553861.72591274 5420061.79565943 232 1065
206 2441.6929307805594 553861.72591274 5415061.79565943 233 1066
207 2441.6929307805594 553861.72591274 5410061.79565943 234 1067
208 2441.6929307805594 553861.72591274 5405061.79565943 235 1068
209 2441.6929307805594 553861.72591274 5400061.79565943 236 1069
210 2441.6929307805594 553861.72591274 5395061.79565943 237 1070
211 2441.6929307805594 553861.72591274 5390061.79565943 238 1071
212 2441.6929307805594 553861.72591274 5385061.79565943 239 1072
213 2441.6929307805594 553861.72591274 5380061.79565943 240 1073
214 2441.6929307805594 553861.72591274 5375061.79565943 241 1074
215 2441.6929307805594 558861.72591274 5510061.79565943 242 1115
216 2441.6929307805594 558861.72591274 5505061.79565943 243 1116
217 2441.6929307805594 558861.72591274 5500061.79565943 244 1117
218 2441.6929307805594 558861.72591274 5495061.79565943 245 1118
219 2441.6929307805594 558861.72591274 5490061.79565943 246 1119
220 2441.6929307805594 558861.72591274 5485061.79565943 247 1120
221 2441.6929307805594 558861.72591274 5480061.79565943 248 1121
222 2441.6929307805594 558861.72591274 5475061.79565943 249 1122
223 2441.6929307805594 558861.72591274 5470061.79565943 250 1123
224 2441.6929307805594 558861.72591274 5465061.79565943 251 1124
225 2441.6929307805594 558861.72591274 5460061.79565943 252 1125
226 2441.6929307805594 558861.72591274 5455061.79565943 253 1126
227 2441.6929307805594 558861.72591274 5450061.79565943 254 1127
228 2441.6929307805594 558861.72591274 5445061.79565943 255 1128
229 2441.6929307805594 558861.72591274 5440061.79565943 256 1129
230 2441.6929307805594 558861.72591274 5435061.79565943 257 1130
231 2441.6929307805594 558861.72591274 5430061.79565943 258 1131
232 2441.6929307805594 558861.72591274 5420061.79565943 260 1133
233 2441.6929307805594 558861.72591274 5415061.79565943 261 1134
234 2441.6929307805594 558861.72591274 5410061.79565943 262 1135
235 2441.6929307805594 558861.72591274 5405061.79565943 263 1136
236 2441.6929307805594 558861.72591274 5400061.79565943 264 1137
237 2441.6929307805594 558861.72591274 5380061.79565943 265 1141
238 2441.6929307805594 558861.72591274 5375061.79565943 266 1142
239 2441.6929307805594 558861.72591274 5370061.79565943 267 1143
240 2441.6929307805594 563861.72591274 5510061.79565943 268 1183
241 2441.6929307805594 563861.72591274 5505061.79565943 269 1184
242 2441.6929307805594 563861.72591274 5500061.79565943 270 1185
243 2441.6929307805594 563861.72591274 5495061.79565943 271 1186
244 2441.6929307805594 563861.72591274 5490061.79565943 272 1187
245 2441.6929307805594 563861.72591274 5485061.79565943 273 1188
246 2441.6929307805594 563861.72591274 5480061.79565943 274 1189
247 2441.6929307805594 563861.72591274 5475061.79565943 275 1190
248 2441.6929307805594 563861.72591274 5470061.79565943 276 1191
249 2441.6929307805594 563861.72591274 5465061.79565943 277 1192
250 2441.6929307805594 563861.72591274 5460061.79565943 278 1193
251 2441.6929307805594 563861.72591274 5455061.79565943 279 1194
252 2441.6929307805594 563861.72591274 5450061.79565943 280 1195
253 2441.6929307805594 563861.72591274 5445061.79565943 281 1196
254 2441.6929307805594 563861.72591274 5440061.79565943 282 1197
255 2441.6929307805594 563861.72591274 5435061.79565943 283 1198
256 2441.6929307805594 563861.72591274 5430061.79565943 284 1199
257 2441.6929307805594 563861.72591274 5425061.79565943 285 1200
258 2441.6929307805594 563861.72591274 5420061.79565943 286 1201
259 2441.6929307805594 563861.72591274 5415061.79565943 287 1202
260 2441.6929307805594 563861.72591274 5410061.79565943 288 1203
261 2441.6929307805594 563861.72591274 5405061.79565943 289 1204
262 2441.6929307805594 563861.72591274 5400061.79565943 290 1205
263 2441.6929307805594 563861.72591274 5395061.79565943 291 1206
264 2441.6929307805594 563861.72591274 5370061.79565943 292 1211
265 2441.6929307805594 563861.72591274 5365061.79565943 293 1212
266 2441.6929307805594 568861.72591274 5505061.79565943 294 1252
267 2441.6929307805594 568861.72591274 5500061.79565943 295 1253
268 2441.6929307805594 568861.72591274 5495061.79565943 296 1254
269 2441.6929307805594 568861.72591274 5490061.79565943 297 1255
270 2441.6929307805594 568861.72591274 5485061.79565943 298 1256
271 2441.6929307805594 568861.72591274 5480061.79565943 299 1257
272 2441.6929307805594 568861.72591274 5475061.79565943 300 1258
273 2441.6929307805594 568861.72591274 5470061.79565943 301 1259
274 2441.6929307805594 568861.72591274 5465061.79565943 302 1260
275 2441.6929307805594 568861.72591274 5460061.79565943 303 1261
276 2441.6929307805594 568861.72591274 5455061.79565943 304 1262
277 2441.6929307805594 568861.72591274 5450061.79565943 305 1263
278 2441.6929307805594 568861.72591274 5445061.79565943 306 1264
279 2441.6929307805594 568861.72591274 5440061.79565943 307 1265
280 2441.6929307805594 568861.72591274 5435061.79565943 308 1266
281 2441.6929307805594 568861.72591274 5430061.79565943 309 1267
282 2441.6929307805594 568861.72591274 5425061.79565943 310 1268
283 2441.6929307805594 568861.72591274 5420061.79565943 311 1269
284 2441.6929307805594 568861.72591274 5415061.79565943 312 1270
285 2441.6929307805594 568861.72591274 5410061.79565943 313 1271
286 2441.6929307805594 568861.72591274 5405061.79565943 314 1272
287 2441.6929307805594 568861.72591274 5400061.79565943 315 1273
288 2441.6929307805594 568861.72591274 5395061.79565943 316 1274
289 2441.6929307805594 568861.72591274 5370061.79565943 317 1279
290 2441.6929307805594 568861.72591274 5365061.79565943 318 1280
291 2441.6929307805594 573861.72591274 5510061.79565943 319 1319
292 2441.6929307805594 573861.72591274 5505061.79565943 320 1320
293 2441.6929307805594 573861.72591274 5500061.79565943 321 1321
294 2441.6929307805594 573861.72591274 5495061.79565943 322 1322
295 2441.6929307805594 573861.72591274 5490061.79565943 323 1323
296 2441.6929307805594 573861.72591274 5485061.79565943 324 1324
297 2441.6929307805594 573861.72591274 5480061.79565943 325 1325
298 2441.6929307805594 573861.72591274 5475061.79565943 326 1326
299 2441.6929307805594 573861.72591274 5470061.79565943 327 1327
300 2441.6929307805594 573861.72591274 5465061.79565943 328 1328
301 2441.6929307805594 573861.72591274 5460061.79565943 329 1329
302 2441.6929307805594 573861.72591274 5450061.79565943 331 1331
303 2441.6929307805594 573861.72591274 5445061.79565943 332 1332
304 2441.6929307805594 573861.72591274 5440061.79565943 333 1333
305 2441.6929307805594 573861.72591274 5435061.79565943 334 1334
306 2441.6929307805594 573861.72591274 5430061.79565943 335 1335
307 2441.6929307805594 573861.72591274 5425061.79565943 336 1336
308 2441.6929307805594 573861.72591274 5420061.79565943 337 1337
309 2441.6929307805594 573861.72591274 5415061.79565943 338 1338
310 2441.6929307805594 573861.72591274 5410061.79565943 339 1339
311 2441.6929307805594 573861.72591274 5405061.79565943 340 1340
312 2441.6929307805594 573861.72591274 5400061.79565943 341 1341
313 2441.6929307805594 573861.72591274 5395061.79565943 342 1342
314 2441.6929307805594 573861.72591274 5390061.79565943 343 1343
315 2441.6929307805594 573861.72591274 5385061.79565943 344 1344
316 2441.6929307805594 573861.72591274 5370061.79565943 345 1347
317 2441.6929307805594 573861.72591274 5365061.79565943 346 1348
318 2441.6929307805594 578861.72591274 5495061.79565943 347 1390
319 2441.6929307805594 578861.72591274 5485061.79565943 349 1392
320 2441.6929307805594 578861.72591274 5480061.79565943 350 1393
321 2441.6929307805594 578861.72591274 5475061.79565943 351 1394
322 2441.6929307805594 578861.72591274 5470061.79565943 352 1395
323 2441.6929307805594 578861.72591274 5465061.79565943 353 1396
324 2441.6929307805594 578861.72591274 5460061.79565943 354 1397
325 2441.6929307805594 578861.72591274 5455061.79565943 355 1398
326 2441.6929307805594 578861.72591274 5450061.79565943 356 1399
327 2441.6929307805594 578861.72591274 5445061.79565943 357 1400
328 2441.6929307805594 578861.72591274 5440061.79565943 358 1401
329 2441.6929307805594 578861.72591274 5435061.79565943 359 1402
330 2441.6929307805594 578861.72591274 5430061.79565943 360 1403
331 2441.6929307805594 578861.72591274 5425061.79565943 361 1404
332 2441.6929307805594 578861.72591274 5420061.79565943 362 1405
333 2441.6929307805594 578861.72591274 5415061.79565943 363 1406
334 2441.6929307805594 578861.72591274 5410061.79565943 364 1407
335 2441.6929307805594 578861.72591274 5405061.79565943 365 1408
336 2441.6929307805594 578861.72591274 5400061.79565943 366 1409
337 2441.6929307805594 578861.72591274 5395061.79565943 367 1410
338 2441.6929307805594 578861.72591274 5390061.79565943 368 1411
339 2441.6929307805594 578861.72591274 5375061.79565943 369 1414
340 2441.6929307805594 578861.72591274 5370061.79565943 370 1415
341 2441.6929307805594 578861.72591274 5365061.79565943 371 1416
342 2441.6929307805594 583861.72591274 5495061.79565943 373 1458
343 2441.6929307805594 583861.72591274 5485061.79565943 375 1460
344 2441.6929307805594 583861.72591274 5480061.79565943 376 1461
345 2441.6929307805594 583861.72591274 5475061.79565943 377 1462
346 2441.6929307805594 583861.72591274 5470061.79565943 378 1463
347 2441.6929307805594 583861.72591274 5465061.79565943 379 1464
348 2441.6929307805594 583861.72591274 5460061.79565943 380 1465
349 2441.6929307805594 583861.72591274 5455061.79565943 381 1466
350 2441.6929307805594 583861.72591274 5450061.79565943 382 1467
351 2441.6929307805594 583861.72591274 5445061.79565943 383 1468
352 2441.6929307805594 583861.72591274 5440061.79565943 384 1469
353 2441.6929307805594 583861.72591274 5435061.79565943 385 1470
354 2441.6929307805594 583861.72591274 5430061.79565943 386 1471
355 2441.6929307805594 583861.72591274 5425061.79565943 387 1472
356 2441.6929307805594 583861.72591274 5420061.79565943 388 1473
357 2441.6929307805594 583861.72591274 5415061.79565943 389 1474
358 2441.6929307805594 583861.72591274 5410061.79565943 390 1475
359 2441.6929307805594 583861.72591274 5405061.79565943 391 1476
360 2441.6929307805594 583861.72591274 5400061.79565943 392 1477
361 2441.6929307805594 583861.72591274 5395061.79565943 393 1478
362 2441.6929307805594 583861.72591274 5390061.79565943 394 1479
363 2441.6929307805594 583861.72591274 5385061.79565943 395 1480
364 2441.6929307805594 583861.72591274 5380061.79565943 396 1481
365 2441.6929307805594 583861.72591274 5375061.79565943 397 1482
366 2441.6929307805594 583861.72591274 5370061.79565943 398 1483
367 2441.6929307805594 583861.72591274 5365061.79565943 399 1484
368 2441.6929307805594 588861.72591274 5495061.79565943 400 1526
369 2441.6929307805594 588861.72591274 5490061.79565943 401 1527
370 2441.6929307805594 588861.72591274 5480061.79565943 403 1529
371 2441.6929307805594 588861.72591274 5475061.79565943 404 1530
372 2441.6929307805594 588861.72591274 5470061.79565943 405 1531
373 2441.6929307805594 588861.72591274 5465061.79565943 406 1532
374 2441.6929307805594 588861.72591274 5460061.79565943 407 1533
375 2441.6929307805594 588861.72591274 5455061.79565943 408 1534
376 2441.6929307805594 588861.72591274 5450061.79565943 409 1535
377 2441.6929307805594 588861.72591274 5445061.79565943 410 1536
378 2441.6929307805594 588861.72591274 5440061.79565943 411 1537
379 2441.6929307805594 588861.72591274 5435061.79565943 412 1538
380 2441.6929307805594 588861.72591274 5430061.79565943 413 1539
381 2441.6929307805594 588861.72591274 5425061.79565943 414 1540
382 2441.6929307805594 588861.72591274 5420061.79565943 415 1541
383 2441.6929307805594 588861.72591274 5415061.79565943 416 1542
384 2441.6929307805594 588861.72591274 5410061.79565943 417 1543
385 2441.6929307805594 588861.72591274 5405061.79565943 418 1544
386 2441.6929307805594 588861.72591274 5400061.79565943 419 1545
387 2441.6929307805594 588861.72591274 5395061.79565943 420 1546
388 2441.6929307805594 588861.72591274 5390061.79565943 421 1547
389 2441.6929307805594 588861.72591274 5385061.79565943 422 1548
390 2441.6929307805594 588861.72591274 5380061.79565943 423 1549
391 2441.6929307805594 588861.72591274 5375061.79565943 424 1550
392 2441.6929307805594 588861.72591274 5370061.79565943 425 1551
393 2441.6929307805594 593861.72591274 5495061.79565943 426 1594
394 2441.6929307805594 593861.72591274 5490061.79565943 427 1595
395 2441.6929307805594 593861.72591274 5480061.79565943 429 1597
396 2441.6929307805594 593861.72591274 5475061.79565943 430 1598
397 2441.6929307805594 593861.72591274 5470061.79565943 431 1599
398 2441.6929307805594 593861.72591274 5465061.79565943 432 1600
399 2441.6929307805594 593861.72591274 5460061.79565943 433 1601
400 2441.6929307805594 593861.72591274 5455061.79565943 434 1602
401 2441.6929307805594 593861.72591274 5450061.79565943 435 1603
402 2441.6929307805594 593861.72591274 5445061.79565943 436 1604
403 2441.6929307805594 593861.72591274 5440061.79565943 437 1605
404 2441.6929307805594 593861.72591274 5435061.79565943 438 1606
405 2441.6929307805594 593861.72591274 5430061.79565943 439 1607
406 2441.6929307805594 593861.72591274 5425061.79565943 440 1608
407 2441.6929307805594 593861.72591274 5420061.79565943 441 1609
408 2441.6929307805594 593861.72591274 5415061.79565943 442 1610
409 2441.6929307805594 593861.72591274 5410061.79565943 443 1611
410 2441.6929307805594 593861.72591274 5405061.79565943 444 1612
411 2441.6929307805594 593861.72591274 5400061.79565943 445 1613
412 2441.6929307805594 593861.72591274 5395061.79565943 446 1614
413 2441.6929307805594 593861.72591274 5390061.79565943 447 1615
414 2441.6929307805594 593861.72591274 5385061.79565943 448 1616
415 2441.6929307805594 593861.72591274 5380061.79565943 449 1617
416 2441.6929307805594 593861.72591274 5375061.79565943 450 1618
417 2441.6929307805594 593861.72591274 5370061.79565943 451 1619
418 2441.6929307805594 598861.72591274 5495061.79565943 452 1662
419 2441.6929307805594 598861.72591274 5490061.79565943 453 1663
420 2441.6929307805594 598861.72591274 5485061.79565943 454 1664
421 2441.6929307805594 598861.72591274 5480061.79565943 455 1665
422 2441.6929307805594 598861.72591274 5475061.79565943 456 1666
423 2441.6929307805594 598861.72591274 5470061.79565943 457 1667
424 2441.6929307805594 598861.72591274 5465061.79565943 458 1668
425 2441.6929307805594 598861.72591274 5460061.79565943 459 1669
426 2441.6929307805594 598861.72591274 5455061.79565943 460 1670
427 2441.6929307805594 598861.72591274 5450061.79565943 461 1671
428 2441.6929307805594 598861.72591274 5445061.79565943 462 1672
429 2441.6929307805594 598861.72591274 5440061.79565943 463 1673
430 2441.6929307805594 598861.72591274 5435061.79565943 464 1674
431 2441.6929307805594 598861.72591274 5430061.79565943 465 1675
432 2441.6929307805594 598861.72591274 5425061.79565943 466 1676
433 2441.6929307805594 598861.72591274 5420061.79565943 467 1677
434 2441.6929307805594 598861.72591274 5415061.79565943 468 1678
435 2441.6929307805594 598861.72591274 5410061.79565943 469 1679
436 2441.6929307805594 598861.72591274 5405061.79565943 470 1680
437 2441.6929307805594 598861.72591274 5400061.79565943 471 1681
438 2441.6929307805594 598861.72591274 5395061.79565943 472 1682
439 2441.6929307805594 598861.72591274 5390061.79565943 473 1683
440 2441.6929307805594 598861.72591274 5385061.79565943 474 1684
441 2441.6929307805594 598861.72591274 5380061.79565943 475 1685
442 2441.6929307805594 598861.72591274 5375061.79565943 476 1686
443 2441.6929307805594 598861.72591274 5370061.79565943 477 1687
444 2441.6929307805594 598861.72591274 5365061.79565943 478 1688
445 2441.6929307805594 598861.72591274 5360061.79565943 479 1689
446 2441.6929307805594 598861.72591274 5355061.79565943 480 1690
447 2441.6929307805594 598861.72591274 5350061.79565943 481 1691
448 2441.6929307805594 598861.72591274 5345061.79565943 482 1692
449 2441.6929307805594 603861.72591274 5485061.79565943 483 1732
450 2441.6929307805594 603861.72591274 5480061.79565943 484 1733
451 2441.6929307805594 603861.72591274 5475061.79565943 485 1734
452 2441.6929307805594 603861.72591274 5470061.79565943 486 1735
453 2441.6929307805594 603861.72591274 5465061.79565943 487 1736
454 2441.6929307805594 603861.72591274 5460061.79565943 488 1737
455 2441.6929307805594 603861.72591274 5455061.79565943 489 1738
456 2441.6929307805594 603861.72591274 5450061.79565943 490 1739
