customer p1x p1y p2x p2y p3x p3y p4x p4y
241 16.0 20.0 17.0 20.0 16.0 19.0 17.0 19.0
242 17.0 20.0 18.0 20.0 17.0 19.0 18.0 19.0
243 18.0 20.0 19.0 20.0 18.0 19.0 19.0 19.0
244 19.0 20.0 20.0 20.0 19.0 19.0 20.0 19.0
245 20.0 20.0 21.0 20.0 20.0 19.0 21.0 19.0
246 21.0 20.0 22.0 20.0 21.0 19.0 22.0 19.0
247 22.0 20.0 23.0 20.0 22.0 19.0 23.0 19.0
248 23.0 20.0 24.0 20.0 23.0 19.0 24.0 19.0
249 24.0 20.0 25.0 20.0 24.0 19.0 25.0 19.0
250 25.0 20.0 26.0 20.0 25.0 19.0 26.0 19.0
251 26.0 20.0 27.0 20.0 26.0 19.0 27.0 19.0
252 27.0 20.0 28.0 20.0 27.0 19.0 28.0 19.0
253 0.0 19.0 1.0 19.0 0.0 18.0 1.0 18.0
254 1.0 19.0 2.0 19.0 1.0 18.0 2.0 18.0
255 2.0 19.0 3.0 19.0 2.0 18.0 3.0 18.0
256 3.0 19.0 4.0 19.0 3.0 18.0 4.0 18.0
257 4.0 19.0 5.0 19.0 4.0 18.0 5.0 18.0
258 5.0 19.0 6.0 19.0 5.0 18.0 6.0 18.0
259 6.0 19.0 7.0 19.0 6.0 18.0 7.0 18.0
260 7.0 19.0 8.0 19.0 7.0 18.0 8.0 18.0
261 8.0 19.0 9.0 19.0 8.0 18.0 9.0 18.0
262 9.0 19.0 10.0 19.0 9.0 18.0 10.0 18.0
263 10.0 19.0 11.0 19.0 10.0 18.0 11.0 18.0
264 11.0 19.0 12.0 19.0 11.0 18.0 12.0 18.0
265 12.0 19.0 13.0 19.0 12.0 18.0 13.0 18.0
266 13.0 19.0 14.0 19.0 13.0 18.0 14.0 18.0
267 14.0 19.0 15.0 19.0 14.0 18.0 15.0 18.0
268 15.0 19.0 16.0 19.0 15.0 18.0 16.0 18.0
269 16.0 19.0 17.0 19.0 16.0 18.0 17.0 18.0
270 17.0 19.0 18.0 19.0 17.0 18.0 18.0 18.0
271 18.0 19.0 19.0 19.0 18.0 18.0 19.0 18.0
272 19.0 19.0 20.0 19.0 19.0 18.0 20.0 18.0
273 20.0 19.0 21.0 19.0 20.0 18.0 21.0 18.0
274 21.0 19.0 22.0 19.0 21.0 18.0 22.0 18.0
275 22.0 19.0 23.0 19.0 22.0 18.0 23.0 18.0
276 23.0 19.0 24.0 19.0 23.0 18.0 24.0 18.0
277 24.0 19.0 25.0 19.0 24.0 18.0 25.0 18.0
278 25.0 19.0 26.0 19.0 25.0 18.0 26.0 18.0
279 26.0 19.0 27.0 19.0 26.0 18.0 27.0 18.0
280 27.0 19.0 28.0 19.0 27.0 18.0 28.0 18.0
281 0.0 18.0 1.0 18.0 0.0 17.0 1.0 17.0
282 1.0 18.0 2.0 18.0 1.0 17.0 2.0 17.0
283 2.0 18.0 3.0 18.0 2.0 17.0 3.0 17.0
284 3.0 18.0 4.0 18.0 3.0 17.0 4.0 17.0
285 4.0 18.0 5.0 18.0 4.0 17.0 5.0 17.0
286 5.0 18.0 6.0 18.0 5.0 17.0 6.0 17.0
287 6.0 18.0 7.0 18.0 6.0 17.0 7.0 17.0
288 7.0 18.0 8.0 18.0 7.0 17.0 8.0 17.0
289 8.0 18.0 9.0 18.0 8.0 17.0 9.0 17.0
290 9.0 18.0 10.0 18.0 9.0 17.0 10.0 17.0
291 10.0 18.0 11.0 18.0 10.0 17.0 11.0 17.0
292 11.0 18.0 12.0 18.0 11.0 17.0 12.0 17.0
293 12.0 18.0 13.0 18.0 12.0 17.0 13.0 17.0
294 13.0 18.0 14.0 18.0 13.0 17.0 14.0 17.0
295 14.0 18.0 15.0 18.0 14.0 17.0 15.0 17.0
296 15.0 18.0 16.0 18.0 15.0 17.0 16.0 17.0
297 16.0 18.0 17.0 18.0 16.0 17.0 17.0 17.0
298 17.0 18.0 18.0 18.0 17.0 17.0 18.0 17.0
299 18.0 18.0 19.0 18.0 18.0 17.0 19.0 17.0
300 19.0 18.0 20.0 18.0 19.0 17.0 20.0 17.0
301 20.0 18.0 21.0 18.0 20.0 17.0 21.0 17.0
302 21.0 18.0 22.0 18.0 21.0 17.0 22.0 17.0
303 22.0 18.0 23.0 18.0 22.0 17.0 23.0 17.0
304 23.0 18.0 24.0 18.0 23.0 17.0 24.0 17.0
305 24.0 18.0 25.0 18.0 24.0 17.0 25.0 17.0
306 25.0 18.0 26.0 18.0 25.0 17.0 26.0 17.0
307 26.0 18.0 27.0 18.0 26.0 17.0 27.0 17.0
308 27.0 18.0 28.0 18.0 27.0 17.0 28.0 17.0
309 0.0 17.0 1.0 17.0 0.0 16.0 1.0 16.0
310 1.0 17.0 2.0 17.0 1.0 16.0 2.0 16.0
311 2.0 17.0 3.0 17.0 2.0 16.0 3.0 16.0
312 3.0 17.0 4.0 17.0 3.0 16.0 4.0 16.0
313 4.0 17.0 5.0 17.0 4.0 16.0 5.0 16.0
314 5.0 17.0 6.0 17.0 5.0 16.0 6.0 16.0
315 6.0 17.0 7.0 17.0 6.0 16.0 7.0 16.0
316 7.0 17.0 8.0 17.0 7.0 16.0 8.0 16.0
317 8.0 17.0 9.0 17.0 8.0 16.0 9.0 16.0
318 9.0 17.0 10.0 17.0 9.0 16.0 10.0 16.0
319 10.0 17.0 11.0 17.0 10.0 16.0 11.0 16.0
320 11.0 17.0 12.0 17.0 11.0 16.0 12.0 16.0
321 12.0 17.0 13.0 17.0 12.0 16.0 13.0 16.0
322 13.0 17.0 14.0 17.0 13.0 16.0 14.0 16.0
323 14.0 17.0 15.0 17.0 14.0 16.0 15.0 16.0
324 15.0 17.0 16.0 17.0 15.0 16.0 16.0 16.0
325 16.0 17.0 17.0 17.0 16.0 16.0 17.0 16.0
326 17.0 17.0 18.0 17.0 17.0 16.0 18.0 16.0
327 18.0 17.0 19.0 17.0 18.0 16.0 19.0 16.0
328 19.0 17.0 20.0 17.0 19.0 16.0 20.0 16.0
329 20.0 17.0 21.0 17.0 20.0 16.0 21.0 16.0
330 21.0 17.0 22.0 17.0 21.0 16.0 22.0 16.0
331 22.0 17.0 23.0 17.0 22.0 16.0 23.0 16.0
332 23.0 17.0 24.0 17.0 23.0 16.0 24.0 16.0
333 24.0 17.0 25.0 17.0 24.0 16.0 25.0 16.0
334 25.0 17.0 26.0 17.0 25.0 16.0 26.0 16.0
335 26.0 17.0 27.0 17.0 26.0 16.0 27.0 16.0
336 27.0 17.0 28.0 17.0 27.0 16.0 28.0 16.0
337 0.0 16.0 1.0 16.0 0.0 15.0 1.0 15.0
338 1.0 16.0 2.0 16.0 1.0 15.0 2.0 15.0
339 2.0 16.0 3.0 16.0 2.0 15.0 3.0 15.0
340 3.0 16.0 4.0 16.0 3.0 15.0 4.0 15.0
341 4.0 16.0 5.0 16.0 4.0 15.0 5.0 15.0
342 5.0 16.0 6.0 16.0 5.0 15.0 6.0 15.0
343 6.0 16.0 7.0 16.0 6.0 15.0 7.0 15.0
344 7.0 16.0 8.0 16.0 7.0 15.0 8.0 15.0
345 8.0 16.0 9.0 16.0 8.0 15.0 9.0 15.0
346 9.0 16.0 10.0 16.0 9.0 15.0 10.0 15.0
347 10.0 16.0 11.0 16.0 10.0 15.0 11.0 15.0
348 11.0 16.0 12.0 16.0 11.0 15.0 12.0 15.0
349 12.0 16.0 13.0 16.0 12.0 15.0 13.0 15.0
350 13.0 16.0 14.0 16.0 13.0 15.0 14.0 15.0
351 14.0 16.0 15.0 16.0 14.0 15.0 15.0 15.0
352 15.0 16.0 16.0 16.0 15.0 15.0 16.0 15.0
353 16.0 16.0 17.0 16.0 16.0 15.0 17.0 15.0
354 17.0 16.0 18.0 16.0 17.0 15.0 18.0 15.0
355 18.0 16.0 19.0 16.0 18.0 15.0 19.0 15.0
356 19.0 16.0 20.0 16.0 19.0 15.0 20.0 15.0
357 20.0 16.0 21.0 16.0 20.0 15.0 21.0 15.0
358 21.0 16.0 22.0 16.0 21.0 15.0 22.0 15.0
359 22.0 16.0 23.0 16.0 22.0 15.0 23.0 15.0
360 23.0 16.0 24.0 16.0 23.0 15.0 24.0 15.0
361 24.0 16.0 25.0 16.0 24.0 15.0 25.0 15.0
362 25.0 16.0 26.0 16.0 25.0 15.0 26.0 15.0
363 26.0 16.0 27.0 16.0 26.0 15.0 27.0 15.0
364 27.0 16.0 28.0 16.0 27.0 15.0 28.0 15.0
365 0.0 15.0 1.0 15.0 0.0 14.0 1.0 14.0
366 1.0 15.0 2.0 15.0 1.0 14.0 2.0 14.0
367 2.0 15.0 3.0 15.0 2.0 14.0 3.0 14.0
368 3.0 15.0 4.0 15.0 3.0 14.0 4.0 14.0
369 4.0 15.0 5.0 15.0 4.0 14.0 5.0 14.0
370 5.0 15.0 6.0 15.0 5.0 14.0 6.0 14.0
371 6.0 15.0 7.0 15.0 6.0 14.0 7.0 14.0
372 7.0 15.0 8.0 15.0 7.0 14.0 8.0 14.0
373 8.0 15.0 9.0 15.0 8.0 14.0 9.0 14.0
374 9.0 15.0 10.0 15.0 9.0 14.0 10.0 14.0
375 10.0 15.0 11.0 15.0 10.0 14.0 11.0 14.0
376 11.0 15.0 12.0 15.0 11.0 14.0 12.0 14.0
377 12.0 15.0 13.0 15.0 12.0 14.0 13.0 14.0
378 13.0 15.0 14.0 15.0 13.0 14.0 14.0 14.0
379 14.0 15.0 15.0 15.0 14.0 14.0 15.0 14.0
380 15.0 15.0 16.0 15.0 15.0 14.0 16.0 14.0
381 16.0 15.0 17.0 15.0 16.0 14.0 17.0 14.0
382 17.0 15.0 18.0 15.0 17.0 14.0 18.0 14.0
383 18.0 15.0 19.0 15.0 18.0 14.0 19.0 14.0
384 19.0 15.0 20.0 15.0 19.0 14.0 20.0 14.0
385 20.0 15.0 21.0 15.0 20.0 14.0 21.0 14.0
386 21.0 15.0 22.0 15.0 21.0 14.0 22.0 14.0
387 22.0 15.0 23.0 15.0 22.0 14.0 23.0 14.0
388 23.0 15.0 24.0 15.0 23.0 14.0 24.0 14.0
389 24.0 15.0 25.0 15.0 24.0 14.0 25.0 14.0
390 25.0 15.0 26.0 15.0 25.0 14.0 26.0 14.0
391 26.0 15.0 27.0 15.0 26.0 14.0 27.0 14.0
392 27.0 15.0 28.0 15.0 27.0 14.0 28.0 14.0
393 0.0 14.0 1.0 14.0 0.0 13.0 1.0 13.0
394 1.0 14.0 2.0 14.0 1.0 13.0 2.0 13.0
395 2.0 14.0 3.0 14.0 2.0 13.0 3.0 13.0
396 3.0 14.0 4.0 14.0 3.0 13.0 4.0 13.0
397 4.0 14.0 5.0 14.0 4.0 13.0 5.0 13.0
398 5.0 14.0 6.0 14.0 5.0 13.0 6.0 13.0
399 6.0 14.0 7.0 14.0 6.0 13.0 7.0 13.0
400 7.0 14.0 8.0 14.0 7.0 13.0 8.0 13.0
401 8.0 14.0 9.0 14.0 8.0 13.0 9.0 13.0
402 9.0 14.0 10.0 14.0 9.0 13.0 10.0 13.0
403 10.0 14.0 11.0 14.0 10.0 13.0 11.0 13.0
404 11.0 14.0 12.0 14.0 11.0 13.0 12.0 13.0
405 12.0 14.0 13.0 14.0 12.0 13.0 13.0 13.0
406 13.0 14.0 14.0 14.0 13.0 13.0 14.0 13.0
407 14.0 14.0 15.0 14.0 14.0 13.0 15.0 13.0
408 15.0 14.0 16.0 14.0 15.0 13.0 16.0 13.0
409 16.0 14.0 17.0 14.0 16.0 13.0 17.0 13.0
410 17.0 14.0 18.0 14.0 17.0 13.0 18.0 13.0
