location capacity coord_x coord_y id_loc fid
232 66848.45326072477 553861.72591274 5420061.79565943 205 1065
233 30528.292138572095 553861.72591274 5415061.79565943 206 1066
234 82193.20485225644 553861.72591274 5410061.79565943 207 1067
235 14564.047804273214 553861.72591274 5405061.79565943 208 1068
236 10751.946355124797 553861.72591274 5400061.79565943 209 1069
237 24236.770824071828 553861.72591274 5395061.79565943 210 1070
238 57247.67116532235 553861.72591274 5390061.79565943 211 1071
239 16027.222849342475 553861.72591274 5385061.79565943 212 1072
240 17781.086397282277 553861.72591274 5380061.79565943 213 1073
241 28543.718238792542 553861.72591274 5375061.79565943 214 1074
242 4017.728038018413 558861.72591274 5510061.79565943 215 1115
243 24527.532760787584 558861.72591274 5505061.79565943 216 1116
244 3510.289841213473 558861.72591274 5500061.79565943 217 1117
245 22600.76319016537 558861.72591274 5495061.79565943 218 1118
246 26448.189502951158 558861.72591274 5490061.79565943 219 1119
247 2880.973753196845 558861.72591274 5485061.79565943 220 1120
248 31692.396569547007 558861.72591274 5480061.79565943 221 1121
249 12087.908715692043 558861.72591274 5475061.79565943 222 1122
250 62264.354324387736 558861.72591274 5470061.79565943 223 1123
251 119745.51277277697 558861.72591274 5465061.79565943 224 1124
252 2949.4604093651524 558861.72591274 5460061.79565943 225 1125
253 49889.15029039183 558861.72591274 5455061.79565943 226 1126
254 29137.272118271027 558861.72591274 5450061.79565943 227 1127
255 15970.089519119167 558861.72591274 5445061.79565943 228 1128
256 15207.406127848264 558861.72591274 5440061.79565943 229 1129
257 4073.4514759811495 558861.72591274 5435061.79565943 230 1130
258 20953.507391024992 558861.72591274 5430061.79565943 231 1131
260 50683.660970476165 558861.72591274 5420061.79565943 232 1133
261 75873.68111568959 558861.72591274 5415061.79565943 233 1134
262 27935.688414106487 558861.72591274 5410061.79565943 234 1135
263 30947.13525122112 558861.72591274 5405061.79565943 235 1136
264 31158.975587266636 558861.72591274 5400061.79565943 236 1137
265 28653.16427930933 558861.72591274 5380061.79565943 237 1141
266 31893.700415374402 558861.72591274 5375061.79565943 238 1142
267 17918.744913642673 558861.72591274 5370061.79565943 239 1143
268 80591.10274942148 563861.72591274 5510061.79565943 240 1183
269 22434.61947614883 563861.72591274 5505061.79565943 241 1184
270 20264.41243352337 563861.72591274 5500061.79565943 242 1185
271 28971.894378682016 563861.72591274 5495061.79565943 243 1186
272 9233.822086686485 563861.72591274 5490061.79565943 244 1187
273 92276.37908059874 563861.72591274 5485061.79565943 245 1188
274 20028.092004592585 563861.72591274 5480061.79565943 246 1189
275 6279.068780904538 563861.72591274 5475061.79565943 247 1190
276 11537.646668265947 563861.72591274 5470061.79565943 248 1191
277 2765.9514621928215 563861.72591274 5465061.79565943 249 1192
278 95329.94866951003 563861.72591274 5460061.79565943 250 1193
279 17353.588516721436 563861.72591274 5455061.79565943 251 1194
280 26191.514779185465 563861.72591274 5450061.79565943 252 1195
281 5467.381664814772 563861.72591274 5445061.79565943 253 1196
282 90120.9412783756 563861.72591274 5440061.79565943 254 1197
283 87039.65878616458 563861.72591274 5435061.79565943 255 1198
284 13602.83557577072 563861.72591274 5430061.79565943 256 1199
285 91506.20292168419 563861.72591274 5425061.79565943 257 1200
286 1131.1447835597432 563861.72591274 5420061.79565943 258 1201
287 26088.3460841303 563861.72591274 5415061.79565943 259 1202
288 100555.90780950444 563861.72591274 5410061.79565943 260 1203
289 12414.080046796238 563861.72591274 5405061.79565943 261 1204
290 90744.1400001478 563861.72591274 5400061.79565943 262 1205
291 47034.0410263708 563861.72591274 5395061.79565943 263 1206
292 8993.344108437885 563861.72591274 5370061.79565943 264 1211
293 27812.30845774282 563861.72591274 5365061.79565943 265 1212
294 63934.21478293507 568861.72591274 5505061.79565943 266 1252
295 145271.34728982698 568861.72591274 5500061.79565943 267 1253
296 62185.3362129462 568861.72591274 5495061.79565943 268 1254
297 39989.60174683831 568861.72591274 5490061.79565943 269 1255
298 4402.575882845418 568861.72591274 5485061.79565943 270 1256
299 83235.07144617992 568861.72591274 5480061.79565943 271 1257
300 21669.277301627033 568861.72591274 5475061.79565943 272 1258
301 11690.743399025969 568861.72591274 5470061.79565943 273 1259
302 21665.219893658203 568861.72591274 5465061.79565943 274 1260
303 24871.496208021763 568861.72591274 5460061.79565943 275 1261
304 27413.18755653773 568861.72591274 5455061.79565943 276 1262
305 18144.18750689659 568861.72591274 5450061.79565943 277 1263
306 44958.68430692926 568861.72591274 5445061.79565943 278 1264
307 1208.0259432778007 568861.72591274 5440061.79565943 279 1265
308 51859.32365755482 568861.72591274 5435061.79565943 280 1266
309 7069.712218517989 568861.72591274 5430061.79565943 281 1267
310 754.8927116797431 568861.72591274 5425061.79565943 282 1268
311 19066.48433476081 568861.72591274 5420061.79565943 283 1269
312 14214.90187835839 568861.72591274 5415061.79565943 284 1270
313 75026.63919129674 568861.72591274 5410061.79565943 285 1271
314 25232.227322294522 568861.72591274 5405061.79565943 286 1272
315 20090.28248677221 568861.72591274 5400061.79565943 287 1273
316 62336.663560278655 568861.72591274 5395061.79565943 288 1274
317 29781.207123339656 568861.72591274 5370061.79565943 289 1279
318 8510.782604247328 568861.72591274 5365061.79565943 290 1280
319 31482.124728005478 573861.72591274 5510061.79565943 291 1319
320 10754.717248366122 573861.72591274 5505061.79565943 292 1320
321 7934.778404987261 573861.72591274 5500061.79565943 293 1321
322 4393.674477639558 573861.72591274 5495061.79565943 294 1322
323 5126.3943626448745 573861.72591274 5490061.79565943 295 1323
324 20688.223278209185 573861.72591274 5485061.79565943 296 1324
325 11293.068692151941 573861.72591274 5480061.79565943 297 1325
326 47201.71357835007 573861.72591274 5475061.79565943 298 1326
327 5776.18329291459 573861.72591274 5470061.79565943 299 1327
328 1592.6682338504497 573861.72591274 5465061.79565943 300 1328
329 9158.304693895501 573861.72591274 5460061.79565943 301 1329
331 3115.011358338549 573861.72591274 5450061.79565943 302 1331
332 14956.560759902317 573861.72591274 5445061.79565943 303 1332
333 11885.10688977163 573861.72591274 5440061.79565943 304 1333
334 22264.22965802673 573861.72591274 5435061.79565943 305 1334
335 25733.715591519627 573861.72591274 5430061.79565943 306 1335
336 2894.0302471920177 573861.72591274 5425061.79565943 307 1336
337 61424.91667036527 573861.72591274 5420061.79565943 308 1337
338 9103.797278873646 573861.72591274 5415061.79565943 309 1338
339 55931.41360227416 573861.72591274 5410061.79565943 310 1339
340 6954.667824784807 573861.72591274 5405061.79565943 311 1340
341 15712.234717495368 573861.72591274 5400061.79565943 312 1341
342 12032.89792749175 573861.72591274 5395061.79565943 313 1342
343 24080.71108866968 573861.72591274 5390061.79565943 314 1343
344 8325.957215915067 573861.72591274 5385061.79565943 315 1344
345 28782.49473349773 573861.72591274 5370061.79565943 316 1347
346 17226.83093665983 573861.72591274 5365061.79565943 317 1348
347 14531.167021576537 578861.72591274 5495061.79565943 318 1390
349 8008.769260477452 578861.72591274 5485061.79565943 319 1392
350 12299.294861302478 578861.72591274 5480061.79565943 320 1393
351 10542.362692183999 578861.72591274 5475061.79565943 321 1394
352 10714.79973147344 578861.72591274 5470061.79565943 322 1395
353 28633.5650259156 578861.72591274 5465061.79565943 323 1396
354 21904.838768164867 578861.72591274 5460061.79565943 324 1397
355 47980.8220462366 578861.72591274 5455061.79565943 325 1398
356 17385.737957300375 578861.72591274 5450061.79565943 326 1399
357 24016.05852960081 578861.72591274 5445061.79565943 327 1400
358 4352.319684650494 578861.72591274 5440061.79565943 328 1401
359 11847.3119322644 578861.72591274 5435061.79565943 329 1402
360 18457.36201307092 578861.72591274 5430061.79565943 330 1403
361 31688.43970198585 578861.72591274 5425061.79565943 331 1404
362 7841.884983073066 578861.72591274 5420061.79565943 332 1405
363 5156.833820024877 578861.72591274 5415061.79565943 333 1406
364 5405.781112809314 578861.72591274 5410061.79565943 334 1407
365 9365.3248007829 578861.72591274 5405061.79565943 335 1408
366 28832.097697990757 578861.72591274 5400061.79565943 336 1409
367 16984.889679907097 578861.72591274 5395061.79565943 337 1410
368 31556.78891028654 578861.72591274 5390061.79565943 338 1411
369 12953.993152990155 578861.72591274 5375061.79565943 339 1414
370 91488.48358585144 578861.72591274 5370061.79565943 340 1415
371 40325.51221240144 578861.72591274 5365061.79565943 341 1416
373 21571.97166002697 583861.72591274 5495061.79565943 342 1458
375 81662.51312790412 583861.72591274 5485061.79565943 343 1460
376 9202.502643194739 583861.72591274 5480061.79565943 344 1461
377 38070.379524092314 583861.72591274 5475061.79565943 345 1462
378 13831.769920830633 583861.72591274 5470061.79565943 346 1463
379 8006.835179949378 583861.72591274 5465061.79565943 347 1464
380 19725.34922273042 583861.72591274 5460061.79565943 348 1465
381 18790.25513970749 583861.72591274 5455061.79565943 349 1466
382 15604.572425590679 583861.72591274 5450061.79565943 350 1467
383 1941.3151534958297 583861.72591274 5445061.79565943 351 1468
384 4569.827742389019 583861.72591274 5440061.79565943 352 1469
385 31798.07837194944 583861.72591274 5435061.79565943 353 1470
386 26066.740163991268 583861.72591274 5430061.79565943 354 1471
387 21981.23303640988 583861.72591274 5425061.79565943 355 1472
388 51074.16030308901 583861.72591274 5420061.79565943 356 1473
389 13399.084197285309 583861.72591274 5415061.79565943 357 1474
390 29874.822733173605 583861.72591274 5410061.79565943 358 1475
391 62830.16044810816 583861.72591274 5405061.79565943 359 1476
392 23552.2959188411 583861.72591274 5400061.79565943 360 1477
393 69711.05107056184 583861.72591274 5395061.79565943 361 1478
394 23878.6093360457 583861.72591274 5390061.79565943 362 1479
395 27083.70591759806 583861.72591274 5385061.79565943 363 1480
396 25601.85936032812 583861.72591274 5380061.79565943 364 1481
397 5500.448575266765 583861.72591274 5375061.79565943 365 1482
398 26216.329216195874 583861.72591274 5370061.79565943 366 1483
399 16938.870982532084 583861.72591274 5365061.79565943 367 1484
400 28209.433531701656 588861.72591274 5495061.79565943 368 1526
401 26280.767120846624 588861.72591274 5490061.79565943 369 1527
403 12288.482633105337 588861.72591274 5480061.79565943 370 1529
404 9883.53167199832 588861.72591274 5475061.79565943 371 1530
405 48116.9780469272 588861.72591274 5470061.79565943 372 1531
406 28921.500539207103 588861.72591274 5465061.79565943 373 1532
407 17590.895936669356 588861.72591274 5460061.79565943 374 1533
408 83809.94876276034 588861.72591274 5455061.79565943 375 1534
409 30202.721233273012 588861.72591274 5450061.79565943 376 1535
410 10950.57212983056 588861.72591274 5445061.79565943 377 1536
411 25562.32806364073 588861.72591274 5440061.79565943 378 1537
412 17269.719328801617 588861.72591274 5435061.79565943 379 1538
413 57215.179405547424 588861.72591274 5430061.79565943 380 1539
414 10212.741840834 588861.72591274 5425061.79565943 381 1540
415 23968.537128900985 588861.72591274 5420061.79565943 382 1541
416 18429.08115484057 588861.72591274 5415061.79565943 383 1542
417 60021.192449324735 588861.72591274 5410061.79565943 384 1543
418 26429.00647556961 588861.72591274 5405061.79565943 385 1544
419 27230.852055826083 588861.72591274 5400061.79565943 386 1545
420 12935.906394458025 588861.72591274 5395061.79565943 387 1546
421 36888.812075831134 588861.72591274 5390061.79565943 388 1547
422 23278.12134065037 588861.72591274 5385061.79565943 389 1548
423 20696.908105154318 588861.72591274 5380061.79565943 390 1549
424 17564.531044203257 588861.72591274 5375061.79565943 391 1550
425 11293.982410858338 588861.72591274 5370061.79565943 392 1551
426 29203.98418477952 593861.72591274 5495061.79565943 393 1594
427 13049.336849352898 593861.72591274 5490061.79565943 394 1595
429 30439.86065314979 593861.72591274 5480061.79565943 395 1597
430 18949.11614183378 593861.72591274 5475061.79565943 396 1598
431 19751.897915248926 593861.72591274 5470061.79565943 397 1599
432 28047.866676492988 593861.72591274 5465061.79565943 398 1600
433 81928.90264763671 593861.72591274 5460061.79565943 399 1601
434 29651.09630559614 593861.72591274 5455061.79565943 400 1602
435 5146.646564172116 593861.72591274 5450061.79565943 401 1603
436 19601.07038016222 593861.72591274 5445061.79565943 402 1604
437 23729.779665298178 593861.72591274 5440061.79565943 403 1605
438 93399.9732643659 593861.72591274 5435061.79565943 404 1606
439 3895.86875170954 593861.72591274 5430061.79565943 405 1607
440 122467.23493999371 593861.72591274 5425061.79565943 406 1608
441 29598.34541942744 593861.72591274 5420061.79565943 407 1609
442 48629.932470871514 593861.72591274 5415061.79565943 408 1610
443 12990.500452289218 593861.72591274 5410061.79565943 409 1611
444 10959.853333725783 593861.72591274 5405061.79565943 410 1612
445 32265.016911335286 593861.72591274 5400061.79565943 411 1613
446 12963.957574747925 593861.72591274 5395061.79565943 412 1614
447 29566.95690570595 593861.72591274 5390061.79565943 413 1615
448 11333.993822268583 593861.72591274 5385061.79565943 414 1616
449 46509.707299582646 593861.72591274 5380061.79565943 415 1617
450 14691.159064632646 593861.72591274 5375061.79565943 416 1618
451 5905.6216777524605 593861.72591274 5370061.79565943 417 1619
452 13624.55378575194 598861.72591274 5495061.79565943 418 1662
453 75476.60327572632 598861.72591274 5490061.79565943 419 1663
454 20414.190321611804 598861.72591274 5485061.79565943 420 1664
455 21409.474986855024 598861.72591274 5480061.79565943 421 1665
456 30878.63949565589 598861.72591274 5475061.79565943 422 1666
457 13487.661512086766 598861.72591274 5470061.79565943 423 1667
458 32018.12118954838 598861.72591274 5465061.79565943 424 1668
459 19240.485407220785 598861.72591274 5460061.79565943 425 1669
460 24159.94194673607 598861.72591274 5455061.79565943 426 1670
461 28873.116594024377 598861.72591274 5450061.79565943 427 1671
462 6360.751122753587 598861.72591274 5445061.79565943 428 1672
463 15315.813768292792 598861.72591274 5440061.79565943 429 1673
464 2383.216874990971 598861.72591274 5435061.79565943 430 1674
465 46543.78913915683 598861.72591274 5430061.79565943 431 1675
466 14319.538878957273 598861.72591274 5425061.79565943 432 1676
467 18102.88932808282 598861.72591274 5420061.79565943 433 1677
468 6081.971909890301 598861.72591274 5415061.79565943 434 1678
469 62228.29225168014 598861.72591274 5410061.79565943 435 1679
470 8908.611669597485 598861.72591274 5405061.79565943 436 1680
471 13300.210235699577 598861.72591274 5400061.79565943 437 1681
472 5261.650102737428 598861.72591274 5395061.79565943 438 1682
473 21262.64980565571 598861.72591274 5390061.79565943 439 1683
474 7356.397236813275 598861.72591274 5385061.79565943 440 1684
475 21675.38970067569 598861.72591274 5380061.79565943 441 1685
476 3605.318086808253 598861.72591274 5375061.79565943 442 1686
477 37799.8909966764 598861.72591274 5370061.79565943 443 1687
478 7872.309916480699 598861.72591274 5365061.79565943 444 1688
479 8031.100881872226 598861.72591274 5360061.79565943 445 1689
480 27525.053515363405 598861.72591274 5355061.79565943 446 1690
481 44758.20414022509 598861.72591274 5350061.79565943 447 1691
482 6815.748192185752 598861.72591274 5345061.79565943 448 1692
483 28818.42522592575 603861.72591274 5485061.79565943 449 1732
484 3013.360299561959 603861.72591274 5480061.79565943 450 1733
485 1136.4033076066366 603861.72591274 5475061.79565943 451 1734
486 18847.647502797034 603861.72591274 5470061.79565943 452 1735
487 28701.81280805137 603861.72591274 5465061.79565943 453 1736
488 42996.14230819592 603861.72591274 5460061.79565943 454 1737
489 12375.93870536817 603861.72591274 5455061.79565943 455 1738
490 8823.28620737253 603861.72591274 5450061.79565943 456 1739
491 13321.771477977542 603861.72591274 5445061.79565943 457 1740
492 14171.988465648934 603861.72591274 5440061.79565943 458 1741
493 30477.095566054813 603861.72591274 5435061.79565943 459 1742
494 36576.78588667281 603861.72591274 5430061.79565943 460 1743
495 47630.39034300972 603861.72591274 5425061.79565943 461 1744
496 57573.473433676874 603861.72591274 5420061.79565943 462 1745
497 1007.0992188727282 603861.72591274 5415061.79565943 463 1746
498 17529.833862110885 603861.72591274 5410061.79565943 464 1747
499 8499.430321522923 603861.72591274 5405061.79565943 465 1748
500 26864.15574427977 603861.72591274 5400061.79565943 466 1749
501 112499.20546589234 603861.72591274 5395061.79565943 467 1750
502 8958.344050874828 603861.72591274 5390061.79565943 468 1751
503 29390.108098071814 603861.72591274 5385061.79565943 469 1752
504 18639.982743126428 603861.72591274 5380061.79565943 470 1753
