customer weight coord_x coord_y id_cust fid
106 30.0 528861.72591274 5380061.79565943 89 733
107 282.5 528861.72591274 5375061.79565943 90 734
109 242.5 533861.72591274 5510061.79565943 91 775
110 299.5 533861.72591274 5505061.79565943 92 776
111 1366.5 533861.72591274 5500061.79565943 93 777
112 1141.0 533861.72591274 5495061.79565943 94 778
113 3658.0 533861.72591274 5490061.79565943 95 779
114 17673.0 533861.72591274 5485061.79565943 96 780
115 709.5 533861.72591274 5480061.79565943 97 781
116 1851.5 533861.72591274 5475061.79565943 98 782
117 50897.0 533861.72591274 5455061.79565943 99 786
118 4908.0 533861.72591274 5450061.79565943 100 787
119 770.5 533861.72591274 5445061.79565943 101 788
120 2861.5 533861.72591274 5440061.79565943 102 789
121 839.0 533861.72591274 5435061.79565943 103 790
122 2005.5 533861.72591274 5430061.79565943 104 791
123 804.0 533861.72591274 5425061.79565943 105 792
124 2985.5 533861.72591274 5420061.79565943 106 793
125 234.5 533861.72591274 5415061.79565943 107 794
126 11746.5 533861.72591274 5410061.79565943 108 795
127 1273.0 533861.72591274 5405061.79565943 109 796
128 97.5 533861.72591274 5400061.79565943 110 797
129 15.0 533861.72591274 5395061.79565943 111 798
131 3.0 533861.72591274 5385061.79565943 112 800
133 1568.0 533861.72591274 5375061.79565943 113 802
134 6394.5 533861.72591274 5370061.79565943 114 803
136 423.5 538861.72591274 5500061.79565943 115 845
137 2859.0 538861.72591274 5495061.79565943 116 846
138 1875.0 538861.72591274 5490061.79565943 117 847
139 6132.0 538861.72591274 5485061.79565943 118 848
140 392.0 538861.72591274 5480061.79565943 119 849
141 1388.5 538861.72591274 5475061.79565943 120 850
142 4067.5 538861.72591274 5470061.79565943 121 851
143 17474.0 538861.72591274 5460061.79565943 122 853
144 24536.0 538861.72591274 5455061.79565943 123 854
145 1901.0 538861.72591274 5450061.79565943 124 855
146 13842.5 538861.72591274 5445061.79565943 125 856
147 4098.5 538861.72591274 5440061.79565943 126 857
148 4279.0 538861.72591274 5435061.79565943 127 858
149 2351.5 538861.72591274 5430061.79565943 128 859
150 14.0 538861.72591274 5425061.79565943 129 860
151 1092.5 538861.72591274 5420061.79565943 130 861
152 1365.0 538861.72591274 5415061.79565943 131 862
153 150.5 538861.72591274 5410061.79565943 132 863
154 21.0 538861.72591274 5405061.79565943 133 864
158 4.0 538861.72591274 5385061.79565943 134 868
161 130.0 538861.72591274 5370061.79565943 135 871
162 3.0 538861.72591274 5365061.79565943 136 872
163 1843.5 543861.72591274 5505061.79565943 137 912
164 636.0 543861.72591274 5500061.79565943 138 913
165 570.0 543861.72591274 5495061.79565943 139 914
166 3230.5 543861.72591274 5490061.79565943 140 915
167 2141.0 543861.72591274 5485061.79565943 141 916
168 7175.0 543861.72591274 5480061.79565943 142 917
169 556.0 543861.72591274 5475061.79565943 143 918
170 5363.0 543861.72591274 5470061.79565943 144 919
171 16026.5 543861.72591274 5465061.79565943 145 920
172 11847.0 543861.72591274 5460061.79565943 146 921
173 18807.5 543861.72591274 5455061.79565943 147 922
174 1804.5 543861.72591274 5450061.79565943 148 923
175 4792.5 543861.72591274 5445061.79565943 149 924
176 983.0 543861.72591274 5440061.79565943 150 925
177 337.0 543861.72591274 5435061.79565943 151 926
178 289.5 543861.72591274 5430061.79565943 152 927
179 5.0 543861.72591274 5425061.79565943 153 928
180 404.5 543861.72591274 5420061.79565943 154 929
181 824.0 543861.72591274 5415061.79565943 155 930
182 68.5 543861.72591274 5410061.79565943 156 931
183 81.5 543861.72591274 5405061.79565943 157 932
184 56.0 543861.72591274 5400061.79565943 158 933
185 5.5 543861.72591274 5395061.79565943 159 934
186 33.0 543861.72591274 5390061.79565943 160 935
187 19.0 543861.72591274 5385061.79565943 161 936
189 171.5 548861.72591274 5505061.79565943 162 980
190 1081.5 548861.72591274 5500061.79565943 163 981
191 15.0 548861.72591274 5495061.79565943 164 982
192 1279.0 548861.72591274 5490061.79565943 165 983
193 974.0 548861.72591274 5485061.79565943 166 984
194 1321.0 548861.72591274 5480061.79565943 167 985
195 569.5 548861.72591274 5475061.79565943 168 986
196 273.0 548861.72591274 5470061.79565943 169 987
197 8637.5 548861.72591274 5465061.79565943 170 988
198 7102.0 548861.72591274 5460061.79565943 171 989
199 5967.0 548861.72591274 5455061.79565943 172 990
200 3413.5 548861.72591274 5450061.79565943 173 991
201 4070.0 548861.72591274 5445061.79565943 174 992
202 4680.5 548861.72591274 5440061.79565943 175 993
203 2318.0 548861.72591274 5435061.79565943 176 994
204 1081.0 548861.72591274 5430061.79565943 177 995
205 261.0 548861.72591274 5425061.79565943 178 996
206 1319.0 548861.72591274 5420061.79565943 179 997
207 263.5 548861.72591274 5415061.79565943 180 998
208 101.5 548861.72591274 5410061.79565943 181 999
209 1672.5 548861.72591274 5405061.79565943 182 1000
210 1944.0 548861.72591274 5400061.79565943 183 1001
211 34.0 548861.72591274 5395061.79565943 184 1002
212 1218.0 548861.72591274 5390061.79565943 185 1003
213 301.0 548861.72591274 5385061.79565943 186 1004
214 15427.5 548861.72591274 5380061.79565943 187 1005
215 272.5 553861.72591274 5505061.79565943 188 1048
216 767.0 553861.72591274 5500061.79565943 189 1049
217 429.5 553861.72591274 5495061.79565943 190 1050
218 800.5 553861.72591274 5490061.79565943 191 1051
219 1442.0 553861.72591274 5485061.79565943 192 1052
220 1962.0 553861.72591274 5480061.79565943 193 1053
221 3085.0 553861.72591274 5475061.79565943 194 1054
222 9476.0 553861.72591274 5470061.79565943 195 1055
223 2821.5 553861.72591274 5465061.79565943 196 1056
224 1316.0 553861.72591274 5460061.79565943 197 1057
225 5218.5 553861.72591274 5455061.79565943 198 1058
226 1894.5 553861.72591274 5450061.79565943 199 1059
227 854.0 553861.72591274 5445061.79565943 200 1060
228 743.5 553861.72591274 5440061.79565943 201 1061
229 1773.5 553861.72591274 5435061.79565943 202 1062
230 447.0 553861.72591274 5430061.79565943 203 1063
231 142.5 553861.72591274 5425061.79565943 204 1064
232 10.0 553861.72591274 5420061.79565943 205 1065
233 137.0 553861.72591274 5415061.79565943 206 1066
234 138.0 553861.72591274 5410061.79565943 207 1067
235 127.0 553861.72591274 5405061.79565943 208 1068
236 12349.0 553861.72591274 5400061.79565943 209 1069
237 910.0 553861.72591274 5395061.79565943 210 1070
238 28028.0 553861.72591274 5390061.79565943 211 1071
239 8306.5 553861.72591274 5385061.79565943 212 1072
240 650.0 553861.72591274 5380061.79565943 213 1073
241 17541.5 553861.72591274 5375061.79565943 214 1074
242 535.0 558861.72591274 5510061.79565943 215 1115
243 911.5 558861.72591274 5505061.79565943 216 1116
244 488.5 558861.72591274 5500061.79565943 217 1117
245 1318.5 558861.72591274 5495061.79565943 218 1118
246 48.0 558861.72591274 5490061.79565943 219 1119
247 1985.5 558861.72591274 5485061.79565943 220 1120
248 5386.0 558861.72591274 5480061.79565943 221 1121
249 13597.0 558861.72591274 5475061.79565943 222 1122
250 10556.5 558861.72591274 5470061.79565943 223 1123
251 896.0 558861.72591274 5465061.79565943 224 1124
252 2637.0 558861.72591274 5460061.79565943 225 1125
253 4871.0 558861.72591274 5455061.79565943 226 1126
254 5882.5 558861.72591274 5450061.79565943 227 1127
255 1142.5 558861.72591274 5445061.79565943 228 1128
256 17378.0 558861.72591274 5440061.79565943 229 1129
257 4394.5 558861.72591274 5435061.79565943 230 1130
258 249.5 558861.72591274 5430061.79565943 231 1131
260 1213.5 558861.72591274 5420061.79565943 232 1133
261 5512.0 558861.72591274 5415061.79565943 233 1134
262 768.0 558861.72591274 5410061.79565943 234 1135
263 946.0 558861.72591274 5405061.79565943 235 1136
264 13482.5 558861.72591274 5400061.79565943 236 1137
265 5537.5 558861.72591274 5380061.79565943 237 1141
266 31315.5 558861.72591274 5375061.79565943 238 1142
267 1774.0 558861.72591274 5370061.79565943 239 1143
268 209.5 563861.72591274 5510061.79565943 240 1183
269 3393.5 563861.72591274 5505061.79565943 241 1184
270 2889.0 563861.72591274 5500061.79565943 242 1185
271 37.5 563861.72591274 5495061.79565943 243 1186
272 188.5 563861.72591274 5490061.79565943 244 1187
273 376.0 563861.72591274 5485061.79565943 245 1188
274 1063.0 563861.72591274 5480061.79565943 246 1189
275 7319.0 563861.72591274 5475061.79565943 247 1190
276 2973.5 563861.72591274 5470061.79565943 248 1191
277 6449.0 563861.72591274 5465061.79565943 249 1192
278 965.0 563861.72591274 5460061.79565943 250 1193
279 6035.5 563861.72591274 5455061.79565943 251 1194
280 4896.0 563861.72591274 5450061.79565943 252 1195
281 1660.0 563861.72591274 5445061.79565943 253 1196
282 7860.0 563861.72591274 5440061.79565943 254 1197
283 4782.0 563861.72591274 5435061.79565943 255 1198
284 349.0 563861.72591274 5430061.79565943 256 1199
285 6243.0 563861.72591274 5425061.79565943 257 1200
286 1987.5 563861.72591274 5420061.79565943 258 1201
287 326.5 563861.72591274 5415061.79565943 259 1202
288 16730.0 563861.72591274 5410061.79565943 260 1203
289 5173.0 563861.72591274 5405061.79565943 261 1204
290 1049.0 563861.72591274 5400061.79565943 262 1205
291 6881.5 563861.72591274 5395061.79565943 263 1206
292 8329.0 563861.72591274 5370061.79565943 264 1211
293 5816.5 563861.72591274 5365061.79565943 265 1212
294 966.0 568861.72591274 5505061.79565943 266 1252
295 1336.5 568861.72591274 5500061.79565943 267 1253
296 450.5 568861.72591274 5495061.79565943 268 1254
297 2107.0 568861.72591274 5490061.79565943 269 1255
298 620.5 568861.72591274 5485061.79565943 270 1256
299 3514.0 568861.72591274 5480061.79565943 271 1257
300 3154.0 568861.72591274 5475061.79565943 272 1258
301 3337.0 568861.72591274 5470061.79565943 273 1259
302 2137.0 568861.72591274 5465061.79565943 274 1260
303 338.0 568861.72591274 5460061.79565943 275 1261
304 638.5 568861.72591274 5455061.79565943 276 1262
305 1514.0 568861.72591274 5450061.79565943 277 1263
306 1599.0 568861.72591274 5445061.79565943 278 1264
307 3922.0 568861.72591274 5440061.79565943 279 1265
308 6.0 568861.72591274 5435061.79565943 280 1266
309 367.0 568861.72591274 5430061.79565943 281 1267
310 716.5 568861.72591274 5425061.79565943 282 1268
311 388.0 568861.72591274 5420061.79565943 283 1269
312 29.0 568861.72591274 5415061.79565943 284 1270
313 21758.0 568861.72591274 5410061.79565943 285 1271
314 4638.0 568861.72591274 5405061.79565943 286 1272
315 5343.0 568861.72591274 5400061.79565943 287 1273
316 91.5 568861.72591274 5395061.79565943 288 1274
317 2379.0 568861.72591274 5370061.79565943 289 1279
318 8343.5 568861.72591274 5365061.79565943 290 1280
319 249.5 573861.72591274 5510061.79565943 291 1319
320 520.0 573861.72591274 5505061.79565943 292 1320
321 510.5 573861.72591274 5500061.79565943 293 1321
322 264.0 573861.72591274 5495061.79565943 294 1322
323 164.0 573861.72591274 5490061.79565943 295 1323
324 1799.0 573861.72591274 5485061.79565943 296 1324
325 998.0 573861.72591274 5480061.79565943 297 1325
326 1762.0 573861.72591274 5475061.79565943 298 1326
327 697.0 573861.72591274 5470061.79565943 299 1327
328 1507.0 573861.72591274 5465061.79565943 300 1328
329 71.0 573861.72591274 5460061.79565943 301 1329
331 1092.5 573861.72591274 5450061.79565943 302 1331
332 943.5 573861.72591274 5445061.79565943 303 1332
333 2380.0 573861.72591274 5440061.79565943 304 1333
334 2.0 573861.72591274 5435061.79565943 305 1334
335 93.0 573861.72591274 5430061.79565943 306 1335
336 2844.0 573861.72591274 5425061.79565943 307 1336
337 2929.5 573861.72591274 5420061.79565943 308 1337
338 1142.0 573861.72591274 5415061.79565943 309 1338
339 6470.0 573861.72591274 5410061.79565943 310 1339
340 4501.0 573861.72591274 5405061.79565943 311 1340
341 576.0 573861.72591274 5400061.79565943 312 1341
342 1367.0 573861.72591274 5395061.79565943 313 1342
343 1732.0 573861.72591274 5390061.79565943 314 1343
344 10734.5 573861.72591274 5385061.79565943 315 1344
345 14624.5 573861.72591274 5370061.79565943 316 1347
346 6561.5 573861.72591274 5365061.79565943 317 1348
347 71.5 578861.72591274 5495061.79565943 318 1390
349 906.5 578861.72591274 5485061.79565943 319 1392
350 174.5 578861.72591274 5480061.79565943 320 1393
351 334.5 578861.72591274 5475061.79565943 321 1394
352 609.0 578861.72591274 5470061.79565943 322 1395
353 509.5 578861.72591274 5465061.79565943 323 1396
354 6.0 578861.72591274 5460061.79565943 324 1397
355 42.5 578861.72591274 5455061.79565943 325 1398
356 765.5 578861.72591274 5450061.79565943 326 1399
357 818.5 578861.72591274 5445061.79565943 327 1400
358 912.5 578861.72591274 5440061.79565943 328 1401
359 65.5 578861.72591274 5435061.79565943 329 1402
360 11.0 578861.72591274 5430061.79565943 330 1403
361 3696.5 578861.72591274 5425061.79565943 331 1404
362 1505.0 578861.72591274 5420061.79565943 332 1405
363 1540.0 578861.72591274 5415061.79565943 333 1406
364 71.0 578861.72591274 5410061.79565943 334 1407
365 124.5 578861.72591274 5405061.79565943 335 1408
366 862.0 578861.72591274 5400061.79565943 336 1409
367 8004.5 578861.72591274 5395061.79565943 337 1410
368 4324.5 578861.72591274 5390061.79565943 338 1411
369 30574.5 578861.72591274 5375061.79565943 339 1414
370 6306.0 578861.72591274 5370061.79565943 340 1415
371 5649.5 578861.72591274 5365061.79565943 341 1416
373 55.0 583861.72591274 5495061.79565943 342 1458
375 127.0 583861.72591274 5485061.79565943 343 1460
376 480.0 583861.72591274 5480061.79565943 344 1461
377 1121.0 583861.72591274 5475061.79565943 345 1462
378 50.5 583861.72591274 5470061.79565943 346 1463
379 12.5 583861.72591274 5465061.79565943 347 1464
380 153.0 583861.72591274 5460061.79565943 348 1465
381 330.5 583861.72591274 5455061.79565943 349 1466
382 518.0 583861.72591274 5450061.79565943 350 1467
383 729.0 583861.72591274 5445061.79565943 351 1468
384 409.5 583861.72591274 5440061.79565943 352 1469
385 156.0 583861.72591274 5435061.79565943 353 1470
386 9.0 583861.72591274 5430061.79565943 354 1471
387 1000.0 583861.72591274 5425061.79565943 355 1472
388 2510.0 583861.72591274 5420061.79565943 356 1473
389 271.5 583861.72591274 5415061.79565943 357 1474
390 8094.0 583861.72591274 5410061.79565943 358 1475
391 159.0 583861.72591274 5405061.79565943 359 1476
392 19.0 583861.72591274 5400061.79565943 360 1477
393 8441.5 583861.72591274 5395061.79565943 361 1478
394 4157.5 583861.72591274 5390061.79565943 362 1479
395 9535.5 583861.72591274 5385061.79565943 363 1480
396 22390.5 583861.72591274 5380061.79565943 364 1481
397 14203.0 583861.72591274 5375061.79565943 365 1482
398 9808.5 583861.72591274 5370061.79565943 366 1483
399 1171.0 583861.72591274 5365061.79565943 367 1484
400 11.0 588861.72591274 5495061.79565943 368 1526
401 17.0 588861.72591274 5490061.79565943 369 1527
403 8.0 588861.72591274 5480061.79565943 370 1529
404 1.0 588861.72591274 5475061.79565943 371 1530
405 1.0 588861.72591274 5470061.79565943 372 1531
406 21.0 588861.72591274 5465061.79565943 373 1532
407 37.5 588861.72591274 5460061.79565943 374 1533
408 406.0 588861.72591274 5455061.79565943 375 1534
409 625.5 588861.72591274 5450061.79565943 376 1535
410 440.0 588861.72591274 5445061.79565943 377 1536
411 598.0 588861.72591274 5440061.79565943 378 1537
412 437.0 588861.72591274 5435061.79565943 379 1538
413 423.0 588861.72591274 5430061.79565943 380 1539
414 2069.5 588861.72591274 5425061.79565943 381 1540
415 4107.5 588861.72591274 5420061.79565943 382 1541
416 246.5 588861.72591274 5415061.79565943 383 1542
417 1075.0 588861.72591274 5410061.79565943 384 1543
418 5013.0 588861.72591274 5405061.79565943 385 1544
419 70.5 588861.72591274 5400061.79565943 386 1545
420 5269.0 588861.72591274 5395061.79565943 387 1546
421 190.5 588861.72591274 5390061.79565943 388 1547
422 4.0 588861.72591274 5385061.79565943 389 1548
423 1011.5 588861.72591274 5380061.79565943 390 1549
424 12003.5 588861.72591274 5375061.79565943 391 1550
425 7628.5 588861.72591274 5370061.79565943 392 1551
426 61.0 593861.72591274 5495061.79565943 393 1594
427 10.0 593861.72591274 5490061.79565943 394 1595
429 46.0 593861.72591274 5480061.79565943 395 1597
430 85.0 593861.72591274 5475061.79565943 396 1598
431 23.0 593861.72591274 5470061.79565943 397 1599
432 10.0 593861.72591274 5465061.79565943 398 1600
433 32.0 593861.72591274 5460061.79565943 399 1601
434 1131.5 593861.72591274 5455061.79565943 400 1602
435 2196.5 593861.72591274 5450061.79565943 401 1603
436 863.5 593861.72591274 5445061.79565943 402 1604
437 312.5 593861.72591274 5440061.79565943 403 1605
438 48.0 593861.72591274 5435061.79565943 404 1606
439 790.0 593861.72591274 5430061.79565943 405 1607
440 2015.0 593861.72591274 5425061.79565943 406 1608
441 642.5 593861.72591274 5420061.79565943 407 1609
442 2657.0 593861.72591274 5415061.79565943 408 1610
443 763.5 593861.72591274 5410061.79565943 409 1611
444 607.0 593861.72591274 5405061.79565943 410 1612
445 4797.0 593861.72591274 5400061.79565943 411 1613
446 2111.5 593861.72591274 5395061.79565943 412 1614
447 490.5 593861.72591274 5390061.79565943 413 1615
448 5998.5 593861.72591274 5385061.79565943 414 1616
449 4620.0 593861.72591274 5380061.79565943 415 1617
450 5316.0 593861.72591274 5375061.79565943 416 1618
451 43848.0 593861.72591274 5370061.79565943 417 1619
452 16.0 598861.72591274 5495061.79565943 418 1662
453 57.5 598861.72591274 5490061.79565943 419 1663
454 23.0 598861.72591274 5485061.79565943 420 1664
455 700.5 598861.72591274 5480061.79565943 421 1665
456 88.0 598861.72591274 5475061.79565943 422 1666
457 86.5 598861.72591274 5470061.79565943 423 1667
458 26.5 598861.72591274 5465061.79565943 424 1668
459 55.0 598861.72591274 5460061.79565943 425 1669
460 1630.0 598861.72591274 5455061.79565943 426 1670
461 1400.0 598861.72591274 5450061.79565943 427 1671
462 7561.0 598861.72591274 5445061.79565943 428 1672
463 161.0 598861.72591274 5440061.79565943 429 1673
464 11.0 598861.72591274 5435061.79565943 430 1674
465 886.5 598861.72591274 5430061.79565943 431 1675
466 3019.0 598861.72591274 5425061.79565943 432 1676
467 201.0 598861.72591274 5420061.79565943 433 1677
468 720.0 598861.72591274 5415061.79565943 434 1678
469 392.5 598861.72591274 5410061.79565943 435 1679
470 211.5 598861.72591274 5405061.79565943 436 1680
471 3015.0 598861.72591274 5400061.79565943 437 1681
472 2531.0 598861.72591274 5395061.79565943 438 1682
473 6494.5 598861.72591274 5390061.79565943 439 1683
474 1536.0 598861.72591274 5385061.79565943 440 1684
475 9401.5 598861.72591274 5380061.79565943 441 1685
476 4424.0 598861.72591274 5375061.79565943 442 1686
477 8156.5 598861.72591274 5370061.79565943 443 1687
478 56580.0 598861.72591274 5365061.79565943 444 1688
479 168471.0 598861.72591274 5360061.79565943 445 1689
480 195610.5 598861.72591274 5355061.79565943 446 1690
481 64775.5 598861.72591274 5350061.79565943 447 1691
482 8560.5 598861.72591274 5345061.79565943 448 1692
483 182.0 603861.72591274 5485061.79565943 449 1732
484 370.5 603861.72591274 5480061.79565943 450 1733
485 11.0 603861.72591274 5475061.79565943 451 1734
486 9.0 603861.72591274 5470061.79565943 452 1735
487 12.0 603861.72591274 5465061.79565943 453 1736
488 1.0 603861.72591274 5460061.79565943 454 1737
489 290.5 603861.72591274 5455061.79565943 455 1738
490 336.5 603861.72591274 5450061.79565943 456 1739
491 3012.5 603861.72591274 5445061.79565943 457 1740
492 46.0 603861.72591274 5440061.79565943 458 1741
493 7.5 603861.72591274 5435061.79565943 459 1742
494 1219.5 603861.72591274 5430061.79565943 460 1743
495 355.5 603861.72591274 5425061.79565943 461 1744
496 3080.0 603861.72591274 5420061.79565943 462 1745
497 1869.5 603861.72591274 5415061.79565943 463 1746
498 2530.0 603861.72591274 5410061.79565943 464 1747
499 245.5 603861.72591274 5405061.79565943 465 1748
500 7119.0 603861.72591274 5400061.79565943 466 1749
501 28810.5 603861.72591274 5395061.79565943 467 1750
502 48964.0 603861.72591274 5390061.79565943 468 1751
503 7239.0 603861.72591274 5385061.79565943 469 1752
504 8270.5 603861.72591274 5380061.79565943 470 1753
505 5205.5 603861.72591274 5375061.79565943 471 1754
506 114.5 603861.72591274 5370061.79565943 472 1755
507 27169.0 603861.72591274 5365061.79565943 473 1756
508 72989.5 603861.72591274 5360061.79565943 474 1757
509 66096.5 603861.72591274 5355061.79565943 475 1758
510 53229.5 603861.72591274 5350061.79565943 476 1759
511 2270.5 603861.72591274 5345061.79565943 477 1760
513 43.0 608861.72591274 5535061.79565943 478 1790
514 8.0 608861.72591274 5530061.79565943 479 1791
515 397.0 608861.72591274 5525061.79565943 480 1792
516 51.5 608861.72591274 5520061.79565943 481 1793
517 119.5 608861.72591274 5480061.79565943 482 1801
518 16.0 608861.72591274 5475061.79565943 483 1802
519 416.5 608861.72591274 5470061.79565943 484 1803
520 6.0 608861.72591274 5465061.79565943 485 1804
521 24.5 608861.72591274 5460061.79565943 486 1805
522 477.0 608861.72591274 5455061.79565943 487 1806
523 260.5 608861.72591274 5450061.79565943 488 1807
524 349.0 608861.72591274 5445061.79565943 489 1808
525 160.0 608861.72591274 5440061.79565943 490 1809
526 15.0 608861.72591274 5435061.79565943 491 1810
527 916.0 608861.72591274 5430061.79565943 492 1811
528 894.5 608861.72591274 5425061.79565943 493 1812
529 1609.5 608861.72591274 5420061.79565943 494 1813
530 616.5 608861.72591274 5415061.79565943 495 1814
531 702.0 608861.72591274 5410061.79565943 496 1815
532 5762.0 608861.72591274 5405061.79565943 497 1816
533 3984.0 608861.72591274 5400061.79565943 498 1817
534 8154.0 608861.72591274 5395061.79565943 499 1818
535 11691.0 608861.72591274 5390061.79565943 500 1819
536 3767.0 608861.72591274 5385061.79565943 501 1820
537 17777.0 608861.72591274 5380061.79565943 502 1821
538 5681.0 608861.72591274 5375061.79565943 503 1822
539 9.0 608861.72591274 5370061.79565943 504 1823
540 19668.5 608861.72591274 5365061.79565943 505 1824
541 30493.0 608861.72591274 5360061.79565943 506 1825
542 23789.5 608861.72591274 5355061.79565943 507 1826
543 63.0 608861.72591274 5350061.79565943 508 1827
544 7.0 608861.72591274 5345061.79565943 509 1828
545 3.0 613861.72591274 5540061.79565943 510 1857
546 79.0 613861.72591274 5535061.79565943 511 1858
547 17.0 613861.72591274 5530061.79565943 512 1859
548 117.0 613861.72591274 5525061.79565943 513 1860
549 19.0 613861.72591274 5520061.79565943 514 1861
550 41.0 613861.72591274 5480061.79565943 515 1869
551 31.5 613861.72591274 5475061.79565943 516 1870
552 52.0 613861.72591274 5470061.79565943 517 1871
553 35.0 613861.72591274 5465061.79565943 518 1872
554 30.0 613861.72591274 5460061.79565943 519 1873
555 30.0 613861.72591274 5455061.79565943 520 1874
556 87.0 613861.72591274 5450061.79565943 521 1875
557 340.0 613861.72591274 5445061.79565943 522 1876
558 254.5 613861.72591274 5440061.79565943 523 1877
559 10.0 613861.72591274 5435061.79565943 524 1878
560 2150.5 613861.72591274 5430061.79565943 525 1879
561 430.5 613861.72591274 5425061.79565943 526 1880
562 8837.0 613861.72591274 5420061.79565943 527 1881
563 8437.5 613861.72591274 5415061.79565943 528 1882
564 3289.0 613861.72591274 5410061.79565943 529 1883
565 114.0 613861.72591274 5405061.79565943 530 1884
566 50.0 613861.72591274 5400061.79565943 531 1885
567 764.5 613861.72591274 5395061.79565943 532 1886
568 1544.0 613861.72591274 5390061.79565943 533 1887
569 3240.5 613861.72591274 5385061.79565943 534 1888
